,Unnamed: 0_x,Team,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Year,Unnamed: 0_y,Position,player_url,number,height,weight,team,GameType
172,153,New York Knicks,Doug McDermott,Oklahoma City Thunder,L,10/19/2017,23:49,2,5,0.4,0,1,0.0,0,0,,1,2,3,4,0,1,1,0,4,4.0,2018,137,SF,https://www.basketball-reference.com/players/m/mcderdo01.html,20,6-7,225,Dallas Mavericks,regular season
173,153,New York Knicks,Doug McDermott,Oklahoma City Thunder,L,10/19/2017,23:49,2,5,0.4,0,1,0.0,0,0,,1,2,3,4,0,1,1,0,4,4.0,2018,410,SF,https://www.basketball-reference.com/players/m/mcderdo01.html,20,6-7,225,New York Knicks,regular season
174,154,New York Knicks,Ron Baker,Oklahoma City Thunder,L,10/19/2017,22:38,1,3,0.33299999999999996,1,2,0.5,3,7,0.429,0,2,2,4,3,0,4,1,6,4.0,2018,398,SG,https://www.basketball-reference.com/players/b/bakerro01.html,31,6-4,220,New York Knicks,regular season
175,155,New York Knicks,Kyle O'Quinn,Oklahoma City Thunder,L,10/19/2017,21:46,2,5,0.4,0,1,0.0,2,2,1.0,3,7,10,2,0,0,2,4,6,-1.0,2018,414,C,https://www.basketball-reference.com/players/o/oquinky01.html,9,6-9,250,New York Knicks,regular season
176,156,New York Knicks,Lance Thomas,Oklahoma City Thunder,L,10/19/2017,15:30,1,4,0.25,0,2,0.0,0,0,,2,1,3,1,0,0,2,4,2,-23.0,2018,417,PF,https://www.basketball-reference.com/players/t/thomala01.html,42,6-8,240,New York Knicks,regular season
177,157,New York Knicks,Frank Ntilikina,Oklahoma City Thunder,L,10/19/2017,7:32,0,2,0.0,0,0,,0,0,,0,0,0,1,0,0,1,2,0,-2.0,2018,413,PG,https://www.basketball-reference.com/players/n/ntilila01.html,11,6-4,200,New York Knicks,regular season
178,158,New York Knicks,Willy Hernangomez,Oklahoma City Thunder,L,10/19/2017,3:46,1,1,1.0,0,0,,1,1,1.0,0,0,0,0,0,1,2,0,3,0.0,2018,68,C,https://www.basketball-reference.com/players/h/hernawi01.html,41,6-11,250,Charlotte Hornets,regular season
179,158,New York Knicks,Willy Hernangomez,Oklahoma City Thunder,L,10/19/2017,3:46,1,1,1.0,0,0,,1,1,1.0,0,0,0,0,0,1,2,0,3,0.0,2018,403,C,https://www.basketball-reference.com/players/h/hernawi01.html,14,6-11,250,New York Knicks,regular season
180,159,New York Knicks,Damyean Dotson,Oklahoma City Thunder,L,10/19/2017,2:48,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,2018,401,SG,https://www.basketball-reference.com/players/d/dotsoda01.html,21,6-5,210,New York Knicks,regular season
181,160,New York Knicks,Michael Beasley,Oklahoma City Thunder,L,10/19/2017,0:36,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,3.0,2018,399,PF,https://www.basketball-reference.com/players/b/beaslmi01.html,8,6-9,235,New York Knicks,regular season
431,385,New York Knicks,Doug McDermott,Detroit Pistons,L,10/21/2017,27:50,2,5,0.4,1,4,0.25,0,0,,1,2,3,1,1,1,0,2,5,1.0,2018,137,SF,https://www.basketball-reference.com/players/m/mcderdo01.html,20,6-7,225,Dallas Mavericks,regular season
432,385,New York Knicks,Doug McDermott,Detroit Pistons,L,10/21/2017,27:50,2,5,0.4,1,4,0.25,0,0,,1,2,3,1,1,1,0,2,5,1.0,2018,410,SF,https://www.basketball-reference.com/players/m/mcderdo01.html,20,6-7,225,New York Knicks,regular season
433,386,New York Knicks,Kyle O'Quinn,Detroit Pistons,L,10/21/2017,24:18,6,7,0.857,0,0,,3,3,1.0,3,4,7,3,1,0,1,3,15,5.0,2018,414,C,https://www.basketball-reference.com/players/o/oquinky01.html,9,6-9,250,New York Knicks,regular season
434,387,New York Knicks,Michael Beasley,Detroit Pistons,L,10/21/2017,17:53,2,6,0.33299999999999996,0,2,0.0,2,4,0.5,1,3,4,1,1,0,1,1,6,4.0,2018,399,PF,https://www.basketball-reference.com/players/b/beaslmi01.html,8,6-9,235,New York Knicks,regular season
435,388,New York Knicks,Ron Baker,Detroit Pistons,L,10/21/2017,15:18,1,1,1.0,1,1,1.0,0,0,,0,0,0,5,0,0,1,1,3,7.0,2018,398,SG,https://www.basketball-reference.com/players/b/bakerro01.html,31,6-4,220,New York Knicks,regular season
662,583,New York Knicks,Jarrett Jack,Boston Celtics,L,10/24/2017,17:37,2,5,0.4,0,0,,0,0,,0,2,2,2,0,0,0,2,4,-12.0,2018,405,PG,https://www.basketball-reference.com/players/j/jackja01.html,55,6-3,200,New York Knicks,regular season
663,584,New York Knicks,Doug McDermott,Boston Celtics,L,10/24/2017,16:42,3,5,0.6,0,0,,0,0,,1,3,4,2,1,0,1,2,6,-7.0,2018,137,SF,https://www.basketball-reference.com/players/m/mcderdo01.html,20,6-7,225,Dallas Mavericks,regular season
664,584,New York Knicks,Doug McDermott,Boston Celtics,L,10/24/2017,16:42,3,5,0.6,0,0,,0,0,,1,3,4,2,1,0,1,2,6,-7.0,2018,410,SF,https://www.basketball-reference.com/players/m/mcderdo01.html,20,6-7,225,New York Knicks,regular season
665,585,New York Knicks,Michael Beasley,Boston Celtics,L,10/24/2017,13:30,2,6,0.33299999999999996,0,1,0.0,2,2,1.0,0,3,3,2,0,0,2,1,6,-8.0,2018,399,PF,https://www.basketball-reference.com/players/b/beaslmi01.html,8,6-9,235,New York Knicks,regular season
666,586,New York Knicks,Willy Hernangomez,Boston Celtics,L,10/24/2017,11:10,5,6,0.833,0,0,,2,3,0.667,0,1,1,0,2,0,0,3,12,-1.0,2018,68,C,https://www.basketball-reference.com/players/h/hernawi01.html,41,6-11,250,Charlotte Hornets,regular season
667,586,New York Knicks,Willy Hernangomez,Boston Celtics,L,10/24/2017,11:10,5,6,0.833,0,0,,2,3,0.667,0,1,1,0,2,0,0,3,12,-1.0,2018,403,C,https://www.basketball-reference.com/players/h/hernawi01.html,14,6-11,250,New York Knicks,regular season
668,587,New York Knicks,Lance Thomas,Boston Celtics,L,10/24/2017,10:03,1,4,0.25,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,2,-5.0,2018,417,PF,https://www.basketball-reference.com/players/t/thomala01.html,42,6-8,240,New York Knicks,regular season
