,Unnamed: 0_x,Team,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Year,Unnamed: 0_y,Position,player_url,number,height,weight,team,GameType
0,0,Boston Celtics,Jaylen Brown,Cleveland Cavaliers,L,10/17/2017,39:36,11,23,0.478,2,9,0.222,1,2,0.5,1,5,6,0,2,0,3,5,25,-5,2018,25,SG,https://www.basketball-reference.com/players/b/brownja02.html,7,6-6,223,Boston Celtics,regular season
1,1,Boston Celtics,Kyrie Irving,Cleveland Cavaliers,L,10/17/2017,39:21,8,17,0.47100000000000003,4,9,0.444,2,2,1.0,2,2,4,10,3,0,2,4,22,1,2018,30,PG,https://www.basketball-reference.com/players/i/irvinky01.html,11,6-2,195,Boston Celtics,regular season
2,2,Boston Celtics,Jayson Tatum,Cleveland Cavaliers,L,10/17/2017,36:32,5,12,0.41700000000000004,1,2,0.5,3,3,1.0,4,6,10,3,0,0,1,4,14,8,2018,39,SF,https://www.basketball-reference.com/players/t/tatumja01.html,0,6-8,210,Boston Celtics,regular season
3,3,Boston Celtics,Al Horford,Cleveland Cavaliers,L,10/17/2017,32:07,2,7,0.28600000000000003,0,2,0.0,5,7,0.7140000000000001,0,7,7,5,0,1,0,2,9,8,2018,29,C,https://www.basketball-reference.com/players/h/horfoal01.html,42,6-9,240,Boston Celtics,regular season
4,4,Boston Celtics,Gordon Hayward,Cleveland Cavaliers,L,10/17/2017,5:15,1,2,0.5,0,1,0.0,0,0,,0,1,1,0,0,0,0,1,2,3,2018,28,SF,https://www.basketball-reference.com/players/h/haywago01.html,20,6-7,225,Boston Celtics,regular season
71,65,Boston Celtics,Kyrie Irving,Milwaukee Bucks,L,10/18/2017,38:56,7,25,0.28,2,7,0.28600000000000003,1,2,0.5,1,3,4,3,3,0,3,1,17,-2,2018,30,PG,https://www.basketball-reference.com/players/i/irvinky01.html,11,6-2,195,Boston Celtics,regular season
72,66,Boston Celtics,Jayson Tatum,Milwaukee Bucks,L,10/18/2017,36:32,3,7,0.429,0,1,0.0,2,5,0.4,2,7,9,2,1,0,2,3,8,-15,2018,39,SF,https://www.basketball-reference.com/players/t/tatumja01.html,0,6-8,210,Boston Celtics,regular season
73,67,Boston Celtics,Al Horford,Milwaukee Bucks,L,10/18/2017,33:27,6,11,0.545,0,2,0.0,1,1,1.0,1,5,6,4,3,2,2,3,13,1,2018,29,C,https://www.basketball-reference.com/players/h/horfoal01.html,42,6-9,240,Boston Celtics,regular season
74,68,Boston Celtics,Marcus Smart,Milwaukee Bucks,L,10/18/2017,32:20,4,13,0.308,3,7,0.429,1,6,0.16699999999999998,3,4,7,4,3,0,3,4,12,-4,2018,38,SG,https://www.basketball-reference.com/players/s/smartma01.html,36,6-3,220,Boston Celtics,regular season
75,69,Boston Celtics,Jaylen Brown,Milwaukee Bucks,L,10/18/2017,28:09,6,11,0.545,2,3,0.667,4,5,0.8,1,4,5,3,0,0,0,6,18,0,2018,25,SG,https://www.basketball-reference.com/players/b/brownja02.html,7,6-6,223,Boston Celtics,regular season
208,190,Boston Celtics,Jaylen Brown,Philadelphia 76ers,W,10/20/2017,36:56,4,13,0.308,1,4,0.25,0,3,0.0,0,8,8,0,2,0,0,2,9,15,2018,25,SG,https://www.basketball-reference.com/players/b/brownja02.html,7,6-6,223,Boston Celtics,regular season
209,191,Boston Celtics,Al Horford,Philadelphia 76ers,W,10/20/2017,36:25,5,16,0.313,3,7,0.429,4,4,1.0,3,6,9,3,0,1,4,2,17,5,2018,29,C,https://www.basketball-reference.com/players/h/horfoal01.html,42,6-9,240,Boston Celtics,regular season
210,192,Boston Celtics,Kyrie Irving,Philadelphia 76ers,W,10/20/2017,35:48,7,17,0.41200000000000003,1,4,0.25,6,7,0.857,2,4,6,4,2,0,5,4,21,2,2018,30,PG,https://www.basketball-reference.com/players/i/irvinky01.html,11,6-2,195,Boston Celtics,regular season
