,Unnamed: 0_x,Team,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Year,Unnamed: 0_y,Position,player_url,number,height,weight,team,GameType
141,130,Chicago Bulls,Justin Holiday,Toronto Raptors,L,10/19/2017,34:53,5,16,0.313,4,12,0.33299999999999996,1,1,1.0,0,4,4,2,1,1,1,0,15,1,2018,89,SG,https://www.basketball-reference.com/players/h/holidju01.html,7,6-6,180,Chicago Bulls,regular season
142,131,Chicago Bulls,Lauri Markkanen,Toronto Raptors,L,10/19/2017,33:27,5,12,0.41700000000000004,2,6,0.33299999999999996,5,6,0.833,2,6,8,0,0,1,3,2,17,-2,2018,93,PF,https://www.basketball-reference.com/players/m/markkla01.html,24,7-0,240,Chicago Bulls,regular season
143,132,Chicago Bulls,Robin Lopez,Toronto Raptors,L,10/19/2017,31:44,7,15,0.467,0,1,0.0,4,4,1.0,4,4,8,2,1,0,1,3,18,3,2018,92,C,https://www.basketball-reference.com/players/l/lopezro01.html,42,7-0,281,Chicago Bulls,regular season
144,133,Chicago Bulls,Jerian Grant,Toronto Raptors,L,10/19/2017,27:10,3,9,0.33299999999999996,0,1,0.0,1,1,1.0,1,1,2,7,2,0,2,1,7,-11,2018,88,PG,https://www.basketball-reference.com/players/g/grantje02.html,2,6-4,205,Chicago Bulls,regular season
145,134,Chicago Bulls,Paul Zipser,Toronto Raptors,L,10/19/2017,24:07,3,6,0.5,0,1,0.0,1,1,1.0,0,5,5,3,1,0,3,4,7,-15,2018,101,SF,https://www.basketball-reference.com/players/z/zipsepa01.html,16,6-8,215,Chicago Bulls,regular season
302,275,Chicago Bulls,Lauri Markkanen,San Antonio Spurs,L,10/21/2017,37:02,5,14,0.35700000000000004,3,8,0.375,0,1,0.0,0,12,12,0,1,0,3,3,13,-5,2018,93,PF,https://www.basketball-reference.com/players/m/markkla01.html,24,7-0,240,Chicago Bulls,regular season
303,276,Chicago Bulls,Justin Holiday,San Antonio Spurs,L,10/21/2017,36:26,5,18,0.278,3,8,0.375,2,2,1.0,1,3,4,3,1,0,2,1,15,-5,2018,89,SG,https://www.basketball-reference.com/players/h/holidju01.html,7,6-6,180,Chicago Bulls,regular season
304,277,Chicago Bulls,Jerian Grant,San Antonio Spurs,L,10/21/2017,33:13,6,14,0.429,0,3,0.0,1,1,1.0,0,4,4,5,0,1,4,2,13,-2,2018,88,PG,https://www.basketball-reference.com/players/g/grantje02.html,2,6-4,205,Chicago Bulls,regular season
305,278,Chicago Bulls,Robin Lopez,San Antonio Spurs,L,10/21/2017,29:33,7,12,0.583,1,3,0.33299999999999996,1,2,0.5,3,4,7,3,0,3,4,1,16,-3,2018,92,C,https://www.basketball-reference.com/players/l/lopezro01.html,42,7-0,281,Chicago Bulls,regular season
306,279,Chicago Bulls,Paul Zipser,San Antonio Spurs,L,10/21/2017,25:33,1,5,0.2,1,2,0.5,0,0,,0,4,4,1,1,0,1,2,3,-13,2018,101,SF,https://www.basketball-reference.com/players/z/zipsepa01.html,16,6-8,215,Chicago Bulls,regular season
