,Unnamed: 0_x,Team,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Year,Unnamed: 0_y,Position,player_url,number,height,weight,team,GameType
102,92,Denver Nuggets,Will Barton,Utah Jazz,L,10/18/2017,31:20,8,14,0.5710000000000001,3,4,0.75,4,4,1.0,1,5,6,2,1,1,3,2,23,-10.0,2018,148,SG,https://www.basketball-reference.com/players/b/bartowi01.html,5,6-5,181,Denver Nuggets,regular season
103,93,Denver Nuggets,Emmanuel Mudiay,Utah Jazz,L,10/18/2017,18:34,3,8,0.375,2,2,1.0,0,0,,0,1,1,2,0,0,0,1,8,-12.0,2018,162,PG,https://www.basketball-reference.com/players/m/mudiaem01.html,0,6-3,200,Denver Nuggets,regular season
104,93,Denver Nuggets,Emmanuel Mudiay,Utah Jazz,L,10/18/2017,18:34,3,8,0.375,2,2,1.0,0,0,,0,1,1,2,0,0,0,1,8,-12.0,2018,411,PG,https://www.basketball-reference.com/players/m/mudiaem01.html,1,6-3,200,New York Knicks,regular season
105,94,Denver Nuggets,Mason Plumlee,Utah Jazz,L,10/18/2017,15:54,3,5,0.6,0,0,,0,0,,1,1,2,2,0,1,1,5,6,-14.0,2018,164,C,https://www.basketball-reference.com/players/p/plumlma01.html,24,6-11,254,Denver Nuggets,regular season
106,95,Denver Nuggets,Kenneth Faried,Utah Jazz,L,10/18/2017,6:09,1,1,1.0,0,0,,0,0,,1,0,1,0,0,0,1,0,2,2.0,2018,152,PF,https://www.basketball-reference.com/players/f/farieke01.html,35,6-8,220,Denver Nuggets,regular season
107,96,Denver Nuggets,Juan Hernangomez,Utah Jazz,L,10/18/2017,5:52,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,1.0,2018,155,PF,https://www.basketball-reference.com/players/h/hernaju01.html,41,6-9,214,Denver Nuggets,regular season
108,97,Denver Nuggets,Trey Lyles,Utah Jazz,L,10/18/2017,1:31,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,6.0,2018,159,PF,https://www.basketball-reference.com/players/l/lylestr01.html,7,6-9,234,Denver Nuggets,regular season
109,98,Denver Nuggets,Malik Beasley,Utah Jazz,L,10/18/2017,1:31,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,0,0,6.0,2018,149,SG,https://www.basketball-reference.com/players/b/beaslma01.html,25,6-4,187,Denver Nuggets,regular season
458,407,Denver Nuggets,Will Barton,Sacramento Kings,W,10/21/2017,28:24,6,13,0.462,3,8,0.375,0,0,,1,4,5,3,1,0,1,1,15,12.0,2018,148,SG,https://www.basketball-reference.com/players/b/bartowi01.html,5,6-5,181,Denver Nuggets,regular season
459,408,Denver Nuggets,Emmanuel Mudiay,Sacramento Kings,W,10/21/2017,28:06,4,11,0.364,0,2,0.0,2,4,0.5,0,8,8,4,0,0,2,5,10,10.0,2018,162,PG,https://www.basketball-reference.com/players/m/mudiaem01.html,0,6-3,200,Denver Nuggets,regular season
460,408,Denver Nuggets,Emmanuel Mudiay,Sacramento Kings,W,10/21/2017,28:06,4,11,0.364,0,2,0.0,2,4,0.5,0,8,8,4,0,0,2,5,10,10.0,2018,411,PG,https://www.basketball-reference.com/players/m/mudiaem01.html,1,6-3,200,New York Knicks,regular season
