,Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
4794,Orlando Magic,,Shelvin Mack,Portland Trail Blazers,L,12/15/2017,20:27,0,5,.000,0,2,.000,2,2,1.000,1,2,3,0,1,0,0,3,2,-1
4795,Orlando Magic,,Wesley Iwundu,Portland Trail Blazers,L,12/15/2017,18:34,1,4,.250,0,1,.000,0,0,,1,0,1,0,0,0,1,0,2,0
4796,Orlando Magic,,Marreese Speights,Portland Trail Blazers,L,12/15/2017,18:32,1,9,.111,1,6,.167,0,0,,1,2,3,1,0,1,1,2,3,-2
4797,Orlando Magic,,Bismack Biyombo,Portland Trail Blazers,L,12/15/2017,13:28,1,3,.333,0,0,,1,2,.500,1,3,4,1,0,0,0,0,3,-5
4798,Oklahoma City Thunder,,Josh Huestis,Philadelphia 76ers,W,12/15/2017,19:33,3,3,1.000,1,1,1.000,0,1,.000,0,4,4,0,0,1,0,1,7,+1
4799,Oklahoma City Thunder,,Raymond Felton,Philadelphia 76ers,W,12/15/2017,18:53,5,10,.500,4,5,.800,0,0,,1,1,2,3,0,1,2,1,14,+6
4800,Oklahoma City Thunder,,Álex Abrines,Philadelphia 76ers,W,12/15/2017,17:04,1,6,.167,1,5,.200,0,0,,1,3,4,0,0,0,2,1,3,-6
4801,Oklahoma City Thunder,,Patrick Patterson,Philadelphia 76ers,W,12/15/2017,14:44,1,3,.333,0,1,.000,0,0,,0,1,1,2,0,1,1,1,2,+9
4802,Oklahoma City Thunder,,Jerami Grant,Philadelphia 76ers,W,12/15/2017,13:03,3,4,.750,1,2,.500,0,0,,0,0,0,2,1,0,2,1,7,-4
4803,Oklahoma City Thunder,,Terrance Ferguson,Philadelphia 76ers,W,12/15/2017,2:33,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,+10
4804,Philadelphia 76ers,,Jerryd Bayless,Oklahoma City Thunder,L,12/15/2017,20:40,4,7,.571,4,6,.667,2,3,.667,0,0,0,1,0,0,1,1,14,-1
4805,Philadelphia 76ers,,T.J. McConnell,Oklahoma City Thunder,L,12/15/2017,15:31,0,2,.000,0,0,,1,1,1.000,1,1,2,3,2,0,2,2,1,-2
4806,Philadelphia 76ers,,Trevor Booker,Oklahoma City Thunder,L,12/15/2017,13:01,3,4,.750,0,0,,0,0,,2,1,3,0,0,0,0,0,6,+1
4807,Philadelphia 76ers,,Richaun Holmes,Oklahoma City Thunder,L,12/15/2017,10:21,2,2,1.000,0,0,,0,0,,2,4,6,1,1,0,1,1,4,+2
4808,Philadelphia 76ers,,Amir Johnson,Oklahoma City Thunder,L,12/15/2017,6:47,0,0,,0,0,,0,0,,0,1,1,1,1,0,2,1,0,-11
4809,Los Angeles Clippers,,Jawun Evans,Washington Wizards,L,12/15/2017,40:24,7,18,.389,1,3,.333,0,0,,1,5,6,6,5,0,2,4,15,-9
4810,Los Angeles Clippers,,C.J. Williams,Washington Wizards,L,12/15/2017,26:20,4,9,.444,2,3,.667,0,0,,2,1,3,1,1,1,1,5,10,-2
4811,Los Angeles Clippers,,Sam Dekker,Washington Wizards,L,12/15/2017,21:04,3,7,.429,0,2,.000,0,0,,0,3,3,0,0,0,1,1,6,+7
4812,Los Angeles Clippers,,Montrezl Harrell,Washington Wizards,L,12/15/2017,15:35,2,4,.500,0,0,,1,2,.500,2,1,3,1,1,0,2,0,5,+11
4813,Los Angeles Clippers,,Brice Johnson,Washington Wizards,L,12/15/2017,5:53,1,2,.500,0,0,,0,0,,0,2,2,0,1,0,1,0,2,+13
4814,Los Angeles Clippers,,Willie Reed,Washington Wizards,L,12/15/2017,2:13,0,0,,0,0,,0,2,.000,0,0,0,0,0,0,1,1,0,-5
4815,Washington Wizards,,Kelly Oubre,Los Angeles Clippers,W,12/15/2017,34:08,2,9,.222,1,4,.250,3,3,1.000,1,6,7,1,1,2,0,4,8,+21
4816,Washington Wizards,,Mike Scott,Los Angeles Clippers,W,12/15/2017,23:44,9,10,.900,2,3,.667,2,4,.500,2,2,4,0,2,0,4,2,22,+18
4817,Washington Wizards,,Tomáš Satoranský,Los Angeles Clippers,W,12/15/2017,19:30,4,6,.667,1,3,.333,2,2,1.000,0,3,3,3,1,0,3,0,11,+1
4818,Washington Wizards,,Jodie Meeks,Los Angeles Clippers,W,12/15/2017,18:31,0,3,.000,0,3,.000,0,0,,0,1,1,1,0,0,2,1,0,-12
4819,Washington Wizards,,Ian Mahinmi,Los Angeles Clippers,W,12/15/2017,17:05,1,2,.500,0,0,,1,2,.500,1,5,6,1,0,1,2,2,3,+2
4820,Washington Wizards,,Jason Smith,Los Angeles Clippers,W,12/15/2017,4:30,1,5,.200,0,2,.000,0,0,,1,0,1,0,0,0,0,2,2,-9
4821,Washington Wizards,,Tim Frazier,Los Angeles Clippers,W,12/15/2017,3:18,0,2,.000,0,2,.000,0,0,,0,0,0,1,0,0,0,0,0,-6
4822,Washington Wizards,,Chris McCullough,Los Angeles Clippers,W,12/15/2017,1:07,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-4
4823,Utah Jazz,,Rodney Hood,Boston Celtics,W,12/15/2017,30:14,6,14,.429,4,7,.571,1,4,.250,1,4,5,0,1,1,1,2,17,-3
4824,Utah Jazz,,Ekpe Udoh,Boston Celtics,W,12/15/2017,28:51,2,4,.500,0,0,,1,1,1.000,3,6,9,1,1,1,2,3,5,+12
4825,Utah Jazz,,Jonas Jerebko,Boston Celtics,W,12/15/2017,24:18,6,8,.750,2,3,.667,3,3,1.000,2,5,7,0,2,0,0,2,17,+8
4826,Utah Jazz,,Alec Burks,Boston Celtics,W,12/15/2017,19:22,2,7,.286,0,2,.000,4,4,1.000,0,7,7,1,1,0,2,3,8,+6
4827,Utah Jazz,,Joe Johnson,Boston Celtics,W,12/15/2017,14:57,1,3,.333,0,0,,1,2,.500,0,3,3,0,0,0,2,0,3,0
4828,Boston Celtics,,Marcus Smart,Utah Jazz,L,12/15/2017,32:34,3,13,.231,0,3,.000,0,0,,1,2,3,5,2,1,2,3,6,-7
4829,Boston Celtics,,Semi Ojeleye,Utah Jazz,L,12/15/2017,19:32,3,5,.600,1,3,.333,0,1,.000,0,1,1,0,1,0,0,1,7,+8
4830,Boston Celtics,,Terry Rozier,Utah Jazz,L,12/15/2017,19:06,0,4,.000,0,2,.000,1,2,.500,0,3,3,0,0,0,0,1,1,-16
4831,Boston Celtics,,Shane Larkin,Utah Jazz,L,12/15/2017,16:29,3,6,.500,1,3,.333,2,2,1.000,0,1,1,0,1,0,0,1,9,-8
4832,Boston Celtics,,Guerschon Yabusele,Utah Jazz,L,12/15/2017,5:14,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3,-8
4833,Boston Celtics,,Abdel Nader,Utah Jazz,L,12/15/2017,1:05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
4834,Boston Celtics,,Daniel Theis,Utah Jazz,L,12/15/2017,0:34,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+1
4835,Brooklyn Nets,,Isaiah Whitehead,Toronto Raptors,L,12/15/2017,33:02,5,10,.500,2,3,.667,1,2,.500,0,2,2,3,2,0,4,2,13,-10
4836,Brooklyn Nets,,Nik Stauskas,Toronto Raptors,L,12/15/2017,28:04,6,9,.667,5,7,.714,5,5,1.000,0,7,7,2,0,0,2,0,22,-7
4837,Brooklyn Nets,,Quincy Acy,Toronto Raptors,L,12/15/2017,25:41,1,4,.250,0,2,.000,5,6,.833,1,6,7,1,0,0,3,3,7,0
4838,Brooklyn Nets,,Jahlil Okafor,Toronto Raptors,L,12/15/2017,22:30,5,11,.455,0,2,.000,0,0,,1,3,4,0,1,0,2,2,10,-21
4839,Brooklyn Nets,,Timofey Mozgov,Toronto Raptors,L,12/15/2017,16:24,2,5,.400,0,0,,3,3,1.000,2,2,4,2,0,1,2,0,7,-12
4840,Toronto Raptors,,Jakob Poeltl,Brooklyn Nets,W,12/15/2017,26:18,5,6,.833,0,1,.000,1,3,.333,2,2,4,1,0,2,1,5,11,0
4841,Toronto Raptors,,Norman Powell,Brooklyn Nets,W,12/15/2017,22:17,5,8,.625,1,1,1.000,0,0,,1,4,5,3,1,0,1,1,11,0
4842,Toronto Raptors,,Pascal Siakam,Brooklyn Nets,W,12/15/2017,19:44,3,9,.333,0,5,.000,0,0,,1,5,6,1,1,0,0,2,6,0
4843,Toronto Raptors,,Delon Wright,Brooklyn Nets,W,12/15/2017,15:32,3,8,.375,0,2,.000,1,1,1.000,0,0,0,2,1,0,0,0,7,-4
4844,Toronto Raptors,,Fred VanVleet,Brooklyn Nets,W,12/15/2017,13:18,3,5,.600,0,1,.000,1,1,1.000,0,0,0,1,0,0,0,2,7,-10
4845,Toronto Raptors,,Alfonzo McKinnie,Brooklyn Nets,W,12/15/2017,7:08,0,1,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,0,0,+5
4846,Toronto Raptors,,Lorenzo Brown,Brooklyn Nets,W,12/15/2017,4:01,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,0,0,2,0
4847,Atlanta Hawks,,John Collins,Memphis Grizzlies,L,12/15/2017,23:45,1,2,.500,0,0,,0,0,,1,6,7,4,2,4,1,2,2,-7
4848,Atlanta Hawks,,Marco Belinelli,Memphis Grizzlies,L,12/15/2017,21:13,5,9,.556,2,6,.333,2,2,1.000,0,3,3,0,0,0,2,0,14,-9
4849,Atlanta Hawks,,DeAndre' Bembry,Memphis Grizzlies,L,12/15/2017,14:17,2,2,1.000,0,0,,0,0,,0,1,1,0,0,0,2,3,4,-6
4850,Atlanta Hawks,,Luke Babbitt,Memphis Grizzlies,L,12/15/2017,12:32,1,3,.333,0,1,.000,0,0,,0,1,1,1,0,0,0,1,2,-12
4851,Atlanta Hawks,,Isaiah Taylor,Memphis Grizzlies,L,12/15/2017,10:21,0,2,.000,0,0,,5,6,.833,0,1,1,1,1,0,1,1,5,-8
4852,Memphis Grizzlies,,Mario Chalmers,Atlanta Hawks,W,12/15/2017,31:39,6,10,.600,3,4,.750,1,2,.500,0,3,3,1,4,0,2,2,16,-1
4853,Memphis Grizzlies,,Chandler Parsons,Atlanta Hawks,W,12/15/2017,25:04,4,9,.444,0,2,.000,1,1,1.000,0,3,3,4,1,0,2,1,9,0
4854,Memphis Grizzlies,,Jarell Martin,Atlanta Hawks,W,12/15/2017,19:13,0,3,.000,0,0,,0,0,,0,3,3,1,0,0,1,2,0,+10
4855,Memphis Grizzlies,,Deyonta Davis,Atlanta Hawks,W,12/15/2017,15:17,2,4,.500,0,0,,0,0,,3,2,5,2,1,1,1,2,4,+1
4856,Memphis Grizzlies,,Ben McLemore,Atlanta Hawks,W,12/15/2017,11:46,3,6,.500,0,3,.000,0,1,.000,0,2,2,1,1,0,0,3,6,+8
4857,Chicago Bulls,,David Nwaba,Milwaukee Bucks,W,12/15/2017,35:13,5,9,.556,1,1,1.000,2,3,.667,2,6,8,1,3,0,2,5,13,+11
4858,Chicago Bulls,,Bobby Portis,Milwaukee Bucks,W,12/15/2017,29:25,9,16,.563,2,5,.400,7,7,1.000,2,10,12,0,1,0,1,1,27,+13
4859,Chicago Bulls,,Jerian Grant,Milwaukee Bucks,W,12/15/2017,22:59,2,3,.667,2,3,.667,2,7,.286,0,2,2,4,1,0,3,3,8,-2
4860,Chicago Bulls,,Paul Zipser,Milwaukee Bucks,W,12/15/2017,12:46,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,2,0,-3
4861,Milwaukee Bucks,,Malcolm Brogdon,Chicago Bulls,L,12/15/2017,32:16,3,12,.250,0,4,.000,0,0,,1,2,3,2,0,0,1,4,6,-10
4862,Milwaukee Bucks,,Rashad Vaughn,Chicago Bulls,L,12/15/2017,28:41,3,10,.300,2,8,.250,1,2,.500,0,2,2,4,0,0,0,3,9,+5
4863,Milwaukee Bucks,,Thon Maker,Chicago Bulls,L,12/15/2017,20:06,2,3,.667,1,2,.500,2,4,.500,1,4,5,0,1,1,0,4,7,-4
4864,Milwaukee Bucks,,Sterling Brown,Chicago Bulls,L,12/15/2017,5:58,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,1,0,2,3,+2
4865,Milwaukee Bucks,,D.J. Wilson,Chicago Bulls,L,12/15/2017,4:28,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-4
4866,Milwaukee Bucks,,DeAndre Liggins,Chicago Bulls,L,12/15/2017,2:43,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-11
4867,New Orleans Pelicans,,Dante Cunningham,Denver Nuggets,L,12/15/2017,28:46,2,7,.286,1,4,.250,0,0,,1,5,6,1,0,1,0,1,5,-4
4868,New Orleans Pelicans,,Jameer Nelson,Denver Nuggets,L,12/15/2017,23:47,1,4,.250,1,3,.333,0,0,,0,3,3,7,1,0,1,1,3,+7
4869,New Orleans Pelicans,,Darius Miller,Denver Nuggets,L,12/15/2017,23:41,3,7,.429,2,5,.400,0,0,,0,1,1,1,0,0,1,2,8,+10
4870,Denver Nuggets,,Will Barton,New Orleans Pelicans,W,12/15/2017,32:14,8,14,.571,2,4,.500,1,2,.500,2,2,4,6,2,0,4,2,19,+2
4871,Denver Nuggets,,Trey Lyles,New Orleans Pelicans,W,12/15/2017,29:59,6,12,.500,4,7,.571,3,4,.750,1,6,7,3,3,0,1,2,19,+2
4872,Denver Nuggets,,Nikola Jokić,New Orleans Pelicans,W,12/15/2017,22:12,6,13,.462,1,2,.500,0,0,,3,8,11,4,0,0,1,2,13,-4
4873,Denver Nuggets,,Malik Beasley,New Orleans Pelicans,W,12/15/2017,10:26,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
4874,Denver Nuggets,,Emmanuel Mudiay,New Orleans Pelicans,W,12/15/2017,8:25,2,4,.500,0,2,.000,0,0,,0,0,0,3,0,0,2,1,4,-1
4875,Denver Nuggets,,Kenneth Faried,New Orleans Pelicans,W,12/15/2017,5:30,1,2,.500,0,0,,0,0,,1,0,1,1,0,0,0,1,2,+2
4876,San Antonio Spurs,,Bryn Forbes,Houston Rockets,L,12/15/2017,29:54,4,9,.444,2,4,.500,1,1,1.000,0,2,2,3,1,0,1,3,11,+2
4877,San Antonio Spurs,,Patty Mills,Houston Rockets,L,12/15/2017,21:12,5,7,.714,3,5,.600,0,2,.000,0,1,1,1,0,0,0,0,13,-4
4878,San Antonio Spurs,,Brandon Paul,Houston Rockets,L,12/15/2017,18:32,2,3,.667,1,1,1.000,0,0,,0,2,2,1,1,0,1,3,5,+4
4879,San Antonio Spurs,,Rudy Gay,Houston Rockets,L,12/15/2017,17:32,2,6,.333,1,2,.500,2,4,.500,1,7,8,2,0,1,1,1,7,+6
4880,San Antonio Spurs,,Dejounte Murray,Houston Rockets,L,12/15/2017,17:20,3,8,.375,0,1,.000,3,4,.750,0,2,2,5,1,0,2,3,9,+11
4881,San Antonio Spurs,,Dāvis Bertāns,Houston Rockets,L,12/15/2017,17:16,5,7,.714,2,4,.500,0,0,,0,1,1,1,1,0,1,0,12,-5
4882,San Antonio Spurs,,Joffrey Lauvergne,Houston Rockets,L,12/15/2017,14:44,7,8,.875,0,0,,0,0,,2,2,4,2,0,0,0,1,14,+3
4883,San Antonio Spurs,,Manu Ginóbili,Houston Rockets,L,12/15/2017,6:30,1,2,.500,0,1,.000,0,1,.000,0,0,0,1,0,0,3,1,2,-10
4884,Houston Rockets,,Eric Gordon,San Antonio Spurs,W,12/15/2017,27:59,5,9,.556,3,7,.429,1,2,.500,0,2,2,0,0,0,0,0,14,+7
4885,Houston Rockets,,P.J. Tucker,San Antonio Spurs,W,12/15/2017,25:31,2,6,.333,1,4,.250,0,0,,2,2,4,1,0,1,1,1,5,0
4886,Houston Rockets,,Nenê Hilário,San Antonio Spurs,W,12/15/2017,13:52,0,2,.000,0,0,,0,0,,1,2,3,1,1,0,1,4,0,-7
4887,Houston Rockets,,Bobby Brown,San Antonio Spurs,W,12/15/2017,3:27,2,4,.500,2,4,.500,0,0,,0,0,0,0,0,0,0,1,6,-5
4888,Houston Rockets,,Zhou Qi,San Antonio Spurs,W,12/15/2017,3:27,0,1,.000,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,0,2,-5
4889,Houston Rockets,,Tarik Black,San Antonio Spurs,W,12/15/2017,3:27,0,0,,0,0,,0,0,,0,1,1,0,1,0,0,1,0,-5
4890,Portland Trail Blazers,,Ed Davis,Charlotte Hornets,W,12/16/2017,22:25,2,3,.667,0,0,,2,3,.667,1,8,9,0,0,0,1,3,6,+9
4891,Portland Trail Blazers,,Shabazz Napier,Charlotte Hornets,W,12/16/2017,18:10,4,8,.500,1,3,.333,0,0,,0,2,2,0,1,0,2,1,9,+1
4892,Portland Trail Blazers,,Pat Connaughton,Charlotte Hornets,W,12/16/2017,16:56,1,2,.500,1,2,.500,0,0,,0,0,0,3,0,0,0,2,3,+8
4893,Portland Trail Blazers,,Zach Collins,Charlotte Hornets,W,12/16/2017,14:50,1,4,.250,1,1,1.000,0,0,,1,9,10,0,0,0,1,1,3,0
4894,Portland Trail Blazers,,Noah Vonleh,Charlotte Hornets,W,12/16/2017,9:04,2,2,1.000,0,0,,0,0,,0,2,2,0,0,0,2,2,4,0
4895,Charlotte Hornets,,Jeremy Lamb,Portland Trail Blazers,L,12/16/2017,23:39,4,11,.364,0,1,.000,7,7,1.000,2,2,4,0,0,0,0,2,15,-5
4896,Charlotte Hornets,,Frank Kaminsky,Portland Trail Blazers,L,12/16/2017,23:21,1,7,.143,0,2,.000,0,0,,1,3,4,2,0,1,0,3,2,-7
4897,Charlotte Hornets,,Michael Carter-Williams,Portland Trail Blazers,L,12/16/2017,16:11,0,5,.000,0,3,.000,1,2,.500,2,1,3,1,2,1,1,2,1,-10
4898,Charlotte Hornets,,Johnny O'Bryant,Portland Trail Blazers,L,12/16/2017,8:07,2,3,.667,1,2,.500,0,0,,1,2,3,0,2,0,0,2,5,-5
4899,Charlotte Hornets,,Treveon Graham,Portland Trail Blazers,L,12/16/2017,4:56,0,1,.000,0,1,.000,3,4,.750,0,0,0,0,0,0,0,0,3,+2
4900,Utah Jazz,,Rodney Hood,Cleveland Cavaliers,L,12/16/2017,26:22,3,9,.333,3,6,.500,2,2,1.000,0,1,1,3,1,0,1,1,11,-13
4901,Utah Jazz,,Thabo Sefolosha,Cleveland Cavaliers,L,12/16/2017,18:30,4,6,.667,2,2,1.000,2,4,.500,2,3,5,0,1,0,0,2,12,-8
4902,Utah Jazz,,Jonas Jerebko,Cleveland Cavaliers,L,12/16/2017,15:17,1,5,.200,0,1,.000,2,2,1.000,4,1,5,0,1,1,1,1,4,-10
4903,Utah Jazz,,Royce O'Neale,Cleveland Cavaliers,L,12/16/2017,11:51,4,5,.800,4,5,.800,0,0,,0,4,4,1,0,0,2,0,12,+3
4904,Utah Jazz,,Alec Burks,Cleveland Cavaliers,L,12/16/2017,10:15,1,6,.167,0,1,.000,1,2,.500,2,1,3,0,1,0,0,0,3,-11
4905,Cleveland Cavaliers,,Kyle Korver,Utah Jazz,W,12/16/2017,25:26,5,9,.556,2,3,.667,0,0,,0,2,2,2,0,0,1,2,12,+15
4906,Cleveland Cavaliers,,Cedi Osman,Utah Jazz,W,12/16/2017,22:58,4,5,.800,2,2,1.000,0,0,,3,1,4,0,1,0,1,4,10,+13
4907,Cleveland Cavaliers,,Dwyane Wade,Utah Jazz,W,12/16/2017,19:32,3,11,.273,0,1,.000,1,1,1.000,1,5,6,5,0,1,3,0,7,+14
4908,Cleveland Cavaliers,,Jeff Green,Utah Jazz,W,12/16/2017,17:08,3,4,.750,3,3,1.000,2,2,1.000,0,1,1,4,0,0,1,2,11,+18
4909,Cleveland Cavaliers,,Tristan Thompson,Utah Jazz,W,12/16/2017,7:11,2,2,1.000,0,0,,0,0,,0,2,2,0,2,0,0,1,4,+6
4910,Cleveland Cavaliers,,Channing Frye,Utah Jazz,W,12/16/2017,5:21,1,2,.500,0,1,.000,0,0,,0,2,2,0,1,0,0,0,2,+2
4911,Oklahoma City Thunder,,Patrick Patterson,New York Knicks,L,12/16/2017,24:44,4,6,.667,4,6,.667,0,0,,1,4,5,1,2,2,3,1,12,-6
4912,Oklahoma City Thunder,,Jerami Grant,New York Knicks,L,12/16/2017,21:48,4,7,.571,0,1,.000,1,2,.500,2,2,4,1,0,1,0,5,9,-11
4913,Oklahoma City Thunder,,Raymond Felton,New York Knicks,L,12/16/2017,15:23,4,8,.500,2,3,.667,0,0,,1,0,1,2,0,0,1,0,10,-14
4914,Oklahoma City Thunder,,Josh Huestis,New York Knicks,L,12/16/2017,13:39,0,1,.000,0,0,,0,0,,1,0,1,1,0,0,1,0,0,-5
4915,Oklahoma City Thunder,,Nick Collison,New York Knicks,L,12/16/2017,9:20,1,1,1.000,0,0,,1,2,.500,0,1,1,0,0,0,0,2,3,-4
4916,Oklahoma City Thunder,,Álex Abrines,New York Knicks,L,12/16/2017,8:18,0,2,.000,0,2,.000,0,0,,0,1,1,0,1,0,0,0,0,+3
4917,Oklahoma City Thunder,,Terrance Ferguson,New York Knicks,L,12/16/2017,7:06,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1
4918,New York Knicks,,Doug McDermott,Oklahoma City Thunder,W,12/16/2017,32:27,5,9,.556,3,5,.600,0,0,,0,1,1,1,0,0,0,0,13,+13
4919,New York Knicks,,Kyle O'Quinn,Oklahoma City Thunder,W,12/16/2017,24:32,4,7,.571,0,1,.000,1,2,.500,1,6,7,2,0,1,3,4,9,+16
4920,New York Knicks,,Ron Baker,Oklahoma City Thunder,W,12/16/2017,17:35,4,5,.800,3,4,.750,0,0,,0,1,1,2,2,0,2,3,11,+1
4921,New York Knicks,,Frank Ntilikina,Oklahoma City Thunder,W,12/16/2017,13:05,0,2,.000,0,0,,0,0,,0,1,1,0,1,0,0,4,0,+2
4922,Milwaukee Bucks,,Malcolm Brogdon,Houston Rockets,L,12/16/2017,36:27,7,12,.583,3,5,.600,3,3,1.000,0,4,4,2,1,2,2,5,20,+9
4923,Milwaukee Bucks,,Thon Maker,Houston Rockets,L,12/16/2017,16:30,0,1,.000,0,0,,3,3,1.000,0,2,2,0,1,1,0,2,3,-7
4924,Milwaukee Bucks,,Sterling Brown,Houston Rockets,L,12/16/2017,13:38,3,4,.750,0,0,,0,0,,3,1,4,0,1,0,1,4,6,+5
4925,Milwaukee Bucks,,Rashad Vaughn,Houston Rockets,L,12/16/2017,7:11,1,2,.500,1,2,.500,0,0,,0,2,2,0,0,1,0,0,3,+2
4926,Milwaukee Bucks,,Gary Payton,Houston Rockets,L,12/16/2017,5:29,1,2,.500,0,1,.000,2,2,1.000,1,1,2,2,0,0,0,4,4,+2
4927,Houston Rockets,,Eric Gordon,Milwaukee Bucks,W,12/16/2017,29:52,5,10,.500,1,5,.200,5,6,.833,0,1,1,1,1,0,5,2,16,0
4928,Houston Rockets,,Nenê Hilário,Milwaukee Bucks,W,12/16/2017,19:57,7,9,.778,0,0,,2,3,.667,1,3,4,1,1,1,0,4,16,-8
4929,Houston Rockets,,Tarik Black,Milwaukee Bucks,W,12/16/2017,12:00,2,3,.667,0,0,,0,2,.000,0,1,1,1,0,0,0,2,4,-1
4930,Los Angeles Clippers,,C.J. Williams,Miami Heat,L,12/16/2017,28:41,4,7,.571,1,3,.333,0,0,,0,2,2,0,1,0,1,2,9,+5
4931,Los Angeles Clippers,,Jawun Evans,Miami Heat,L,12/16/2017,25:37,3,7,.429,1,2,.500,1,2,.500,0,2,2,2,0,0,4,4,8,+2
4932,Los Angeles Clippers,,Sam Dekker,Miami Heat,L,12/16/2017,18:56,0,4,.000,0,1,.000,0,0,,0,5,5,1,0,0,0,0,0,+2
4933,Los Angeles Clippers,,Montrezl Harrell,Miami Heat,L,12/16/2017,15:53,7,10,.700,0,0,,1,2,.500,2,0,2,0,0,2,0,1,15,0
4934,Los Angeles Clippers,,Sindarius Thornwell,Miami Heat,L,12/16/2017,13:43,0,0,,0,0,,0,0,,0,3,3,0,0,1,3,2,0,-3
4935,Los Angeles Clippers,,Willie Reed,Miami Heat,L,12/16/2017,3:51,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-2
4936,Miami Heat,,Bam Adebayo,Los Angeles Clippers,W,12/16/2017,28:14,2,7,.286,0,0,,3,4,.750,4,1,5,3,0,0,0,3,7,-5
4937,Miami Heat,,Jordan Mickey,Los Angeles Clippers,W,12/16/2017,27:15,3,6,.500,0,1,.000,3,3,1.000,1,3,4,2,2,3,0,2,9,-3
4938,Miami Heat,,Tyler Johnson,Los Angeles Clippers,W,12/16/2017,24:11,0,9,.000,0,4,.000,0,0,,2,4,6,3,1,0,1,1,0,0
4939,Miami Heat,,Wayne Ellington,Los Angeles Clippers,W,12/16/2017,23:50,3,9,.333,2,7,.286,1,1,1.000,0,3,3,2,0,0,2,0,9,+3
4940,Phoenix Suns,,Dragan Bender,Minnesota Timberwolves,W,12/16/2017,29:41,6,10,.600,5,8,.625,0,0,,0,2,2,1,1,1,1,2,17,+22
4941,Phoenix Suns,,Alex Len,Minnesota Timberwolves,W,12/16/2017,28:00,6,9,.667,0,0,,0,0,,6,13,19,6,2,1,4,3,12,+20
4942,Phoenix Suns,,Troy Daniels,Minnesota Timberwolves,W,12/16/2017,27:54,5,8,.625,4,6,.667,3,3,1.000,0,1,1,0,0,0,2,0,17,+19
4943,Phoenix Suns,,Isaiah Canaan,Minnesota Timberwolves,W,12/16/2017,26:33,3,5,.600,1,2,.500,8,8,1.000,0,5,5,7,0,0,4,2,15,+19
4944,Phoenix Suns,,Danuel House,Minnesota Timberwolves,W,12/16/2017,14:42,2,3,.667,1,1,1.000,3,3,1.000,0,0,0,1,0,0,0,1,8,+17
4945,Phoenix Suns,,Jared Dudley,Minnesota Timberwolves,W,12/16/2017,1:47,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+7
4946,Minnesota Timberwolves,,Jamal Crawford,Phoenix Suns,L,12/16/2017,17:30,2,7,.286,1,4,.250,1,1,1.000,0,0,0,4,0,0,1,1,6,-17
4947,Minnesota Timberwolves,,Gorgui Dieng,Phoenix Suns,L,12/16/2017,15:34,1,4,.250,0,1,.000,0,0,,1,1,2,0,1,1,1,1,2,-17
4948,Minnesota Timberwolves,,Tyus Jones,Phoenix Suns,L,12/16/2017,13:04,3,3,1.000,2,2,1.000,2,2,1.000,0,0,0,1,3,0,0,0,10,-8
4949,Minnesota Timberwolves,,Marcus Georges-Hunt,Phoenix Suns,L,12/16/2017,5:34,1,2,.500,0,1,.000,0,2,.000,0,0,0,0,1,0,0,1,2,0
4950,Dallas Mavericks,,J.J. Barea,San Antonio Spurs,L,12/16/2017,25:39,4,10,.400,1,5,.200,0,0,,0,6,6,6,0,0,5,1,9,-2
4951,Dallas Mavericks,,Dwight Powell,San Antonio Spurs,L,12/16/2017,18:10,3,3,1.000,0,0,,2,2,1.000,2,3,5,0,0,0,2,3,8,-6
4952,Dallas Mavericks,,Devin Harris,San Antonio Spurs,L,12/16/2017,17:53,0,5,.000,0,2,.000,2,2,1.000,0,1,1,1,0,0,0,1,2,+3
4953,Dallas Mavericks,,Salah Mejri,San Antonio Spurs,L,12/16/2017,3:53,2,3,.667,0,0,,0,0,,1,2,3,0,0,0,0,0,4,+11
4954,Dallas Mavericks,,Antonius Cleveland,San Antonio Spurs,L,12/16/2017,1:19,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-4
4955,San Antonio Spurs,,Dāvis Bertāns,Dallas Mavericks,W,12/16/2017,26:53,4,8,.500,2,4,.500,3,3,1.000,1,6,7,2,0,0,0,0,13,+17
