,Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
5316,Washington Wizards,,Bradley Beal,Milwaukee Bucks,W,11/20/2017,36:43,10,16,.625,2,5,.400,1,2,.500,0,0,0,5,1,1,4,1,23,+3
5317,Washington Wizards,,Marcin Gortat,Milwaukee Bucks,W,11/20/2017,35:28,4,10,.400,0,0,,2,4,.500,3,12,15,3,0,0,1,0,10,+5
5318,Washington Wizards,,John Wall,Milwaukee Bucks,W,11/20/2017,31:10,5,13,.385,1,3,.333,4,5,.800,0,1,1,6,0,0,2,1,15,+3
5319,Washington Wizards,,Markieff Morris,Milwaukee Bucks,W,11/20/2017,25:55,5,8,.625,1,3,.333,0,0,,2,5,7,0,0,0,2,3,11,+3
5320,Milwaukee Bucks,,Giannis Antetokounmpo,Washington Wizards,L,11/20/2017,39:10,8,21,.381,0,3,.000,7,9,.778,1,7,8,4,0,3,0,3,23,-12
5321,Milwaukee Bucks,,Khris Middleton,Washington Wizards,L,11/20/2017,38:41,5,13,.385,0,4,.000,5,6,.833,0,6,6,3,1,0,3,5,15,0
5322,Milwaukee Bucks,,Eric Bledsoe,Washington Wizards,L,11/20/2017,35:19,6,13,.462,1,4,.250,1,2,.500,1,2,3,2,6,2,3,2,14,+1
5323,Milwaukee Bucks,,Tony Snell,Washington Wizards,L,11/20/2017,30:49,4,7,.571,1,4,.250,1,2,.500,1,2,3,1,1,0,1,1,10,-5
5324,Milwaukee Bucks,,John Henson,Washington Wizards,L,11/20/2017,25:57,5,8,.625,0,0,,0,0,,3,7,10,2,0,2,1,1,10,-4
5325,Washington Wizards,,Kelly Oubre,Milwaukee Bucks,W,11/20/2017,22:58,6,8,.750,3,5,.600,3,3,1.000,1,3,4,0,0,0,0,1,18,+1
5326,Washington Wizards,,Jodie Meeks,Milwaukee Bucks,W,11/20/2017,19:14,2,4,.500,0,1,.000,2,3,.667,0,2,2,1,0,0,0,2,6,+4
5327,Washington Wizards,,Tim Frazier,Milwaukee Bucks,W,11/20/2017,16:50,1,2,.500,0,0,,0,0,,0,2,2,3,0,0,2,3,2,+8
5328,Washington Wizards,,Ian Mahinmi,Milwaukee Bucks,W,11/20/2017,12:32,1,1,1.000,0,0,,0,0,,0,4,4,1,0,0,2,5,2,+6
5329,Milwaukee Bucks,,Thon Maker,Washington Wizards,L,11/20/2017,20:25,1,2,.500,0,1,.000,0,0,,0,2,2,1,1,0,0,2,2,-4
5330,Milwaukee Bucks,,Malcolm Brogdon,Washington Wizards,L,11/20/2017,17:42,0,4,.000,0,2,.000,0,0,,0,1,1,2,0,0,0,1,0,-12
5331,Milwaukee Bucks,,DeAndre Liggins,Washington Wizards,L,11/20/2017,17:19,2,5,.400,2,3,.667,0,0,,0,0,0,2,0,0,0,0,6,-16
5332,Milwaukee Bucks,,Gary Payton,Washington Wizards,L,11/20/2017,14:38,4,6,.667,0,1,.000,0,0,,0,0,0,0,1,0,1,4,8,-3
5333,Oklahoma City Thunder,,Russell Westbrook,New Orleans Pelicans,L,11/20/2017,38:37,6,19,.316,2,7,.286,8,10,.800,3,13,16,12,3,0,3,3,22,+9
5334,Oklahoma City Thunder,,Paul George,New Orleans Pelicans,L,11/20/2017,35:56,9,17,.529,6,10,.600,2,2,1.000,1,4,5,4,5,0,2,3,26,-3
5335,Oklahoma City Thunder,,Carmelo Anthony,New Orleans Pelicans,L,11/20/2017,35:05,7,19,.368,2,9,.222,3,4,.750,2,7,9,2,4,0,3,3,19,+11
5336,Oklahoma City Thunder,,Andre Roberson,New Orleans Pelicans,L,11/20/2017,27:49,1,1,1.000,0,0,,0,0,,0,2,2,0,1,1,1,2,2,+7
5337,Oklahoma City Thunder,,Steven Adams,New Orleans Pelicans,L,11/20/2017,25:40,7,9,.778,0,0,,1,2,.500,2,1,3,1,0,1,3,4,15,+14
5338,New Orleans Pelicans,,Anthony Davis,Oklahoma City Thunder,W,11/20/2017,44:33,9,19,.474,0,1,.000,18,22,.818,1,14,15,3,0,2,7,3,36,+4
5339,New Orleans Pelicans,,Jrue Holiday,Oklahoma City Thunder,W,11/20/2017,33:37,7,16,.438,2,7,.286,2,3,.667,1,3,4,2,1,0,0,3,18,-14
5340,New Orleans Pelicans,,E'Twaun Moore,Oklahoma City Thunder,W,11/20/2017,31:18,5,9,.556,1,4,.250,1,2,.500,0,1,1,0,2,0,1,2,12,-9
5341,New Orleans Pelicans,,Rajon Rondo,Oklahoma City Thunder,W,11/20/2017,30:30,2,4,.500,0,1,.000,0,0,,0,2,2,8,1,0,1,3,4,-19
5342,New Orleans Pelicans,,DeMarcus Cousins,Oklahoma City Thunder,W,11/20/2017,26:03,7,17,.412,0,5,.000,4,4,1.000,2,7,9,4,2,1,3,2,18,-11
5343,Oklahoma City Thunder,,Raymond Felton,New Orleans Pelicans,L,11/20/2017,23:08,2,7,.286,0,3,.000,2,2,1.000,0,2,2,1,1,0,0,1,6,-13
5344,Oklahoma City Thunder,,Jerami Grant,New Orleans Pelicans,L,11/20/2017,19:02,4,7,.571,0,1,.000,2,4,.500,0,0,0,1,0,0,1,1,10,-16
5345,Oklahoma City Thunder,,Álex Abrines,New Orleans Pelicans,L,11/20/2017,16:25,2,6,.333,1,4,.250,2,2,1.000,0,1,1,1,0,0,0,1,7,-17
5346,Oklahoma City Thunder,,Patrick Patterson,New Orleans Pelicans,L,11/20/2017,12:55,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,4,0,-18
5347,Oklahoma City Thunder,,Dakari Johnson,New Orleans Pelicans,L,11/20/2017,3:18,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,0,3,0,-5
5348,Oklahoma City Thunder,,Josh Huestis,New Orleans Pelicans,L,11/20/2017,2:05,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-4
5349,New Orleans Pelicans,,Darius Miller,Oklahoma City Thunder,W,11/20/2017,21:31,4,5,.800,3,4,.750,0,0,,1,6,7,4,0,0,2,2,11,+24
5350,New Orleans Pelicans,,Tony Allen,Oklahoma City Thunder,W,11/20/2017,18:20,3,4,.750,0,0,,0,1,.000,1,5,6,1,1,0,1,2,6,+11
5351,New Orleans Pelicans,,Jameer Nelson,Oklahoma City Thunder,W,11/20/2017,18:14,4,5,.800,1,2,.500,0,0,,0,1,1,4,1,0,2,3,9,+30
5352,New Orleans Pelicans,,Dante Cunningham,Oklahoma City Thunder,W,11/20/2017,15:55,0,1,.000,0,1,.000,0,0,,1,3,4,0,0,0,2,2,0,+19
5353,Boston Celtics,,Kyrie Irving,Dallas Mavericks,W,11/20/2017,38:46,16,22,.727,5,7,.714,10,11,.909,1,2,3,6,1,0,3,3,47,+21
5354,Boston Celtics,,Al Horford,Dallas Mavericks,W,11/20/2017,38:42,1,5,.200,1,1,1.000,0,0,,1,7,8,7,1,2,3,0,3,+15
5355,Boston Celtics,,Jayson Tatum,Dallas Mavericks,W,11/20/2017,37:49,6,11,.545,0,2,.000,3,4,.750,0,9,9,1,1,1,1,3,15,+15
5356,Boston Celtics,,Jaylen Brown,Dallas Mavericks,W,11/20/2017,37:06,8,13,.615,3,6,.500,3,6,.500,0,9,9,0,1,0,3,2,22,+6
5357,Boston Celtics,,Marcus Morris,Dallas Mavericks,W,11/20/2017,26:11,3,11,.273,1,4,.250,1,1,1.000,1,8,9,2,1,1,1,3,8,0
5358,Dallas Mavericks,,Wesley Matthews,Boston Celtics,L,11/20/2017,43:14,6,14,.429,4,11,.364,2,3,.667,0,6,6,3,4,0,2,4,18,-9
5359,Dallas Mavericks,,Harrison Barnes,Boston Celtics,L,11/20/2017,40:42,10,21,.476,1,5,.200,10,10,1.000,0,6,6,2,0,1,2,0,31,-21
5360,Dallas Mavericks,,Dirk Nowitzki,Boston Celtics,L,11/20/2017,32:25,7,12,.583,0,1,.000,0,0,,0,12,12,2,0,1,1,1,14,+8
5361,Dallas Mavericks,,Dennis Smith,Boston Celtics,L,11/20/2017,26:32,4,16,.250,0,4,.000,0,0,,2,3,5,4,1,1,0,3,8,+5
5362,Dallas Mavericks,,Maxi Kleber,Boston Celtics,L,11/20/2017,15:08,0,1,.000,0,1,.000,0,0,,2,2,4,0,0,0,0,3,0,-1
5363,Boston Celtics,,Marcus Smart,Dallas Mavericks,W,11/20/2017,34:53,3,15,.200,2,11,.182,4,4,1.000,1,2,3,8,2,0,3,4,12,+15
5364,Boston Celtics,,Terry Rozier,Dallas Mavericks,W,11/20/2017,13:41,1,4,.250,1,3,.333,0,0,,0,2,2,0,0,0,2,1,3,-13
5365,Boston Celtics,,Aron Baynes,Dallas Mavericks,W,11/20/2017,13:24,0,1,.000,0,0,,0,0,,1,3,4,0,1,0,0,4,0,+1
5366,Boston Celtics,,Semi Ojeleye,Dallas Mavericks,W,11/20/2017,11:42,0,0,,0,0,,0,0,,0,3,3,0,0,0,0,2,0,-7
5367,Boston Celtics,,Daniel Theis,Dallas Mavericks,W,11/20/2017,6:19,0,0,,0,0,,0,0,,0,3,3,0,0,0,0,0,0,-5
5368,Boston Celtics,,Abdel Nader,Dallas Mavericks,W,11/20/2017,3:46,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,1,0,-5
5369,Boston Celtics,,Shane Larkin,Dallas Mavericks,W,11/20/2017,2:41,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-3
5370,Dallas Mavericks,,Yogi Ferrell,Boston Celtics,L,11/20/2017,37:21,2,7,.286,0,3,.000,2,2,1.000,0,2,2,2,1,0,1,3,6,-15
5371,Dallas Mavericks,,J.J. Barea,Boston Celtics,L,11/20/2017,26:52,6,13,.462,2,7,.286,2,3,.667,0,3,3,4,0,0,2,1,16,-6
5372,Dallas Mavericks,,Dwight Powell,Boston Celtics,L,11/20/2017,23:23,3,5,.600,0,0,,0,0,,3,1,4,0,0,0,0,2,6,-2
5373,Dallas Mavericks,,Devin Harris,Boston Celtics,L,11/20/2017,12:53,0,5,.000,0,1,.000,0,0,,0,0,0,1,1,0,2,3,0,-5
5374,Dallas Mavericks,,Salah Mejri,Boston Celtics,L,11/20/2017,6:31,1,2,.500,0,0,,1,2,.500,1,2,3,0,0,0,1,2,3,+6
5375,Dallas Mavericks,,Nerlens Noel,Boston Celtics,L,11/20/2017,0:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
5376,Atlanta Hawks,,Taurean Waller-Prince,San Antonio Spurs,L,11/20/2017,39:05,8,13,.615,2,7,.286,0,3,.000,2,6,8,1,0,1,2,2,18,-7
5377,Atlanta Hawks,,Dennis Schröder,San Antonio Spurs,L,11/20/2017,31:20,6,14,.429,2,3,.667,0,0,,1,2,3,9,2,0,4,1,14,-2
5378,Atlanta Hawks,,Dewayne Dedmon,San Antonio Spurs,L,11/20/2017,27:20,5,8,.625,1,1,1.000,0,1,.000,2,7,9,1,1,2,4,5,11,+9
5379,Atlanta Hawks,,Kent Bazemore,San Antonio Spurs,L,11/20/2017,24:53,2,13,.154,1,5,.200,0,0,,0,5,5,1,1,2,0,0,5,-9
5380,Atlanta Hawks,,Luke Babbitt,San Antonio Spurs,L,11/20/2017,7:11,0,3,.000,0,3,.000,0,0,,0,0,0,1,0,0,0,1,0,-9
5381,San Antonio Spurs,,LaMarcus Aldridge,Atlanta Hawks,W,11/20/2017,39:10,11,24,.458,0,2,.000,0,0,,5,6,11,2,0,1,2,2,22,+4
5382,San Antonio Spurs,,Patty Mills,Atlanta Hawks,W,11/20/2017,32:54,3,8,.375,2,7,.286,0,0,,2,6,8,7,2,2,2,2,8,+2
5383,San Antonio Spurs,,Kyle Anderson,Atlanta Hawks,W,11/20/2017,30:18,5,8,.625,1,2,.500,2,2,1.000,2,4,6,10,0,1,2,0,13,-1
5384,San Antonio Spurs,,Danny Green,Atlanta Hawks,W,11/20/2017,30:03,5,16,.313,4,8,.500,0,0,,2,6,8,1,0,1,0,2,14,+9
5385,San Antonio Spurs,,Pau Gasol,Atlanta Hawks,W,11/20/2017,18:16,2,6,.333,0,1,.000,2,2,1.000,0,7,7,0,0,0,1,1,6,-4
5386,Atlanta Hawks,,John Collins,San Antonio Spurs,L,11/20/2017,36:09,10,12,.833,0,0,,1,2,.500,4,5,9,0,0,2,2,5,21,-1
5387,Atlanta Hawks,,Marco Belinelli,San Antonio Spurs,L,11/20/2017,30:16,4,13,.308,1,6,.167,2,2,1.000,0,2,2,2,2,0,1,0,11,-9
5388,Atlanta Hawks,,Malcolm Delaney,San Antonio Spurs,L,11/20/2017,29:43,0,5,.000,0,3,.000,0,0,,0,1,1,5,0,0,0,1,0,-15
5389,Atlanta Hawks,,Ersan İlyasova,San Antonio Spurs,L,11/20/2017,7:23,2,3,.667,1,2,.500,0,0,,0,1,1,0,0,0,0,0,5,-4
5390,Atlanta Hawks,,DeAndre' Bembry,San Antonio Spurs,L,11/20/2017,4:29,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-4
5391,Atlanta Hawks,,Tyler Cavanaugh,San Antonio Spurs,L,11/20/2017,2:11,0,0,,0,0,,0,0,,0,0,0,0,1,0,1,0,0,-4
5392,San Antonio Spurs,,Manu Ginóbili,Atlanta Hawks,W,11/20/2017,25:38,7,11,.636,2,5,.400,0,0,,1,1,2,3,1,0,3,4,16,+11
5393,San Antonio Spurs,,Bryn Forbes,Atlanta Hawks,W,11/20/2017,19:51,4,7,.571,1,4,.250,0,0,,0,1,1,1,2,0,2,1,9,+18
5394,San Antonio Spurs,,Dejounte Murray,Atlanta Hawks,W,11/20/2017,15:06,1,2,.500,0,0,,0,0,,0,1,1,3,0,0,2,1,2,+9
5395,San Antonio Spurs,,Rudy Gay,Atlanta Hawks,W,11/20/2017,13:23,1,3,.333,0,0,,2,2,1.000,1,1,2,1,0,0,4,3,4,+1
5396,San Antonio Spurs,,Joffrey Lauvergne,Atlanta Hawks,W,11/20/2017,7:08,1,2,.500,0,0,,0,0,,1,3,4,1,1,0,0,0,2,+4
5397,San Antonio Spurs,,Dāvis Bertāns,Atlanta Hawks,W,11/20/2017,4:38,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,1,0,+3
5398,San Antonio Spurs,,Brandon Paul,Atlanta Hawks,W,11/20/2017,3:35,0,1,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,0,0,-1
5399,Denver Nuggets,,Gary Harris,Sacramento Kings,W,11/20/2017,38:43,8,13,.615,3,7,.429,1,2,.500,0,3,3,2,3,0,2,3,20,+18
5400,Denver Nuggets,,Will Barton,Sacramento Kings,W,11/20/2017,36:43,9,15,.600,5,6,.833,2,3,.667,1,5,6,5,0,0,2,3,25,+19
5401,Denver Nuggets,,Nikola Jokić,Sacramento Kings,W,11/20/2017,34:57,7,12,.583,2,6,.333,0,0,,4,10,14,3,1,1,2,0,16,+24
5402,Denver Nuggets,,Jamal Murray,Sacramento Kings,W,11/20/2017,24:07,6,10,.600,1,3,.333,5,5,1.000,0,2,2,1,0,0,1,4,18,+13
5403,Denver Nuggets,,Kenneth Faried,Sacramento Kings,W,11/20/2017,19:09,1,7,.143,0,0,,4,4,1.000,2,5,7,0,1,1,0,1,6,0
5404,Sacramento Kings,,George Hill,Denver Nuggets,L,11/20/2017,32:30,6,10,.600,3,5,.600,1,1,1.000,0,3,3,2,4,1,0,2,16,-9
5405,Sacramento Kings,,De'Aaron Fox,Denver Nuggets,L,11/20/2017,32:23,4,9,.444,1,1,1.000,3,3,1.000,0,3,3,5,1,0,3,5,12,-9
5406,Sacramento Kings,,Zach Randolph,Denver Nuggets,L,11/20/2017,25:43,6,12,.500,0,1,.000,0,0,,1,5,6,3,3,0,2,2,12,-12
5407,Sacramento Kings,,Garrett Temple,Denver Nuggets,L,11/20/2017,25:39,1,7,.143,0,3,.000,1,1,1.000,0,2,2,1,1,1,1,3,3,-3
5408,Sacramento Kings,,Skal Labissière,Denver Nuggets,L,11/20/2017,12:34,2,6,.333,0,0,,1,2,.500,0,4,4,1,0,1,1,3,5,-4
5409,Denver Nuggets,,Juan Hernangómez,Sacramento Kings,W,11/20/2017,22:38,4,9,.444,2,4,.500,1,2,.500,3,1,4,0,1,0,0,0,11,+6
5410,Denver Nuggets,,Mason Plumlee,Sacramento Kings,W,11/20/2017,20:25,2,6,.333,0,0,,1,2,.500,2,5,7,3,0,1,2,1,5,-3
5411,Denver Nuggets,,Emmanuel Mudiay,Sacramento Kings,W,11/20/2017,19:39,1,6,.167,0,2,.000,1,2,.500,0,0,0,2,0,0,3,0,3,-2
5412,Denver Nuggets,,Trey Lyles,Sacramento Kings,W,11/20/2017,18:58,3,7,.429,2,4,.500,0,0,,2,4,6,1,0,0,1,1,8,+14
5413,Denver Nuggets,,Malik Beasley,Sacramento Kings,W,11/20/2017,2:31,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,0,0,2,-3
5414,Denver Nuggets,,Tyler Lydon,Sacramento Kings,W,11/20/2017,2:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6
5415,Sacramento Kings,,Kosta Koufos,Denver Nuggets,L,11/20/2017,28:00,7,9,.778,0,0,,2,2,1.000,0,4,4,0,1,3,0,1,16,-12
5416,Sacramento Kings,,Willie Cauley-Stein,Denver Nuggets,L,11/20/2017,22:45,1,7,.143,0,0,,0,0,,2,3,5,0,0,0,1,0,2,-6
5417,Sacramento Kings,,Frank Mason,Denver Nuggets,L,11/20/2017,21:11,5,7,.714,1,2,.500,0,0,,1,2,3,6,1,0,2,2,11,-11
5418,Sacramento Kings,,Bogdan Bogdanović,Denver Nuggets,L,11/20/2017,21:00,4,11,.364,2,5,.400,0,0,,1,2,3,0,0,0,2,0,10,-13
5419,Sacramento Kings,,Justin Jackson,Denver Nuggets,L,11/20/2017,9:23,3,5,.600,1,2,.500,0,0,,0,0,0,0,0,0,0,1,7,-3
5420,Sacramento Kings,,Malachi Richardson,Denver Nuggets,L,11/20/2017,8:52,2,3,.667,0,1,.000,0,0,,0,1,1,0,0,0,0,0,4,+2
5421,Chicago Bulls,,Justin Holiday,Los Angeles Lakers,L,11/21/2017,40:34,2,12,.167,2,10,.200,4,5,.800,2,8,10,3,0,0,2,3,10,-14
5422,Chicago Bulls,,Denzel Valentine,Los Angeles Lakers,L,11/21/2017,37:42,6,12,.500,5,7,.714,0,1,.000,1,8,9,4,2,0,1,2,17,-3
5423,Chicago Bulls,,Robin Lopez,Los Angeles Lakers,L,11/21/2017,32:37,7,11,.636,0,0,,0,0,,1,2,3,2,0,1,1,5,14,-12
5424,Chicago Bulls,,Kris Dunn,Los Angeles Lakers,L,11/21/2017,32:04,5,14,.357,1,3,.333,1,2,.500,3,2,5,6,1,1,4,5,12,-2
5425,Chicago Bulls,,Lauri Markkanen,Los Angeles Lakers,L,11/21/2017,31:01,4,17,.235,2,9,.222,3,4,.750,4,10,14,1,0,1,4,1,13,-10
5426,Los Angeles Lakers,,Kyle Kuzma,Chicago Bulls,W,11/21/2017,39:55,7,15,.467,4,7,.571,4,7,.571,1,2,3,5,0,0,2,4,22,+9
5427,Los Angeles Lakers,,Kentavious Caldwell-Pope,Chicago Bulls,W,11/21/2017,39:19,6,11,.545,4,7,.571,5,7,.714,3,5,8,4,3,0,1,1,21,+23
5428,Los Angeles Lakers,,Brandon Ingram,Chicago Bulls,W,11/21/2017,38:33,7,15,.467,1,4,.250,2,3,.667,1,4,5,5,1,2,1,1,17,+7
5429,Los Angeles Lakers,,Lonzo Ball,Chicago Bulls,W,11/21/2017,32:00,3,13,.231,2,8,.250,0,0,,3,10,13,4,1,0,1,3,8,+14
5430,Los Angeles Lakers,,Brook Lopez,Chicago Bulls,W,11/21/2017,24:47,2,10,.200,0,4,.000,0,0,,0,9,9,1,1,2,1,2,4,+4
5431,Chicago Bulls,,Bobby Portis,Los Angeles Lakers,L,11/21/2017,20:28,4,8,.500,0,2,.000,0,1,.000,3,6,9,2,1,1,1,0,8,+7
5432,Chicago Bulls,,Antonio Blakeney,Los Angeles Lakers,L,11/21/2017,17:44,6,12,.500,0,2,.000,3,3,1.000,0,2,2,1,0,0,0,2,15,-1
5433,Chicago Bulls,,Jerian Grant,Los Angeles Lakers,L,11/21/2017,15:56,2,7,.286,1,3,.333,0,0,,0,0,0,3,0,0,1,0,5,-7
5434,Chicago Bulls,,Cristiano Felício,Los Angeles Lakers,L,11/21/2017,11:54,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,0,1,0,-3
5435,Los Angeles Lakers,,Julius Randle,Chicago Bulls,W,11/21/2017,28:26,4,10,.400,0,2,.000,2,2,1.000,2,8,10,2,0,2,2,3,10,+8
5436,Los Angeles Lakers,,Jordan Clarkson,Chicago Bulls,W,11/21/2017,16:00,3,8,.375,2,6,.333,4,4,1.000,0,0,0,1,0,0,1,1,12,-5
5437,Los Angeles Lakers,,Josh Hart,Chicago Bulls,W,11/21/2017,14:38,2,6,.333,0,2,.000,1,2,.500,2,1,3,1,1,0,1,0,5,-2
5438,Los Angeles Lakers,,Corey Brewer,Chicago Bulls,W,11/21/2017,3:30,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,0,2,-10
5439,Los Angeles Lakers,,Ivica Zubac,Chicago Bulls,W,11/21/2017,2:52,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,1,2,-3
5440,Washington Wizards,,John Wall,Charlotte Hornets,L,11/22/2017,41:08,13,26,.500,0,5,.000,5,6,.833,1,0,1,11,1,1,1,4,31,-2
5441,Washington Wizards,,Bradley Beal,Charlotte Hornets,L,11/22/2017,40:56,7,22,.318,3,8,.375,5,7,.714,1,3,4,2,2,1,3,2,22,-12
5442,Washington Wizards,,Marcin Gortat,Charlotte Hornets,L,11/22/2017,36:45,4,4,1.000,0,0,,0,0,,3,8,11,3,0,2,1,3,8,-11
5443,Washington Wizards,,Markieff Morris,Charlotte Hornets,L,11/22/2017,34:15,6,10,.600,1,3,.333,1,1,1.000,1,7,8,1,0,1,2,3,14,-10
5444,Washington Wizards,,Otto Porter,Charlotte Hornets,L,11/22/2017,27:44,4,9,.444,2,3,.667,2,2,1.000,0,4,4,1,0,0,1,3,12,-10
5445,Charlotte Hornets,,Kemba Walker,Washington Wizards,W,11/22/2017,40:26,8,22,.364,3,8,.375,5,6,.833,2,3,5,5,0,0,2,2,24,+6
5446,Charlotte Hornets,,Dwight Howard,Washington Wizards,W,11/22/2017,37:18,10,13,.769,0,0,,6,10,.600,5,8,13,3,0,1,2,2,26,+1
5447,Charlotte Hornets,,Michael Kidd-Gilchrist,Washington Wizards,W,11/22/2017,36:17,6,11,.545,0,0,,0,1,.000,3,4,7,2,1,1,0,2,12,+11
5448,Charlotte Hornets,,Marvin Williams,Washington Wizards,W,11/22/2017,30:18,3,7,.429,2,5,.400,4,4,1.000,2,2,4,4,1,0,0,1,12,+17
5449,Charlotte Hornets,,Nicolas Batum,Washington Wizards,W,11/22/2017,13:48,1,6,.167,0,3,.000,0,0,,0,3,3,1,0,0,0,2,2,-13
5450,Washington Wizards,,Kelly Oubre,Charlotte Hornets,L,11/22/2017,23:14,3,9,.333,1,3,.333,2,2,1.000,1,3,4,1,0,0,1,4,9,-1
5451,Washington Wizards,,Mike Scott,Charlotte Hornets,L,11/22/2017,18:45,5,7,.714,3,5,.600,0,0,,0,4,4,0,0,0,1,3,13,+5
5452,Washington Wizards,,Ian Mahinmi,Charlotte Hornets,L,11/22/2017,16:15,1,2,.500,0,0,,1,2,.500,2,3,5,1,1,0,0,5,3,+6
5453,Washington Wizards,,Jodie Meeks,Charlotte Hornets,L,11/22/2017,14:06,4,9,.444,0,5,.000,1,2,.500,0,0,0,2,0,0,0,0,9,+13
5454,Washington Wizards,,Tim Frazier,Charlotte Hornets,L,11/22/2017,11:52,1,1,1.000,1,1,1.000,0,0,,0,2,2,3,0,1,2,2,3,-3
5455,Charlotte Hornets,,Jeremy Lamb,Washington Wizards,W,11/22/2017,37:15,9,17,.529,3,8,.375,3,3,1.000,0,7,7,5,0,3,1,5,24,+26
5456,Charlotte Hornets,,Frank Kaminsky,Washington Wizards,W,11/22/2017,22:58,3,7,.429,0,2,.000,6,6,1.000,1,4,5,2,0,0,2,1,12,-8
5457,Charlotte Hornets,,Michael Carter-Williams,Washington Wizards,W,11/22/2017,18:15,2,4,.500,2,2,1.000,5,6,.833,0,0,0,0,3,0,2,1,11,-15
5458,Charlotte Hornets,,Cody Zeller,Washington Wizards,W,11/22/2017,15:44,0,2,.000,0,0,,4,4,1.000,1,2,3,1,0,0,1,1,4,+4
5459,Charlotte Hornets,,Dwayne Bacon,Washington Wizards,W,11/22/2017,12:41,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,1,3,2,-4
5460,Brooklyn Nets,,DeMarre Carroll,Cleveland Cavaliers,L,11/22/2017,34:53,4,12,.333,0,6,.000,2,2,1.000,1,4,5,1,0,0,0,5,10,-22
5461,Brooklyn Nets,,Allen Crabbe,Cleveland Cavaliers,L,11/22/2017,30:12,6,12,.500,3,6,.500,0,1,.000,1,3,4,2,1,0,3,2,15,-6
5462,Brooklyn Nets,,Spencer Dinwiddie,Cleveland Cavaliers,L,11/22/2017,27:05,3,7,.429,2,5,.400,0,0,,0,1,1,10,1,0,3,3,8,-10
5463,Brooklyn Nets,,Rondae Hollis-Jefferson,Cleveland Cavaliers,L,11/22/2017,24:42,8,11,.727,0,1,.000,4,5,.800,1,5,6,2,0,0,1,3,20,-11
5464,Brooklyn Nets,,Tyler Zeller,Cleveland Cavaliers,L,11/22/2017,21:29,2,4,.500,1,1,1.000,2,2,1.000,2,5,7,0,0,0,1,1,7,-2
5465,Cleveland Cavaliers,,LeBron James,Brooklyn Nets,W,11/22/2017,33:26,11,17,.647,4,7,.571,7,9,.778,1,5,6,5,2,0,3,2,33,+20
5466,Cleveland Cavaliers,,J.R. Smith,Brooklyn Nets,W,11/22/2017,33:03,1,4,.250,1,3,.333,0,0,,0,2,2,1,1,0,1,3,3,+3
5467,Cleveland Cavaliers,,Kevin Love,Brooklyn Nets,W,11/22/2017,31:15,7,17,.412,0,4,.000,4,6,.667,2,8,10,3,0,1,1,4,18,+10
5468,Cleveland Cavaliers,,Jae Crowder,Brooklyn Nets,W,11/22/2017,26:21,4,5,.800,3,3,1.000,3,3,1.000,0,1,1,1,2,0,1,0,14,+6
5469,Cleveland Cavaliers,,José Calderón,Brooklyn Nets,W,11/22/2017,19:50,2,4,.500,1,3,.333,0,0,,0,1,1,2,1,0,1,1,5,0
5470,Brooklyn Nets,,Joe Harris,Cleveland Cavaliers,L,11/22/2017,28:43,7,10,.700,4,7,.571,0,2,.000,1,4,5,4,2,1,3,3,18,+2
5471,Brooklyn Nets,,Caris LeVert,Cleveland Cavaliers,L,11/22/2017,22:43,4,9,.444,0,2,.000,1,2,.500,1,6,7,5,1,0,3,3,9,-1
5472,Brooklyn Nets,,Quincy Acy,Cleveland Cavaliers,L,11/22/2017,19:19,2,7,.286,2,5,.400,2,2,1.000,0,3,3,0,0,0,2,1,8,-11
5473,Brooklyn Nets,,Jarrett Allen,Cleveland Cavaliers,L,11/22/2017,18:35,3,3,1.000,0,0,,0,0,,1,3,4,2,0,1,1,0,6,+10
5474,Brooklyn Nets,,Sean Kilpatrick,Cleveland Cavaliers,L,11/22/2017,12:19,3,6,.500,2,4,.500,0,0,,0,0,0,0,0,0,2,0,8,+1
5475,Cleveland Cavaliers,,Dwyane Wade,Brooklyn Nets,W,11/22/2017,28:17,8,13,.615,1,1,1.000,1,4,.250,0,4,4,5,1,0,2,2,18,+8
5476,Cleveland Cavaliers,,Kyle Korver,Brooklyn Nets,W,11/22/2017,27:40,3,7,.429,2,6,.333,4,5,.800,0,3,3,3,0,1,1,1,12,+10
