,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
21,22,"Tue, Nov 27, 2018",11/27/2018,Memphis Grizzlies,W,122,114,18,4,W 6,regular season
22,23,"Thu, Nov 29, 2018",11/29/2018,Golden State Warriors,W,131,128,19,4,W 7,regular season
23,24,"Sat, Dec 1, 2018",12/01/2018,Cleveland Cavaliers,W,106,95,20,4,W 8,regular season
24,25,"Mon, Dec 3, 2018",12/03/2018,Denver Nuggets,L,103,106,20,5,L 1,regular season
25,26,"Wed, Dec 5, 2018",12/05/2018,Philadelphia 76ers,W,113,102,21,5,W 1,regular season
26,27,"Fri, Dec 7, 2018",12/07/2018,Brooklyn Nets,L,105,106,21,6,L 1,regular season
27,28,"Sun, Dec 9, 2018",12/09/2018,Milwaukee Bucks,L,99,104,21,7,L 2,regular season
28,29,"Tue, Dec 11, 2018",12/11/2018,Los Angeles Clippers,W,123,99,22,7,W 1,regular season
29,30,"Wed, Dec 12, 2018",12/12/2018,Golden State Warriors,W,113,93,23,7,W 2,regular season
30,31,"Fri, Dec 14, 2018",12/14/2018,Portland Trail Blazers,L,122,128,23,8,L 1,regular season
31,32,"Sun, Dec 16, 2018",12/16/2018,Denver Nuggets,L,86,95,23,9,L 2,regular season
32,33,"Wed, Dec 19, 2018",12/19/2018,Indiana Pacers,W,99,96,24,9,W 1,regular season
33,34,"Fri, Dec 21, 2018",12/21/2018,Cleveland Cavaliers,W,126,110,25,9,W 2,regular season
34,35,"Sat, Dec 22, 2018",12/22/2018,Philadelphia 76ers,L,101,126,25,10,L 1,regular season
35,36,"Wed, Dec 26, 2018",12/26/2018,Miami Heat,W,106,104,26,10,W 1,regular season
36,37,"Fri, Dec 28, 2018",12/28/2018,Orlando Magic,L,87,116,26,11,L 1,regular season
37,38,"Sun, Dec 30, 2018",12/30/2018,Chicago Bulls,W,95,89,27,11,W 1,regular season
38,39,"Tue, Jan 1, 2019",01/01/2019,Utah Jazz,W,122,116,28,11,W 2,regular season
39,40,"Thu, Jan 3, 2019",01/03/2019,San Antonio Spurs,L,107,125,28,12,L 1,regular season
40,41,"Sat, Jan 5, 2019",01/05/2019,Milwaukee Bucks,W,123,116,29,12,W 1,regular season
41,42,"Sun, Jan 6, 2019",01/06/2019,Indiana Pacers,W,121,105,30,12,W 2,regular season
42,43,"Tue, Jan 8, 2019",01/08/2019,Atlanta Hawks,W,104,101,31,12,W 3,regular season
43,44,"Fri, Jan 11, 2019",01/11/2019,Brooklyn Nets,W,122,105,32,12,W 4,regular season
44,45,"Sun, Jan 13, 2019",01/13/2019,Washington Wizards,W,140,138,33,12,W 5,regular season
45,46,"Wed, Jan 16, 2019",01/16/2019,Boston Celtics,L,108,117,33,13,L 1,regular season
46,47,"Thu, Jan 17, 2019",01/17/2019,Phoenix Suns,W,111,109,34,13,W 1,regular season
47,48,"Sat, Jan 19, 2019",01/19/2019,Memphis Grizzlies,W,119,90,35,13,W 2,regular season
48,49,"Tue, Jan 22, 2019",01/22/2019,Sacramento Kings,W,120,105,36,13,W 3,regular season
49,50,"Wed, Jan 23, 2019",01/23/2019,Indiana Pacers,L,106,110,36,14,L 1,regular season
50,51,"Fri, Jan 25, 2019",01/25/2019,Houston Rockets,L,119,121,36,15,L 2,regular season
51,52,"Sun, Jan 27, 2019",01/27/2019,Dallas Mavericks,W,123,120,37,15,W 1,regular season
52,53,"Thu, Jan 31, 2019",01/31/2019,Milwaukee Bucks,L,92,105,37,16,L 1,regular season
53,54,"Sun, Feb 3, 2019",02/03/2019,Los Angeles Clippers,W,121,103,38,16,W 1,regular season
54,55,"Tue, Feb 5, 2019",02/05/2019,Philadelphia 76ers,W,119,107,39,16,W 2,regular season
55,56,"Thu, Feb 7, 2019",02/07/2019,Atlanta Hawks,W,119,101,40,16,W 3,regular season
56,57,"Sat, Feb 9, 2019",02/09/2019,New York Knicks,W,104,99,41,16,W 4,regular season
57,58,"Mon, Feb 11, 2019",02/11/2019,Brooklyn Nets,W,127,125,42,16,W 5,regular season
58,59,"Wed, Feb 13, 2019",02/13/2019,Washington Wizards,W,129,120,43,16,W 6,regular season
59,60,"Fri, Feb 22, 2019",02/22/2019,San Antonio Spurs,W,120,117,44,16,W 7,regular season
60,61,"Sun, Feb 24, 2019",02/24/2019,Orlando Magic,L,98,113,44,17,L 1,regular season
61,62,"Tue, Feb 26, 2019",02/26/2019,Boston Celtics,W,118,95,45,17,W 1,regular season
62,63,"Fri, Mar 1, 2019",03/01/2019,Portland Trail Blazers,W,119,117,46,17,W 2,regular season
63,64,"Sun, Mar 3, 2019",03/03/2019,Detroit Pistons,L,107,112,46,18,L 1,regular season
64,65,"Tue, Mar 5, 2019",03/05/2019,Houston Rockets,L,95,107,46,19,L 2,regular season
65,66,"Fri, Mar 8, 2019",03/08/2019,New Orleans Pelicans,W,127,104,47,19,W 1,regular season
66,67,"Sun, Mar 10, 2019",03/10/2019,Miami Heat,W,125,104,48,19,W 2,regular season
67,68,"Mon, Mar 11, 2019",03/11/2019,Cleveland Cavaliers,L,101,126,48,20,L 1,regular season
68,69,"Thu, Mar 14, 2019",03/14/2019,Los Angeles Lakers,W,111,98,49,20,W 1,regular season
69,70,"Sun, Mar 17, 2019",03/17/2019,Detroit Pistons,L,107,110,49,21,L 1,regular season
70,71,"Mon, Mar 18, 2019",03/18/2019,New York Knicks,W,128,92,50,21,W 1,regular season
71,72,"Wed, Mar 20, 2019",03/20/2019,Oklahoma City Thunder,W,123,114,51,21,W 2,regular season
72,73,"Fri, Mar 22, 2019",03/22/2019,Oklahoma City Thunder,L,109,116,51,22,L 1,regular season
73,74,"Sun, Mar 24, 2019",03/24/2019,Charlotte Hornets,L,114,115,51,23,L 2,regular season
74,75,"Tue, Mar 26, 2019",03/26/2019,Chicago Bulls,W,112,103,52,23,W 1,regular season
75,76,"Thu, Mar 28, 2019",03/28/2019,New York Knicks,W,117,92,53,23,W 2,regular season
76,77,"Sat, Mar 30, 2019",03/30/2019,Chicago Bulls,W,124,101,54,23,W 3,regular season
77,78,"Mon, Apr 1, 2019",04/01/2019,Orlando Magic,W,121,109,55,23,W 4,regular season
78,79,"Wed, Apr 3, 2019",04/03/2019,Brooklyn Nets,W,115,105,56,23,W 5,regular season
79,80,"Fri, Apr 5, 2019",04/05/2019,Charlotte Hornets,L,111,113,56,24,L 1,regular season
80,81,"Sun, Apr 7, 2019",04/07/2019,Miami Heat,W,117,109,57,24,W 1,regular season
81,82,"Tue, Apr 9, 2019",04/09/2019,Minnesota Timberwolves,W,120,100,58,24,W 2,regular season
82,1,"Sat, Apr 13, 2019",04/13/2019,Orlando Magic,L,101,104,0,1,L 1,regular season
83,2,"Tue, Apr 16, 2019",04/16/2019,Orlando Magic,W,111,82,1,1,W 1,playoffs
84,3,"Fri, Apr 19, 2019",04/19/2019,Orlando Magic,W,98,93,2,1,W 2,playoffs
85,4,"Sun, Apr 21, 2019",04/21/2019,Orlando Magic,W,107,85,3,1,W 3,playoffs
86,5,"Tue, Apr 23, 2019",04/23/2019,Orlando Magic,W,115,96,4,1,W 4,playoffs
87,6,"Sat, Apr 27, 2019",04/27/2019,Philadelphia 76ers,W,108,95,5,1,W 5,playoffs
88,7,"Mon, Apr 29, 2019",04/29/2019,Philadelphia 76ers,L,89,94,5,2,L 1,playoffs
89,8,"Thu, May 2, 2019",05/02/2019,Philadelphia 76ers,L,95,116,5,3,L 2,playoffs
90,9,"Sun, May 5, 2019",05/05/2019,Philadelphia 76ers,W,101,96,6,3,W 1,playoffs
91,10,"Tue, May 7, 2019",05/07/2019,Philadelphia 76ers,W,125,89,7,3,W 2,playoffs
92,11,"Thu, May 9, 2019",05/09/2019,Philadelphia 76ers,L,101,112,7,4,L 1,playoffs
93,12,"Sun, May 12, 2019",05/12/2019,Philadelphia 76ers,W,92,90,8,4,W 1,playoffs
94,13,"Wed, May 15, 2019",05/15/2019,Milwaukee Bucks,L,100,108,8,5,L 1,playoffs
95,14,"Fri, May 17, 2019",05/17/2019,Milwaukee Bucks,L,103,125,8,6,L 2,playoffs
96,15,"Sun, May 19, 2019",05/19/2019,Milwaukee Bucks,W,118,112,9,6,W 1,playoffs
97,16,"Tue, May 21, 2019",05/21/2019,Milwaukee Bucks,W,120,102,10,6,W 2,playoffs
98,17,"Thu, May 23, 2019",05/23/2019,Milwaukee Bucks,W,105,99,11,6,W 3,playoffs
99,18,"Sat, May 25, 2019",05/25/2019,Milwaukee Bucks,W,100,94,12,6,W 4,playoffs
100,19,"Thu, May 30, 2019",05/30/2019,Golden State Warriors,W,118,109,13,6,W 5,playoffs
101,20,"Sun, Jun 2, 2019",06/02/2019,Golden State Warriors,L,104,109,13,7,L 1,playoffs
102,21,"Wed, Jun 5, 2019",06/05/2019,Golden State Warriors,W,123,109,14,7,W 1,playoffs
103,22,"Fri, Jun 7, 2019",06/07/2019,Golden State Warriors,W,105,92,15,7,W 2,playoffs
104,23,"Mon, Jun 10, 2019",06/10/2019,Golden State Warriors,L,105,106,15,8,L 1,playoffs
105,24,"Thu, Jun 13, 2019",06/13/2019,Golden State Warriors,W,114,110,16,8,W 1,playoffs
