,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
83,2,"Tue, Apr 16, 2019",04/16/2019,San Antonio Spurs,W,114,105,1,1,W 1,playoffs
84,3,"Thu, Apr 18, 2019",04/18/2019,San Antonio Spurs,L,108,118,1,2,L 1,playoffs
85,4,"Sat, Apr 20, 2019",04/20/2019,San Antonio Spurs,W,117,103,2,2,W 1,playoffs
86,5,"Tue, Apr 23, 2019",04/23/2019,San Antonio Spurs,W,108,90,3,2,W 2,playoffs
87,6,"Thu, Apr 25, 2019",04/25/2019,San Antonio Spurs,L,103,120,3,3,L 1,playoffs
88,7,"Sat, Apr 27, 2019",04/27/2019,San Antonio Spurs,W,90,86,4,3,W 1,playoffs
89,8,"Mon, Apr 29, 2019",04/29/2019,Portland Trail Blazers,W,121,113,5,3,W 2,playoffs
90,9,"Wed, May 1, 2019",05/01/2019,Portland Trail Blazers,L,90,97,5,4,L 1,playoffs
91,10,"Fri, May 3, 2019",05/03/2019,Portland Trail Blazers,L,137,140,5,5,L 2,playoffs
92,11,"Sun, May 5, 2019",05/05/2019,Portland Trail Blazers,W,116,112,6,5,W 1,playoffs
93,12,"Tue, May 7, 2019",05/07/2019,Portland Trail Blazers,W,124,98,7,5,W 2,playoffs
94,13,"Thu, May 9, 2019",05/09/2019,Portland Trail Blazers,L,108,119,7,6,L 1,playoffs
95,14,"Sun, May 12, 2019",05/12/2019,Portland Trail Blazers,L,96,100,7,7,L 2,playoffs
