,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
51,52,"Wed, Jan 30, 2019",01/30/2019,Miami Heat,W,105,89,12,40,W 1,regular season
52,53,"Sat, Feb 2, 2019",02/02/2019,Charlotte Hornets,L,118,125,12,41,L 1,regular season
53,54,"Wed, Feb 6, 2019",02/06/2019,New Orleans Pelicans,L,120,125,12,42,L 2,regular season
54,55,"Fri, Feb 8, 2019",02/08/2019,Brooklyn Nets,W,125,106,13,42,W 1,regular season
55,56,"Sat, Feb 9, 2019",02/09/2019,Washington Wizards,L,125,134,13,43,L 1,regular season
56,57,"Mon, Feb 11, 2019",02/11/2019,Milwaukee Bucks,L,99,112,13,44,L 2,regular season
57,58,"Wed, Feb 13, 2019",02/13/2019,Memphis Grizzlies,W,122,110,14,44,W 1,regular season
58,59,"Fri, Feb 22, 2019",02/22/2019,Orlando Magic,W,110,109,15,44,W 2,regular season
59,60,"Sat, Feb 23, 2019",02/23/2019,Boston Celtics,W,126,116,16,44,W 3,regular season
60,61,"Mon, Feb 25, 2019",02/25/2019,Milwaukee Bucks,L,106,117,16,45,L 1,regular season
61,62,"Wed, Feb 27, 2019",02/27/2019,Memphis Grizzlies,W,109,107,17,45,W 1,regular season
62,63,"Fri, Mar 1, 2019",03/01/2019,Atlanta Hawks,W,168,161,18,45,W 2,regular season
63,64,"Sun, Mar 3, 2019",03/03/2019,Atlanta Hawks,L,118,123,18,46,L 1,regular season
64,65,"Tue, Mar 5, 2019",03/05/2019,Indiana Pacers,L,96,105,18,47,L 2,regular season
65,66,"Wed, Mar 6, 2019",03/06/2019,Philadelphia 76ers,W,108,107,19,47,W 1,regular season
66,67,"Fri, Mar 8, 2019",03/08/2019,Detroit Pistons,L,104,112,19,48,L 1,regular season
67,68,"Sun, Mar 10, 2019",03/10/2019,Detroit Pistons,L,108,131,19,49,L 2,regular season
68,69,"Tue, Mar 12, 2019",03/12/2019,Los Angeles Lakers,L,107,123,19,50,L 3,regular season
69,70,"Fri, Mar 15, 2019",03/15/2019,Los Angeles Clippers,L,121,128,19,51,L 4,regular season
70,71,"Sun, Mar 17, 2019",03/17/2019,Sacramento Kings,L,102,129,19,52,L 5,regular season
71,72,"Mon, Mar 18, 2019",03/18/2019,Phoenix Suns,W,116,101,20,52,W 1,regular season
72,73,"Wed, Mar 20, 2019",03/20/2019,Washington Wizards,W,126,120,21,52,W 2,regular season
73,74,"Sat, Mar 23, 2019",03/23/2019,Utah Jazz,L,83,114,21,53,L 1,regular season
74,75,"Tue, Mar 26, 2019",03/26/2019,Toronto Raptors,L,103,112,21,54,L 2,regular season
75,76,"Wed, Mar 27, 2019",03/27/2019,Portland Trail Blazers,L,98,118,21,55,L 3,regular season
76,77,"Sat, Mar 30, 2019",03/30/2019,Toronto Raptors,L,101,124,21,56,L 4,regular season
77,78,"Mon, Apr 1, 2019",04/01/2019,New York Knicks,L,105,113,21,57,L 5,regular season
78,79,"Wed, Apr 3, 2019",04/03/2019,Washington Wizards,W,115,114,22,57,W 1,regular season
79,80,"Sat, Apr 6, 2019",04/06/2019,Philadelphia 76ers,L,96,116,22,58,L 1,regular season
80,81,"Tue, Apr 9, 2019",04/09/2019,New York Knicks,L,86,96,22,59,L 2,regular season
81,82,"Wed, Apr 10, 2019",04/10/2019,Philadelphia 76ers,L,109,125,22,60,L 3,regular season
