,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
24,25,"Sun, Dec 9, 2018",12/09/2018,Toronto Raptors,W,104,99,17,8,W 1,regular season
25,26,"Mon, Dec 10, 2018",12/10/2018,Cleveland Cavaliers,W,108,92,18,8,W 2,regular season
26,27,"Wed, Dec 12, 2018",12/12/2018,Indiana Pacers,L,97,113,18,9,L 1,regular season
27,28,"Fri, Dec 14, 2018",12/14/2018,Cleveland Cavaliers,W,114,102,19,9,W 1,regular season
28,29,"Mon, Dec 17, 2018",12/17/2018,Detroit Pistons,W,107,104,20,9,W 2,regular season
29,30,"Wed, Dec 19, 2018",12/19/2018,New Orleans Pelicans,W,123,115,21,9,W 3,regular season
30,31,"Fri, Dec 21, 2018",12/21/2018,Boston Celtics,W,120,107,22,9,W 4,regular season
31,32,"Sat, Dec 22, 2018",12/22/2018,Miami Heat,L,87,94,22,10,L 1,regular season
32,33,"Tue, Dec 25, 2018",12/25/2018,New York Knicks,W,109,95,23,10,W 1,regular season
33,34,"Thu, Dec 27, 2018",12/27/2018,New York Knicks,W,112,96,24,10,W 2,regular season
34,35,"Sat, Dec 29, 2018",12/29/2018,Brooklyn Nets,W,129,115,25,10,W 3,regular season
35,36,"Tue, Jan 1, 2019",01/01/2019,Detroit Pistons,W,121,98,26,10,W 4,regular season
36,37,"Fri, Jan 4, 2019",01/04/2019,Atlanta Hawks,W,144,112,27,10,W 5,regular season
37,38,"Sat, Jan 5, 2019",01/05/2019,Toronto Raptors,L,116,123,27,11,L 1,regular season
38,39,"Mon, Jan 7, 2019",01/07/2019,Utah Jazz,W,114,102,28,11,W 1,regular season
39,40,"Wed, Jan 9, 2019",01/09/2019,Houston Rockets,W,116,109,29,11,W 2,regular season
40,41,"Fri, Jan 11, 2019",01/11/2019,Washington Wizards,L,106,113,29,12,L 1,regular season
41,42,"Sun, Jan 13, 2019",01/13/2019,Atlanta Hawks,W,133,114,30,12,W 1,regular season
42,43,"Tue, Jan 15, 2019",01/15/2019,Miami Heat,W,124,86,31,12,W 2,regular season
43,44,"Wed, Jan 16, 2019",01/16/2019,Memphis Grizzlies,W,111,101,32,12,W 3,regular season
44,45,"Sat, Jan 19, 2019",01/19/2019,Orlando Magic,W,118,108,33,12,W 4,regular season
45,46,"Mon, Jan 21, 2019",01/21/2019,Dallas Mavericks,W,116,106,34,12,W 5,regular season
46,47,"Fri, Jan 25, 2019",01/25/2019,Charlotte Hornets,W,108,99,35,12,W 6,regular season
47,48,"Sun, Jan 27, 2019",01/27/2019,Oklahoma City Thunder,L,112,118,35,13,L 1,regular season
48,49,"Tue, Jan 29, 2019",01/29/2019,Detroit Pistons,W,115,105,36,13,W 1,regular season
49,50,"Thu, Jan 31, 2019",01/31/2019,Toronto Raptors,W,105,92,37,13,W 2,regular season
50,51,"Sat, Feb 2, 2019",02/02/2019,Washington Wizards,W,131,115,38,13,W 3,regular season
51,52,"Mon, Feb 4, 2019",02/04/2019,Brooklyn Nets,W,113,94,39,13,W 4,regular season
52,53,"Wed, Feb 6, 2019",02/06/2019,Washington Wizards,W,148,129,40,13,W 5,regular season
53,54,"Fri, Feb 8, 2019",02/08/2019,Dallas Mavericks,W,122,107,41,13,W 6,regular season
54,55,"Sat, Feb 9, 2019",02/09/2019,Orlando Magic,L,83,103,41,14,L 1,regular season
55,56,"Mon, Feb 11, 2019",02/11/2019,Chicago Bulls,W,112,99,42,14,W 1,regular season
56,57,"Wed, Feb 13, 2019",02/13/2019,Indiana Pacers,W,106,97,43,14,W 2,regular season
57,58,"Thu, Feb 21, 2019",02/21/2019,Boston Celtics,W,98,97,44,14,W 3,regular season
58,59,"Sat, Feb 23, 2019",02/23/2019,Minnesota Timberwolves,W,140,128,45,14,W 4,regular season
59,60,"Mon, Feb 25, 2019",02/25/2019,Chicago Bulls,W,117,106,46,14,W 5,regular season
60,61,"Wed, Feb 27, 2019",02/27/2019,Sacramento Kings,W,141,140,47,14,W 6,regular season
61,62,"Fri, Mar 1, 2019",03/01/2019,Los Angeles Lakers,W,131,120,48,14,W 7,regular season
62,63,"Sat, Mar 2, 2019",03/02/2019,Utah Jazz,L,111,115,48,15,L 1,regular season
63,64,"Mon, Mar 4, 2019",03/04/2019,Phoenix Suns,L,105,114,48,16,L 2,regular season
64,65,"Thu, Mar 7, 2019",03/07/2019,Indiana Pacers,W,117,98,49,16,W 1,regular season
65,66,"Sat, Mar 9, 2019",03/09/2019,Charlotte Hornets,W,131,114,50,16,W 2,regular season
66,67,"Sun, Mar 10, 2019",03/10/2019,San Antonio Spurs,L,114,121,50,17,L 1,regular season
67,68,"Tue, Mar 12, 2019",03/12/2019,New Orleans Pelicans,W,130,113,51,17,W 1,regular season
68,69,"Fri, Mar 15, 2019",03/15/2019,Miami Heat,W,113,98,52,17,W 2,regular season
69,70,"Sun, Mar 17, 2019",03/17/2019,Philadelphia 76ers,L,125,130,52,18,L 1,regular season
70,71,"Tue, Mar 19, 2019",03/19/2019,Los Angeles Lakers,W,115,101,53,18,W 1,regular season
71,72,"Wed, Mar 20, 2019",03/20/2019,Cleveland Cavaliers,L,102,107,53,19,L 1,regular season
72,73,"Fri, Mar 22, 2019",03/22/2019,Miami Heat,W,116,87,54,19,W 1,regular season
73,74,"Sun, Mar 24, 2019",03/24/2019,Cleveland Cavaliers,W,127,105,55,19,W 2,regular season
74,75,"Tue, Mar 26, 2019",03/26/2019,Houston Rockets,W,108,94,56,19,W 3,regular season
75,76,"Thu, Mar 28, 2019",03/28/2019,Los Angeles Clippers,W,128,118,57,19,W 4,regular season
76,77,"Sun, Mar 31, 2019",03/31/2019,Atlanta Hawks,L,135,136,57,20,L 1,regular season
77,78,"Mon, Apr 1, 2019",04/01/2019,Brooklyn Nets,W,131,121,58,20,W 1,regular season
78,79,"Thu, Apr 4, 2019",04/04/2019,Philadelphia 76ers,W,128,122,59,20,W 2,regular season
79,80,"Sat, Apr 6, 2019",04/06/2019,Brooklyn Nets,L,128,133,59,21,L 1,regular season
80,81,"Sun, Apr 7, 2019",04/07/2019,Atlanta Hawks,W,115,107,60,21,W 1,regular season
81,82,"Wed, Apr 10, 2019",04/10/2019,Oklahoma City Thunder,L,116,127,60,22,L 1,regular season
82,1,"Sun, Apr 14, 2019",04/14/2019,Detroit Pistons,W,121,86,1,0,W 1,regular season
83,2,"Wed, Apr 17, 2019",04/17/2019,Detroit Pistons,W,120,99,2,0,W 2,playoffs
84,3,"Sat, Apr 20, 2019",04/20/2019,Detroit Pistons,W,119,103,3,0,W 3,playoffs
85,4,"Mon, Apr 22, 2019",04/22/2019,Detroit Pistons,W,127,104,4,0,W 4,playoffs
86,5,"Sun, Apr 28, 2019",04/28/2019,Boston Celtics,L,90,112,4,1,L 1,playoffs
87,6,"Tue, Apr 30, 2019",04/30/2019,Boston Celtics,W,123,102,5,1,W 1,playoffs
88,7,"Fri, May 3, 2019",05/03/2019,Boston Celtics,W,123,116,6,1,W 2,playoffs
89,8,"Mon, May 6, 2019",05/06/2019,Boston Celtics,W,113,101,7,1,W 3,playoffs
90,9,"Wed, May 8, 2019",05/08/2019,Boston Celtics,W,116,91,8,1,W 4,playoffs
91,10,"Wed, May 15, 2019",05/15/2019,Toronto Raptors,W,108,100,9,1,W 5,playoffs
92,11,"Fri, May 17, 2019",05/17/2019,Toronto Raptors,W,125,103,10,1,W 6,playoffs
93,12,"Sun, May 19, 2019",05/19/2019,Toronto Raptors,L,112,118,10,2,L 1,playoffs
94,13,"Tue, May 21, 2019",05/21/2019,Toronto Raptors,L,102,120,10,3,L 2,playoffs
95,14,"Thu, May 23, 2019",05/23/2019,Toronto Raptors,L,99,105,10,4,L 3,playoffs
96,15,"Sat, May 25, 2019",05/25/2019,Toronto Raptors,L,94,100,10,5,L 4,playoffs
