,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
43,44,"Sun, Jan 13, 2019",01/13/2019,New York Knicks,W,108,105,28,16,W 1,regular season
44,45,"Tue, Jan 15, 2019",01/15/2019,Minnesota Timberwolves,W,149,107,29,16,W 2,regular season
45,46,"Thu, Jan 17, 2019",01/17/2019,Indiana Pacers,W,120,96,30,16,W 3,regular season
46,47,"Sat, Jan 19, 2019",01/19/2019,Oklahoma City Thunder,L,115,117,30,17,L 1,regular season
47,48,"Mon, Jan 21, 2019",01/21/2019,Houston Rockets,W,121,93,31,17,W 1,regular season
48,49,"Wed, Jan 23, 2019",01/23/2019,San Antonio Spurs,W,122,120,32,17,W 2,regular season
49,50,"Sat, Jan 26, 2019",01/26/2019,Denver Nuggets,L,110,126,32,18,L 1,regular season
50,51,"Tue, Jan 29, 2019",01/29/2019,Los Angeles Lakers,W,121,105,33,18,W 1,regular season
51,52,"Thu, Jan 31, 2019",01/31/2019,Golden State Warriors,W,113,104,34,18,W 2,regular season
52,53,"Sat, Feb 2, 2019",02/02/2019,Sacramento Kings,L,108,115,34,19,L 1,regular season
53,54,"Tue, Feb 5, 2019",02/05/2019,Toronto Raptors,L,107,119,34,20,L 2,regular season
54,55,"Fri, Feb 8, 2019",02/08/2019,Denver Nuggets,W,117,110,35,20,W 1,regular season
55,56,"Sun, Feb 10, 2019",02/10/2019,Los Angeles Lakers,W,143,120,36,20,W 2,regular season
56,57,"Tue, Feb 12, 2019",02/12/2019,Boston Celtics,L,109,112,36,21,L 1,regular season
57,58,"Wed, Feb 13, 2019",02/13/2019,New York Knicks,W,126,111,37,21,W 1,regular season
58,59,"Thu, Feb 21, 2019",02/21/2019,Miami Heat,W,106,102,38,21,W 2,regular season
59,60,"Sat, Feb 23, 2019",02/23/2019,Portland Trail Blazers,L,115,130,38,22,L 1,regular season
60,61,"Mon, Feb 25, 2019",02/25/2019,New Orleans Pelicans,W,111,110,39,22,W 1,regular season
61,62,"Thu, Feb 28, 2019",02/28/2019,Oklahoma City Thunder,W,108,104,40,22,W 2,regular season
62,63,"Sat, Mar 2, 2019",03/02/2019,Golden State Warriors,L,117,120,40,23,L 1,regular season
63,64,"Tue, Mar 5, 2019",03/05/2019,Orlando Magic,W,114,106,41,23,W 1,regular season
64,65,"Wed, Mar 6, 2019",03/06/2019,Chicago Bulls,L,107,108,41,24,L 1,regular season
65,66,"Fri, Mar 8, 2019",03/08/2019,Houston Rockets,L,91,107,41,25,L 2,regular season
66,67,"Sun, Mar 10, 2019",03/10/2019,Indiana Pacers,W,106,89,42,25,W 1,regular season
67,68,"Tue, Mar 12, 2019",03/12/2019,Cleveland Cavaliers,W,106,99,43,25,W 2,regular season
68,69,"Fri, Mar 15, 2019",03/15/2019,Sacramento Kings,W,123,114,44,25,W 3,regular season
69,70,"Sun, Mar 17, 2019",03/17/2019,Milwaukee Bucks,W,130,125,45,25,W 4,regular season
70,71,"Tue, Mar 19, 2019",03/19/2019,Charlotte Hornets,W,118,114,46,25,W 5,regular season
71,72,"Wed, Mar 20, 2019",03/20/2019,Boston Celtics,W,118,115,47,25,W 6,regular season
72,73,"Sat, Mar 23, 2019",03/23/2019,Atlanta Hawks,L,127,129,47,26,L 1,regular season
73,74,"Mon, Mar 25, 2019",03/25/2019,Orlando Magic,L,98,119,47,27,L 2,regular season
74,75,"Thu, Mar 28, 2019",03/28/2019,Brooklyn Nets,W,123,110,48,27,W 1,regular season
75,76,"Sat, Mar 30, 2019",03/30/2019,Minnesota Timberwolves,W,118,109,49,27,W 2,regular season
76,77,"Mon, Apr 1, 2019",04/01/2019,Dallas Mavericks,L,102,122,49,28,L 1,regular season
77,78,"Wed, Apr 3, 2019",04/03/2019,Atlanta Hawks,L,122,130,49,29,L 2,regular season
78,79,"Thu, Apr 4, 2019",04/04/2019,Milwaukee Bucks,L,122,128,49,30,L 3,regular season
79,80,"Sat, Apr 6, 2019",04/06/2019,Chicago Bulls,W,116,96,50,30,W 1,regular season
80,81,"Tue, Apr 9, 2019",04/09/2019,Miami Heat,L,99,122,50,31,L 1,regular season
81,82,"Wed, Apr 10, 2019",04/10/2019,Chicago Bulls,W,125,109,51,31,W 1,regular season
82,1,"Sat, Apr 13, 2019",04/13/2019,Brooklyn Nets,L,102,111,0,1,L 1,regular season
83,2,"Mon, Apr 15, 2019",04/15/2019,Brooklyn Nets,W,145,123,1,1,W 1,playoffs
84,3,"Thu, Apr 18, 2019",04/18/2019,Brooklyn Nets,W,131,115,2,1,W 2,playoffs
85,4,"Sat, Apr 20, 2019",04/20/2019,Brooklyn Nets,W,112,108,3,1,W 3,playoffs
86,5,"Tue, Apr 23, 2019",04/23/2019,Brooklyn Nets,W,122,100,4,1,W 4,playoffs
87,6,"Sat, Apr 27, 2019",04/27/2019,Toronto Raptors,L,95,108,4,2,L 1,playoffs
88,7,"Mon, Apr 29, 2019",04/29/2019,Toronto Raptors,W,94,89,5,2,W 1,playoffs
89,8,"Thu, May 2, 2019",05/02/2019,Toronto Raptors,W,116,95,6,2,W 2,playoffs
90,9,"Sun, May 5, 2019",05/05/2019,Toronto Raptors,L,96,101,6,3,L 1,playoffs
91,10,"Tue, May 7, 2019",05/07/2019,Toronto Raptors,L,89,125,6,4,L 2,playoffs
92,11,"Thu, May 9, 2019",05/09/2019,Toronto Raptors,W,112,101,7,4,W 1,playoffs
93,12,"Sun, May 12, 2019",05/12/2019,Toronto Raptors,L,90,92,7,5,L 1,playoffs
