,Unnamed: 0_x,Team,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Year,Unnamed: 0_y,Position,player_url,number,height,weight,team,GameType
7,7,Toronto Raptors,Norman Powell,New Orleans Pelicans,W,10/22/2019,28:38,2,7,0.28600000000000003,1,5,0.2,0,0,,1,7,8,2,0,0,2,2,5,2.0,2020,465.0,SG,https://www.basketball-reference.com/players/p/powelno01.html,24,6-3,215.0,Toronto Raptors,regular season
8,8,Toronto Raptors,Serge Ibaka,New Orleans Pelicans,W,10/22/2019,26:00,4,10,0.4,0,1,0.0,5,6,0.833,2,3,5,0,1,0,3,2,13,6.0,2020,463.0,C,https://www.basketball-reference.com/players/i/ibakase01.html,9,7-0,235.0,Toronto Raptors,regular season
9,9,Toronto Raptors,Terence Davis,New Orleans Pelicans,W,10/22/2019,15:10,2,6,0.33299999999999996,1,3,0.33299999999999996,0,0,,2,3,5,2,2,0,0,2,5,0.0,2020,457.0,SG,https://www.basketball-reference.com/players/d/daviste02.html,0,6-4,201.0,Toronto Raptors,regular season
183,183,Toronto Raptors,Serge Ibaka,Boston Celtics,L,10/25/2019,24:14,5,5,1.0,1,1,1.0,2,4,0.5,0,8,8,1,0,3,2,3,13,-10.0,2020,463.0,C,https://www.basketball-reference.com/players/i/ibakase01.html,9,7-0,235.0,Toronto Raptors,regular season
184,184,Toronto Raptors,Norman Powell,Boston Celtics,L,10/25/2019,21:46,2,3,0.667,1,2,0.5,2,2,1.0,0,4,4,1,0,0,2,1,7,-2.0,2020,465.0,SG,https://www.basketball-reference.com/players/p/powelno01.html,24,6-3,215.0,Toronto Raptors,regular season
185,185,Toronto Raptors,Terence Davis,Boston Celtics,L,10/25/2019,8:51,1,4,0.25,1,3,0.33299999999999996,0,0,,0,2,2,0,0,0,0,3,3,1.0,2020,457.0,SG,https://www.basketball-reference.com/players/d/daviste02.html,0,6-4,201.0,Toronto Raptors,regular season
186,186,Toronto Raptors,Stanley Johnson,Boston Celtics,L,10/25/2019,5:01,1,2,0.5,1,2,0.5,0,0,,0,2,2,0,0,0,1,2,3,-1.0,2020,470.0,PF,https://www.basketball-reference.com/players/j/johnsst04.html,5,6-6,242.0,Toronto Raptors,regular season
344,344,Toronto Raptors,Norman Powell,Chicago Bulls,W,10/26/2019,27:34,3,9,0.33299999999999996,1,5,0.2,0,0,,1,5,6,3,3,0,4,1,7,7.0,2020,465.0,SG,https://www.basketball-reference.com/players/p/powelno01.html,24,6-3,215.0,Toronto Raptors,regular season
345,345,Toronto Raptors,Serge Ibaka,Chicago Bulls,W,10/26/2019,20:51,8,12,0.667,1,2,0.5,1,1,1.0,2,5,7,0,0,3,2,3,18,-4.0,2020,463.0,C,https://www.basketball-reference.com/players/i/ibakase01.html,9,7-0,235.0,Toronto Raptors,regular season
346,346,Toronto Raptors,Matt Thomas,Chicago Bulls,W,10/26/2019,19:57,2,3,0.667,2,3,0.667,0,0,,0,3,3,0,1,0,1,2,6,18.0,2020,467.0,SG,https://www.basketball-reference.com/players/t/thomama02.html,21,6-4,190.0,Toronto Raptors,regular season
347,347,Toronto Raptors,Terence Davis,Chicago Bulls,W,10/26/2019,11:59,0,1,0.0,0,0,,4,4,1.0,0,3,3,2,0,1,1,1,4,-6.0,2020,457.0,SG,https://www.basketball-reference.com/players/d/daviste02.html,0,6-4,201.0,Toronto Raptors,regular season
348,348,Toronto Raptors,Stanley Johnson,Chicago Bulls,W,10/26/2019,4:45,1,2,0.5,0,1,0.0,0,0,,1,1,2,0,1,0,3,2,2,-8.0,2020,470.0,PF,https://www.basketball-reference.com/players/j/johnsst04.html,5,6-6,242.0,Toronto Raptors,regular season
349,349,Toronto Raptors,Chris Boucher,Chicago Bulls,W,10/26/2019,4:34,0,1,0.0,0,1,0.0,2,2,1.0,1,1,2,0,0,2,1,1,2,2.0,2020,459.0,PF,https://www.basketball-reference.com/players/b/bouchch01.html,25,6-9,200.0,Toronto Raptors,regular season
350,350,Toronto Raptors,Malcolm Miller,Chicago Bulls,W,10/26/2019,4:34,0,1,0.0,0,1,0.0,0,0,,0,3,3,0,0,0,0,1,0,2.0,2020,469.0,SF,https://www.basketball-reference.com/players/m/millema01.html,13,6-7,210.0,Toronto Raptors,regular season
