,Unnamed: 0_x,Team,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Year,Unnamed: 0_y,Position,player_url,number,height,weight,team,GameType
66,66,Miami Heat,Goran Dragic,Memphis Grizzlies,W,10/23/2019,25:07,4,9,0.444,2,4,0.5,9,10,0.9,0,3,3,3,1,2,4,1,19,0.0,2020,258.0,PG,https://www.basketball-reference.com/players/d/dragigo01.html,7,6-3,190.0,Miami Heat,regular season
67,67,Miami Heat,Duncan Robinson,Memphis Grizzlies,W,10/23/2019,22:56,1,5,0.2,1,5,0.2,0,0,,0,1,1,1,0,0,1,2,3,-3.0,2020,254.0,SG,https://www.basketball-reference.com/players/r/robindu01.html,55,6-7,215.0,Miami Heat,regular season
68,68,Miami Heat,Kelly Olynyk,Memphis Grizzlies,W,10/23/2019,22:13,1,3,0.33299999999999996,1,1,1.0,4,4,1.0,1,7,8,0,1,2,2,4,7,21.0,2020,257.0,C,https://www.basketball-reference.com/players/o/olynyke01.html,9,6-11,240.0,Miami Heat,regular season
69,69,Miami Heat,Derrick Jones,Memphis Grizzlies,W,10/23/2019,15:54,2,3,0.667,0,0,,0,0,,1,0,1,0,0,0,1,5,4,4.0,2020,,,,,,,,regular season
70,70,Miami Heat,Chris Silva,Memphis Grizzlies,W,10/23/2019,11:23,3,3,1.0,0,0,,2,2,1.0,3,3,6,0,0,3,2,5,8,18.0,2020,263.0,PF,https://www.basketball-reference.com/players/s/silvach01.html,30,6-8,234.0,Miami Heat,regular season
71,71,Miami Heat,KZ Okpala,Memphis Grizzlies,W,10/23/2019,1:10,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-4.0,2020,268.0,SF,https://www.basketball-reference.com/players/o/okpalkz01.html,4,6-8,215.0,Miami Heat,regular season
72,72,Miami Heat,Daryl Macon,Memphis Grizzlies,W,10/23/2019,1:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4.0,2020,,,,,,,,regular season
295,295,Miami Heat,Goran Dragic,Milwaukee Bucks,W,10/26/2019,34:31,7,16,0.43799999999999994,2,8,0.25,9,15,0.6,0,6,6,8,1,0,2,1,25,2.0,2020,258.0,PG,https://www.basketball-reference.com/players/d/dragigo01.html,7,6-3,190.0,Miami Heat,regular season
296,296,Miami Heat,Kelly Olynyk,Milwaukee Bucks,W,10/26/2019,27:40,5,11,0.455,4,9,0.444,0,0,,1,3,4,5,1,0,3,6,14,15.0,2020,257.0,C,https://www.basketball-reference.com/players/o/olynyke01.html,9,6-11,240.0,Miami Heat,regular season
297,297,Miami Heat,Duncan Robinson,Milwaukee Bucks,W,10/26/2019,23:18,3,6,0.5,3,5,0.6,0,0,,0,0,0,0,0,1,0,3,9,11.0,2020,254.0,SG,https://www.basketball-reference.com/players/r/robindu01.html,55,6-7,215.0,Miami Heat,regular season
298,298,Miami Heat,Derrick Jones,Milwaukee Bucks,W,10/26/2019,15:32,5,6,0.833,1,2,0.5,3,3,1.0,0,2,2,0,1,0,0,2,14,5.0,2020,,,,,,,,regular season
299,299,Miami Heat,Chris Silva,Milwaukee Bucks,W,10/26/2019,0:30,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2.0,2020,263.0,PF,https://www.basketball-reference.com/players/s/silvach01.html,30,6-8,234.0,Miami Heat,regular season
454,454,Miami Heat,Goran Dragic,Minnesota Timberwolves,L,10/27/2019,27:26,5,11,0.455,2,6,0.33299999999999996,1,2,0.5,0,5,5,4,0,0,2,3,13,-7.0,2020,258.0,PG,https://www.basketball-reference.com/players/d/dragigo01.html,7,6-3,190.0,Miami Heat,regular season
455,455,Miami Heat,Duncan Robinson,Minnesota Timberwolves,L,10/27/2019,23:14,8,12,0.667,4,7,0.5710000000000001,1,1,1.0,0,2,2,1,1,2,1,3,21,-8.0,2020,254.0,SG,https://www.basketball-reference.com/players/r/robindu01.html,55,6-7,215.0,Miami Heat,regular season
456,456,Miami Heat,Kelly Olynyk,Minnesota Timberwolves,L,10/27/2019,13:01,1,5,0.2,0,3,0.0,0,0,,1,1,2,1,0,0,1,1,2,-10.0,2020,257.0,C,https://www.basketball-reference.com/players/o/olynyke01.html,9,6-11,240.0,Miami Heat,regular season
457,457,Miami Heat,Chris Silva,Minnesota Timberwolves,L,10/27/2019,11:10,0,0,,0,0,,2,2,1.0,2,1,3,1,0,2,1,3,2,3.0,2020,263.0,PF,https://www.basketball-reference.com/players/s/silvach01.html,30,6-8,234.0,Miami Heat,regular season
458,458,Miami Heat,KZ Okpala,Minnesota Timberwolves,L,10/27/2019,1:28,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1.0,2020,268.0,SF,https://www.basketball-reference.com/players/o/okpalkz01.html,4,6-8,215.0,Miami Heat,regular season
604,604,Miami Heat,Goran Dragic,Atlanta Hawks,W,10/29/2019,29:40,7,12,0.583,5,9,0.556,2,4,0.5,0,3,3,3,0,0,3,5,21,-1.0,2020,258.0,PG,https://www.basketball-reference.com/players/d/dragigo01.html,7,6-3,190.0,Miami Heat,regular season
605,605,Miami Heat,Tyler Herro,Atlanta Hawks,W,10/29/2019,29:07,7,9,0.778,3,4,0.75,12,16,0.75,0,7,7,2,0,0,2,0,29,9.0,2020,261.0,SG,https://www.basketball-reference.com/players/h/herroty01.html,14,6-5,195.0,Miami Heat,regular season
606,606,Miami Heat,Kelly Olynyk,Atlanta Hawks,W,10/29/2019,18:05,0,5,0.0,0,5,0.0,0,0,,1,2,3,0,1,0,3,4,0,-1.0,2020,257.0,C,https://www.basketball-reference.com/players/o/olynyke01.html,9,6-11,240.0,Miami Heat,regular season
607,607,Miami Heat,Chris Silva,Atlanta Hawks,W,10/29/2019,13:42,1,2,0.5,0,0,,0,0,,4,1,5,1,2,0,3,3,2,-12.0,2020,263.0,PF,https://www.basketball-reference.com/players/s/silvach01.html,30,6-8,234.0,Miami Heat,regular season
608,608,Miami Heat,Duncan Robinson,Atlanta Hawks,W,10/29/2019,1:27,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,1.0,2020,254.0,SG,https://www.basketball-reference.com/players/r/robindu01.html,55,6-7,215.0,Miami Heat,regular season
758,758,Miami Heat,Tyler Herro,Atlanta Hawks,W,10/31/2019,30:27,7,16,0.43799999999999994,3,9,0.33299999999999996,0,0,,1,3,4,3,1,0,1,1,17,-1.0,2020,261.0,SG,https://www.basketball-reference.com/players/h/herroty01.html,14,6-5,195.0,Miami Heat,regular season
759,759,Miami Heat,Kelly Olynyk,Atlanta Hawks,W,10/31/2019,22:01,2,8,0.25,1,6,0.16699999999999998,1,2,0.5,3,3,6,2,1,1,0,1,6,-10.0,2020,257.0,C,https://www.basketball-reference.com/players/o/olynyke01.html,9,6-11,240.0,Miami Heat,regular season
760,760,Miami Heat,Goran Dragic,Atlanta Hawks,W,10/31/2019,19:24,1,5,0.2,0,3,0.0,2,2,1.0,0,1,1,3,0,0,3,2,4,4.0,2020,258.0,PG,https://www.basketball-reference.com/players/d/dragigo01.html,7,6-3,190.0,Miami Heat,regular season
761,761,Miami Heat,Chris Silva,Atlanta Hawks,W,10/31/2019,11:47,3,5,0.6,0,0,,0,0,,2,0,2,1,1,1,1,3,6,2.0,2020,263.0,PF,https://www.basketball-reference.com/players/s/silvach01.html,30,6-8,234.0,Miami Heat,regular season
793,793,Miami Heat,Kelly Olynyk,Los Angeles Lakers,L,10/02/2020,37:00,9,16,0.563,3,7,0.429,3,5,0.6,1,8,9,2,0,0,2,5,24,-3.0,2020,257.0,C,https://www.basketball-reference.com/players/o/olynyke01.html,9,6-11,240.0,Miami Heat,playoffs
794,794,Miami Heat,Kendrick Nunn,Los Angeles Lakers,L,10/02/2020,29:12,3,7,0.429,1,4,0.25,6,6,1.0,1,3,4,3,0,1,2,4,13,0.0,2020,256.0,SG,https://www.basketball-reference.com/players/n/nunnke01.html,25,6-2,190.0,Miami Heat,playoffs
795,795,Miami Heat,Andre Iguodala,Los Angeles Lakers,L,10/02/2020,25:38,3,3,1.0,1,1,1.0,0,0,,1,1,2,1,0,0,0,2,7,1.0,2020,264.0,SG,https://www.basketball-reference.com/players/i/iguodan01.html,28,6-6,215.0,Miami Heat,playoffs
796,796,Miami Heat,Solomon Hill,Los Angeles Lakers,L,10/02/2020,0:43,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1.0,2020,266.0,SF,https://www.basketball-reference.com/players/h/hillso01.html,44,6-6,226.0,Miami Heat,playoffs
797,797,Miami Heat,Derrick Jones,Los Angeles Lakers,L,10/02/2020,0:14,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,2020,,,,,,,,playoffs
809,809,Miami Heat,Kelly Olynyk,Los Angeles Lakers,W,10/04/2020,31:21,5,9,0.556,3,5,0.6,4,4,1.0,0,7,7,1,2,0,0,4,17,-1.0,2020,257.0,C,https://www.basketball-reference.com/players/o/olynyke01.html,9,6-11,240.0,Miami Heat,playoffs
810,810,Miami Heat,Kendrick Nunn,Los Angeles Lakers,W,10/04/2020,19:57,2,3,0.667,0,1,0.0,0,0,,0,1,1,2,0,0,4,5,4,-6.0,2020,256.0,SG,https://www.basketball-reference.com/players/n/nunnke01.html,25,6-2,190.0,Miami Heat,playoffs
811,811,Miami Heat,Andre Iguodala,Los Angeles Lakers,W,10/04/2020,16:56,1,2,0.5,0,1,0.0,0,0,,1,0,1,3,0,0,1,2,2,-13.0,2020,264.0,SG,https://www.basketball-reference.com/players/i/iguodan01.html,28,6-6,215.0,Miami Heat,playoffs
812,812,Miami Heat,Solomon Hill,Los Angeles Lakers,W,10/04/2020,3:53,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,0,1,3,-5.0,2020,266.0,SF,https://www.basketball-reference.com/players/h/hillso01.html,44,6-6,226.0,Miami Heat,playoffs
813,813,Miami Heat,Derrick Jones,Los Angeles Lakers,W,10/04/2020,0:38,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2.0,2020,,,,,,,,playoffs
818,818,Miami Heat,Kendrick Nunn,Los Angeles Lakers,L,10/06/2020,25:58,2,11,0.182,2,6,0.33299999999999996,0,0,,0,4,4,0,0,0,0,1,6,-4.0,2020,256.0,SG,https://www.basketball-reference.com/players/n/nunnke01.html,25,6-2,190.0,Miami Heat,playoffs
819,819,Miami Heat,Andre Iguodala,Los Angeles Lakers,L,10/06/2020,20:09,1,3,0.33299999999999996,1,1,1.0,0,0,,0,1,1,0,1,0,0,3,3,-5.0,2020,264.0,SG,https://www.basketball-reference.com/players/i/iguodan01.html,28,6-6,215.0,Miami Heat,playoffs
820,820,Miami Heat,Kelly Olynyk,Los Angeles Lakers,L,10/06/2020,12:25,1,4,0.25,0,2,0.0,2,2,1.0,0,2,2,0,0,0,1,3,4,-7.0,2020,257.0,C,https://www.basketball-reference.com/players/o/olynyke01.html,9,6-11,240.0,Miami Heat,playoffs
821,821,Miami Heat,Kendrick Nunn,Los Angeles Lakers,W,10/09/2020,27:40,6,11,0.545,2,4,0.5,0,0,,1,3,4,3,0,0,0,0,14,3.0,2020,256.0,SG,https://www.basketball-reference.com/players/n/nunnke01.html,25,6-2,190.0,Miami Heat,playoffs
822,822,Miami Heat,Andre Iguodala,Los Angeles Lakers,W,10/09/2020,19:46,0,2,0.0,0,1,0.0,0,0,,0,6,6,2,1,1,1,5,0,-1.0,2020,264.0,SG,https://www.basketball-reference.com/players/i/iguodan01.html,28,6-6,215.0,Miami Heat,playoffs
833,833,Miami Heat,Goran Dragic,Los Angeles Lakers,L,10/11/2020,18:56,2,8,0.25,0,4,0.0,1,2,0.5,1,4,5,2,1,0,1,3,5,2.0,2020,258.0,PG,https://www.basketball-reference.com/players/d/dragigo01.html,7,6-3,190.0,Miami Heat,playoffs
834,834,Miami Heat,Kelly Olynyk,Los Angeles Lakers,L,10/11/2020,14:52,4,7,0.5710000000000001,1,1,1.0,0,0,,3,4,7,0,0,1,0,1,9,19.0,2020,257.0,C,https://www.basketball-reference.com/players/o/olynyke01.html,9,6-11,240.0,Miami Heat,playoffs
835,835,Miami Heat,Kendrick Nunn,Los Angeles Lakers,L,10/11/2020,12:45,3,8,0.375,2,4,0.5,0,0,,0,3,3,1,0,0,2,0,8,-13.0,2020,256.0,SG,https://www.basketball-reference.com/players/n/nunnke01.html,25,6-2,190.0,Miami Heat,playoffs
836,836,Miami Heat,Andre Iguodala,Los Angeles Lakers,L,10/11/2020,10:33,0,2,0.0,0,2,0.0,0,0,,0,1,1,0,0,0,0,1,0,-20.0,2020,264.0,SG,https://www.basketball-reference.com/players/i/iguodan01.html,28,6-6,215.0,Miami Heat,playoffs
837,837,Miami Heat,Solomon Hill,Los Angeles Lakers,L,10/11/2020,2:29,2,2,1.0,1,1,1.0,0,0,,0,0,0,1,1,0,0,0,5,7.0,2020,266.0,SF,https://www.basketball-reference.com/players/h/hillso01.html,44,6-6,226.0,Miami Heat,playoffs
838,838,Miami Heat,Derrick Jones,Los Angeles Lakers,L,10/11/2020,1:27,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,4.0,2020,,,,,,,,playoffs
1028,1028,Miami Heat,Tyler Herro,Houston Rockets,W,11/03/2019,34:38,3,10,0.3,2,5,0.4,4,4,1.0,1,6,7,7,1,0,1,1,12,2.0,2020,261.0,SG,https://www.basketball-reference.com/players/h/herroty01.html,14,6-5,195.0,Miami Heat,regular season
1029,1029,Miami Heat,Goran Dragic,Houston Rockets,W,11/03/2019,27:42,5,9,0.556,3,6,0.5,2,2,1.0,0,2,2,4,2,0,2,1,15,13.0,2020,258.0,PG,https://www.basketball-reference.com/players/d/dragigo01.html,7,6-3,190.0,Miami Heat,regular season
1030,1030,Miami Heat,James Johnson,Houston Rockets,W,11/03/2019,22:05,7,12,0.583,2,5,0.4,1,2,0.5,0,4,4,3,0,0,1,1,17,14.0,2020,298.0,PF,https://www.basketball-reference.com/players/j/johnsja01.html,16,6-7,240.0,Minnesota Timberwolves,regular season
1031,1031,Miami Heat,Kelly Olynyk,Houston Rockets,W,11/03/2019,14:13,2,4,0.5,0,0,,2,2,1.0,0,8,8,3,1,1,1,4,6,9.0,2020,257.0,C,https://www.basketball-reference.com/players/o/olynyke01.html,9,6-11,240.0,Miami Heat,regular season
1032,1032,Miami Heat,Chris Silva,Houston Rockets,W,11/03/2019,5:12,1,1,1.0,0,0,,2,2,1.0,1,1,2,0,0,1,1,1,4,-4.0,2020,263.0,PF,https://www.basketball-reference.com/players/s/silvach01.html,30,6-8,234.0,Miami Heat,regular season
1203,1203,Miami Heat,Goran Dragic,Denver Nuggets,L,11/05/2019,25:04,3,7,0.429,2,3,0.667,1,2,0.5,0,1,1,7,0,1,3,1,9,-10.0,2020,258.0,PG,https://www.basketball-reference.com/players/d/dragigo01.html,7,6-3,190.0,Miami Heat,regular season
