,Unnamed: 0_x,Team,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Year,Unnamed: 0_y,Position,player_url,number,height,weight,team,GameType
19,19,Chicago Bulls,Coby White,Charlotte Hornets,L,10/23/2019,27:09,6,13,0.462,1,4,0.25,4,5,0.8,0,3,3,7,0,0,1,2,17,6.0,2020,69.0,SG,https://www.basketball-reference.com/players/w/whiteco01.html,0,6-4,195.0,Chicago Bulls,regular season
20,20,Chicago Bulls,Thaddeus Young,Charlotte Hornets,L,10/23/2019,25:24,7,11,0.636,3,5,0.6,0,0,,1,2,3,2,1,0,1,1,17,12.0,2020,71.0,PF,https://www.basketball-reference.com/players/y/youngth01.html,21,6-8,235.0,Chicago Bulls,regular season
21,21,Chicago Bulls,Kris Dunn,Charlotte Hornets,L,10/23/2019,23:50,5,7,0.7140000000000001,0,2,0.0,1,2,0.5,1,1,2,2,4,0,0,3,11,-8.0,2020,74.0,PG,https://www.basketball-reference.com/players/d/dunnkr01.html,32,6-3,205.0,Chicago Bulls,regular season
22,22,Chicago Bulls,Ryan Arcidiacono,Charlotte Hornets,L,10/23/2019,10:56,2,3,0.667,2,2,1.0,0,0,,3,0,3,1,1,0,0,1,6,-11.0,2020,73.0,PG,https://www.basketball-reference.com/players/a/arcidry01.html,51,6-3,195.0,Chicago Bulls,regular season
23,23,Chicago Bulls,Luke Kornet,Charlotte Hornets,L,10/23/2019,6:49,0,3,0.0,0,1,0.0,0,0,,2,2,4,0,0,0,1,1,0,-8.0,2020,80.0,C,https://www.basketball-reference.com/players/k/kornelu01.html,2,7-2,250.0,Chicago Bulls,regular season
220,220,Chicago Bulls,Coby White,Memphis Grizzlies,W,10/25/2019,30:19,10,16,0.625,4,8,0.5,1,2,0.5,0,6,6,2,0,0,0,1,25,15.0,2020,69.0,SG,https://www.basketball-reference.com/players/w/whiteco01.html,0,6-4,195.0,Chicago Bulls,regular season
221,221,Chicago Bulls,Kris Dunn,Memphis Grizzlies,W,10/25/2019,26:03,3,9,0.33299999999999996,0,2,0.0,0,0,,0,2,2,4,3,2,1,3,6,0.0,2020,74.0,PG,https://www.basketball-reference.com/players/d/dunnkr01.html,32,6-3,205.0,Chicago Bulls,regular season
222,222,Chicago Bulls,Thaddeus Young,Memphis Grizzlies,W,10/25/2019,21:08,3,7,0.429,1,4,0.25,0,0,,0,1,1,3,1,0,2,1,7,6.0,2020,71.0,PF,https://www.basketball-reference.com/players/y/youngth01.html,21,6-8,235.0,Chicago Bulls,regular season
223,223,Chicago Bulls,Ryan Arcidiacono,Memphis Grizzlies,W,10/25/2019,14:41,0,1,0.0,0,0,,0,0,,0,3,3,0,0,0,0,0,0,-2.0,2020,73.0,PG,https://www.basketball-reference.com/players/a/arcidry01.html,51,6-3,195.0,Chicago Bulls,regular season
224,224,Chicago Bulls,Luke Kornet,Memphis Grizzlies,W,10/25/2019,8:39,1,4,0.25,1,3,0.33299999999999996,0,0,,0,2,2,0,0,1,0,1,3,-4.0,2020,80.0,C,https://www.basketball-reference.com/players/k/kornelu01.html,2,7-2,250.0,Chicago Bulls,regular season
225,225,Chicago Bulls,Shaquille Harrison,Memphis Grizzlies,W,10/25/2019,4:16,1,1,1.0,0,0,,1,2,0.5,0,1,1,0,0,0,0,0,3,-6.0,2020,78.0,SF,https://www.basketball-reference.com/players/h/harrish01.html,3,6-7,190.0,Chicago Bulls,regular season
352,352,Chicago Bulls,Coby White,Toronto Raptors,L,10/26/2019,22:12,3,14,0.214,0,4,0.0,2,2,1.0,0,6,6,1,2,0,3,2,8,-6.0,2020,69.0,SG,https://www.basketball-reference.com/players/w/whiteco01.html,0,6-4,195.0,Chicago Bulls,regular season
353,353,Chicago Bulls,Kris Dunn,Toronto Raptors,L,10/26/2019,18:50,0,5,0.0,0,2,0.0,1,2,0.5,0,5,5,1,1,0,1,4,1,-4.0,2020,74.0,PG,https://www.basketball-reference.com/players/d/dunnkr01.html,32,6-3,205.0,Chicago Bulls,regular season
354,354,Chicago Bulls,Ryan Arcidiacono,Toronto Raptors,L,10/26/2019,17:45,2,2,1.0,1,1,1.0,1,1,1.0,1,1,2,4,1,0,0,2,6,1.0,2020,73.0,PG,https://www.basketball-reference.com/players/a/arcidry01.html,51,6-3,195.0,Chicago Bulls,regular season
