,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
36,37,"Sun, Jan 5, 2020",01/05/2020,Miami Heat,L,111,122,15,22,L 1,regular season
37,38,"Tue, Jan 7, 2020",01/07/2020,Toronto Raptors,W,101,99,16,22,W 1,regular season
38,39,"Thu, Jan 9, 2020",01/09/2020,Minnesota Timberwolves,L,102,116,16,23,L 1,regular season
39,40,"Sat, Jan 11, 2020",01/11/2020,Milwaukee Bucks,L,101,122,16,24,L 2,regular season
40,41,"Mon, Jan 13, 2020",01/13/2020,Charlotte Hornets,W,115,112,17,24,W 1,regular season
41,42,"Wed, Jan 15, 2020",01/15/2020,Houston Rockets,W,117,107,18,24,W 2,regular season
42,43,"Fri, Jan 17, 2020",01/17/2020,Dallas Mavericks,L,112,120,18,25,L 1,regular season
43,44,"Sat, Jan 18, 2020",01/18/2020,Oklahoma City Thunder,L,106,119,18,26,L 2,regular season
44,45,"Mon, Jan 20, 2020",01/20/2020,Golden State Warriors,W,129,124,19,26,W 1,regular season
45,46,"Thu, Jan 23, 2020",01/23/2020,Dallas Mavericks,L,125,133,19,27,L 1,regular season
46,47,"Sun, Jan 26, 2020",01/26/2020,Indiana Pacers,W,139,129,20,27,W 1,regular season
47,48,"Wed, Jan 29, 2020",01/29/2020,Houston Rockets,W,125,112,21,27,W 2,regular season
48,49,"Fri, Jan 31, 2020",01/31/2020,Los Angeles Lakers,W,127,119,22,27,W 3,regular season
49,50,"Sat, Feb 1, 2020",02/01/2020,Utah Jazz,W,124,107,23,27,W 4,regular season
50,51,"Tue, Feb 4, 2020",02/04/2020,Denver Nuggets,L,99,127,23,28,L 1,regular season
51,52,"Thu, Feb 6, 2020",02/06/2020,San Antonio Spurs,W,125,117,24,28,W 1,regular season
52,53,"Fri, Feb 7, 2020",02/07/2020,Utah Jazz,L,114,117,24,29,L 1,regular season
53,54,"Sun, Feb 9, 2020",02/09/2020,Miami Heat,W,115,109,25,29,W 1,regular season
54,55,"Tue, Feb 11, 2020",02/11/2020,New Orleans Pelicans,L,117,138,25,30,L 1,regular season
55,56,"Wed, Feb 12, 2020",02/12/2020,Memphis Grizzlies,L,104,111,25,31,L 2,regular season
56,57,"Fri, Feb 21, 2020",02/21/2020,New Orleans Pelicans,L,115,128,25,32,L 3,regular season
57,58,"Sun, Feb 23, 2020",02/23/2020,Detroit Pistons,W,107,104,26,32,W 1,regular season
58,59,"Tue, Feb 25, 2020",02/25/2020,Boston Celtics,L,106,118,26,33,L 1,regular season
59,60,"Thu, Feb 27, 2020",02/27/2020,Indiana Pacers,L,100,106,26,34,L 2,regular season
60,61,"Sat, Feb 29, 2020",02/29/2020,Atlanta Hawks,L,117,129,26,35,L 3,regular season
61,62,"Mon, Mar 2, 2020",03/02/2020,Orlando Magic,W,130,107,27,35,W 1,regular season
62,63,"Wed, Mar 4, 2020",03/04/2020,Washington Wizards,W,125,104,28,35,W 2,regular season
63,64,"Fri, Mar 6, 2020",03/06/2020,Phoenix Suns,L,117,127,28,36,L 1,regular season
64,65,"Sat, Mar 7, 2020",03/07/2020,Sacramento Kings,L,111,123,28,37,L 2,regular season
65,66,"Tue, Mar 10, 2020",03/10/2020,Phoenix Suns,W,121,105,29,37,W 1,regular season
66,67,"Fri, Jul 31, 2020",07/31/2020,Memphis Grizzlies,W,140,135,30,37,W 2,regular season
67,68,"Sun, Aug 2, 2020",08/02/2020,Boston Celtics,L,124,128,30,38,L 1,regular season
68,69,"Tue, Aug 4, 2020",08/04/2020,Houston Rockets,W,110,102,31,38,W 1,regular season
69,70,"Thu, Aug 6, 2020",08/06/2020,Denver Nuggets,W,125,115,32,38,W 2,regular season
70,71,"Sat, Aug 8, 2020",08/08/2020,Los Angeles Clippers,L,117,122,32,39,L 1,regular season
71,72,"Sun, Aug 9, 2020",08/09/2020,Philadelphia 76ers,W,124,121,33,39,W 1,regular season
72,73,"Tue, Aug 11, 2020",08/11/2020,Dallas Mavericks,W,134,131,34,39,W 2,regular season
73,74,"Thu, Aug 13, 2020",08/13/2020,Brooklyn Nets,W,134,133,35,39,W 3,regular season
74,75,"Sat, Aug 15, 2020",08/15/2020,Memphis Grizzlies,W,126,122,36,39,W 4,regular season
75,1,"Tue, Aug 18, 2020",08/18/2020,Los Angeles Lakers,W,100,93,1,0,W 1,playoffs
76,2,"Thu, Aug 20, 2020",08/20/2020,Los Angeles Lakers,L,88,111,1,1,L 1,playoffs
77,3,"Sat, Aug 22, 2020",08/22/2020,Los Angeles Lakers,L,108,116,1,2,L 2,playoffs
78,4,"Mon, Aug 24, 2020",08/24/2020,Los Angeles Lakers,L,115,135,1,3,L 3,playoffs
79,5,"Sat, Aug 29, 2020",08/29/2020,Los Angeles Lakers,L,122,131,1,4,L 4,playoffs
