,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
33,34,"Tue, Dec 31, 2019",12/31/2019,Cleveland Cavaliers,W,117,97,23,11,W 1,regular season
34,35,"Thu, Jan 2, 2020",01/02/2020,Miami Heat,L,76,84,23,12,L 1,regular season
35,36,"Sat, Jan 4, 2020",01/04/2020,Brooklyn Nets,W,121,102,24,12,W 1,regular season
36,37,"Tue, Jan 7, 2020",01/07/2020,Portland Trail Blazers,L,99,101,24,13,L 1,regular season
37,38,"Wed, Jan 8, 2020",01/08/2020,Charlotte Hornets,W,112,110,25,13,W 1,regular season
38,39,"Sun, Jan 12, 2020",01/12/2020,San Antonio Spurs,L,104,105,25,14,L 1,regular season
39,40,"Wed, Jan 15, 2020",01/15/2020,Oklahoma City Thunder,W,130,121,26,14,W 1,regular season
40,41,"Fri, Jan 17, 2020",01/17/2020,Washington Wizards,W,140,111,27,14,W 2,regular season
41,42,"Sat, Jan 18, 2020",01/18/2020,Minnesota Timberwolves,W,122,112,28,14,W 3,regular season
42,43,"Mon, Jan 20, 2020",01/20/2020,Atlanta Hawks,W,122,117,29,14,W 4,regular season
43,44,"Wed, Jan 22, 2020",01/22/2020,Philadelphia 76ers,W,107,95,30,14,W 5,regular season
44,45,"Fri, Jan 24, 2020",01/24/2020,New York Knicks,W,118,112,31,14,W 6,regular season
45,46,"Sun, Jan 26, 2020",01/26/2020,San Antonio Spurs,W,110,106,32,14,W 7,regular season
46,47,"Tue, Jan 28, 2020",01/28/2020,Atlanta Hawks,W,130,114,33,14,W 8,regular season
47,48,"Thu, Jan 30, 2020",01/30/2020,Cleveland Cavaliers,W,115,109,34,14,W 9,regular season
48,49,"Fri, Jan 31, 2020",01/31/2020,Detroit Pistons,W,105,92,35,14,W 10,regular season
49,50,"Sun, Feb 2, 2020",02/02/2020,Chicago Bulls,W,129,102,36,14,W 11,regular season
50,51,"Wed, Feb 5, 2020",02/05/2020,Indiana Pacers,W,119,118,37,14,W 12,regular season
51,52,"Fri, Feb 7, 2020",02/07/2020,Indiana Pacers,W,115,106,38,14,W 13,regular season
52,53,"Sat, Feb 8, 2020",02/08/2020,Brooklyn Nets,W,119,118,39,14,W 14,regular season
53,54,"Mon, Feb 10, 2020",02/10/2020,Minnesota Timberwolves,W,137,126,40,14,W 15,regular season
54,55,"Wed, Feb 12, 2020",02/12/2020,Brooklyn Nets,L,91,101,40,15,L 1,regular season
55,56,"Fri, Feb 21, 2020",02/21/2020,Phoenix Suns,W,118,101,41,15,W 1,regular season
56,57,"Sun, Feb 23, 2020",02/23/2020,Indiana Pacers,W,127,81,42,15,W 2,regular season
57,58,"Tue, Feb 25, 2020",02/25/2020,Milwaukee Bucks,L,97,108,42,16,L 1,regular season
58,59,"Fri, Feb 28, 2020",02/28/2020,Charlotte Hornets,L,96,99,42,17,L 2,regular season
59,60,"Sun, Mar 1, 2020",03/01/2020,Denver Nuggets,L,118,133,42,18,L 3,regular season
60,61,"Tue, Mar 3, 2020",03/03/2020,Phoenix Suns,W,123,114,43,18,W 1,regular season
61,62,"Thu, Mar 5, 2020",03/05/2020,Golden State Warriors,W,121,113,44,18,W 2,regular season
62,63,"Sun, Mar 8, 2020",03/08/2020,Sacramento Kings,W,118,113,45,18,W 3,regular season
63,64,"Mon, Mar 9, 2020",03/09/2020,Utah Jazz,W,101,92,46,18,W 4,regular season
64,65,"Sat, Aug 1, 2020",08/01/2020,Los Angeles Lakers,W,107,92,47,18,W 5,regular season
65,66,"Mon, Aug 3, 2020",08/03/2020,Miami Heat,W,107,103,48,18,W 6,regular season
66,67,"Wed, Aug 5, 2020",08/05/2020,Orlando Magic,W,109,99,49,18,W 7,regular season
67,68,"Fri, Aug 7, 2020",08/07/2020,Boston Celtics,L,100,122,49,19,L 1,regular season
68,69,"Sun, Aug 9, 2020",08/09/2020,Memphis Grizzlies,W,108,99,50,19,W 1,regular season
69,70,"Mon, Aug 10, 2020",08/10/2020,Milwaukee Bucks,W,114,106,51,19,W 2,regular season
70,71,"Wed, Aug 12, 2020",08/12/2020,Philadelphia 76ers,W,125,121,52,19,W 3,regular season
71,72,"Fri, Aug 14, 2020",08/14/2020,Denver Nuggets,W,117,109,53,19,W 4,regular season
72,1,"Mon, Aug 17, 2020",08/17/2020,Brooklyn Nets,W,134,110,1,0,W 1,playoffs
73,2,"Wed, Aug 19, 2020",08/19/2020,Brooklyn Nets,W,104,99,2,0,W 2,playoffs
74,3,"Fri, Aug 21, 2020",08/21/2020,Brooklyn Nets,W,117,92,3,0,W 3,playoffs
75,4,"Sun, Aug 23, 2020",08/23/2020,Brooklyn Nets,W,150,122,4,0,W 4,playoffs
76,5,"Sun, Aug 30, 2020",08/30/2020,Boston Celtics,L,94,112,4,1,L 1,playoffs
77,6,"Tue, Sep 1, 2020",09/01/2020,Boston Celtics,L,99,102,4,2,L 2,playoffs
78,7,"Thu, Sep 3, 2020",09/03/2020,Boston Celtics,W,104,103,5,2,W 1,playoffs
79,8,"Sat, Sep 5, 2020",09/05/2020,Boston Celtics,W,100,93,6,2,W 2,playoffs
80,9,"Mon, Sep 7, 2020",09/07/2020,Boston Celtics,L,89,111,6,3,L 1,playoffs
81,10,"Wed, Sep 9, 2020",09/09/2020,Boston Celtics,W,125,122,7,3,W 1,playoffs
82,11,"Fri, Sep 11, 2020",09/11/2020,Boston Celtics,L,87,92,7,4,L 1,playoffs
