,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
22,23,"Fri, Dec 6, 2019",12/06/2019,Portland Trail Blazers,W,136,113,20,3,W 3,regular season
23,24,"Sun, Dec 8, 2019",12/08/2019,Minnesota Timberwolves,W,142,125,21,3,W 4,regular season
24,25,"Wed, Dec 11, 2019",12/11/2019,Orlando Magic,W,96,87,22,3,W 5,regular season
25,26,"Fri, Dec 13, 2019",12/13/2019,Miami Heat,W,113,110,23,3,W 6,regular season
26,27,"Sun, Dec 15, 2019",12/15/2019,Atlanta Hawks,W,101,96,24,3,W 7,regular season
27,28,"Tue, Dec 17, 2019",12/17/2019,Indiana Pacers,L,102,105,24,4,L 1,regular season
28,29,"Thu, Dec 19, 2019",12/19/2019,Milwaukee Bucks,L,104,111,24,5,L 2,regular season
29,30,"Sun, Dec 22, 2019",12/22/2019,Denver Nuggets,L,104,128,24,6,L 3,regular season
30,31,"Wed, Dec 25, 2019",12/25/2019,Los Angeles Clippers,L,106,111,24,7,L 4,regular season
31,32,"Sat, Dec 28, 2019",12/28/2019,Portland Trail Blazers,W,128,120,25,7,W 1,regular season
32,33,"Sun, Dec 29, 2019",12/29/2019,Dallas Mavericks,W,108,95,26,7,W 2,regular season
33,34,"Wed, Jan 1, 2020",01/01/2020,Phoenix Suns,W,117,107,27,7,W 3,regular season
34,35,"Fri, Jan 3, 2020",01/03/2020,New Orleans Pelicans,W,123,113,28,7,W 4,regular season
35,36,"Sun, Jan 5, 2020",01/05/2020,Detroit Pistons,W,106,99,29,7,W 5,regular season
36,37,"Tue, Jan 7, 2020",01/07/2020,New York Knicks,W,117,87,30,7,W 6,regular season
37,38,"Fri, Jan 10, 2020",01/10/2020,Dallas Mavericks,W,129,114,31,7,W 7,regular season
38,39,"Sat, Jan 11, 2020",01/11/2020,Oklahoma City Thunder,W,125,110,32,7,W 8,regular season
39,40,"Mon, Jan 13, 2020",01/13/2020,Cleveland Cavaliers,W,128,99,33,7,W 9,regular season
40,41,"Wed, Jan 15, 2020",01/15/2020,Orlando Magic,L,118,119,33,8,L 1,regular season
41,42,"Sat, Jan 18, 2020",01/18/2020,Houston Rockets,W,124,115,34,8,W 1,regular season
42,43,"Mon, Jan 20, 2020",01/20/2020,Boston Celtics,L,107,139,34,9,L 1,regular season
43,44,"Wed, Jan 22, 2020",01/22/2020,New York Knicks,W,100,92,35,9,W 1,regular season
44,45,"Thu, Jan 23, 2020",01/23/2020,Brooklyn Nets,W,128,113,36,9,W 2,regular season
45,46,"Sat, Jan 25, 2020",01/25/2020,Philadelphia 76ers,L,91,108,36,10,L 1,regular season
46,47,"Fri, Jan 31, 2020",01/31/2020,Portland Trail Blazers,L,119,127,36,11,L 2,regular season
47,48,"Sat, Feb 1, 2020",02/01/2020,Sacramento Kings,W,129,113,37,11,W 1,regular season
48,49,"Tue, Feb 4, 2020",02/04/2020,San Antonio Spurs,W,129,102,38,11,W 2,regular season
49,50,"Thu, Feb 6, 2020",02/06/2020,Houston Rockets,L,111,121,38,12,L 1,regular season
50,51,"Sat, Feb 8, 2020",02/08/2020,Golden State Warriors,W,125,120,39,12,W 1,regular season
51,52,"Mon, Feb 10, 2020",02/10/2020,Phoenix Suns,W,125,100,40,12,W 2,regular season
52,53,"Wed, Feb 12, 2020",02/12/2020,Denver Nuggets,W,120,116,41,12,W 3,regular season
53,54,"Fri, Feb 21, 2020",02/21/2020,Memphis Grizzlies,W,117,105,42,12,W 4,regular season
54,55,"Sun, Feb 23, 2020",02/23/2020,Boston Celtics,W,114,112,43,12,W 5,regular season
55,56,"Tue, Feb 25, 2020",02/25/2020,New Orleans Pelicans,W,118,109,44,12,W 6,regular season
56,57,"Thu, Feb 27, 2020",02/27/2020,Golden State Warriors,W,116,86,45,12,W 7,regular season
57,58,"Sat, Feb 29, 2020",02/29/2020,Memphis Grizzlies,L,88,105,45,13,L 1,regular season
58,59,"Sun, Mar 1, 2020",03/01/2020,New Orleans Pelicans,W,122,114,46,13,W 1,regular season
59,60,"Tue, Mar 3, 2020",03/03/2020,Philadelphia 76ers,W,120,107,47,13,W 2,regular season
60,61,"Fri, Mar 6, 2020",03/06/2020,Milwaukee Bucks,W,113,103,48,13,W 3,regular season
61,62,"Sun, Mar 8, 2020",03/08/2020,Los Angeles Clippers,W,112,103,49,13,W 4,regular season
62,63,"Tue, Mar 10, 2020",03/10/2020,Brooklyn Nets,L,102,104,49,14,L 1,regular season
63,64,"Thu, Jul 30, 2020",07/30/2020,Los Angeles Clippers,W,103,101,50,14,W 1,regular season
64,65,"Sat, Aug 1, 2020",08/01/2020,Toronto Raptors,L,92,107,50,15,L 1,regular season
65,66,"Mon, Aug 3, 2020",08/03/2020,Utah Jazz,W,116,108,51,15,W 1,regular season
66,67,"Wed, Aug 5, 2020",08/05/2020,Oklahoma City Thunder,L,86,105,51,16,L 1,regular season
67,68,"Thu, Aug 6, 2020",08/06/2020,Houston Rockets,L,97,113,51,17,L 2,regular season
68,69,"Sat, Aug 8, 2020",08/08/2020,Indiana Pacers,L,111,116,51,18,L 3,regular season
69,70,"Mon, Aug 10, 2020",08/10/2020,Denver Nuggets,W,124,121,52,18,W 1,regular season
70,71,"Thu, Aug 13, 2020",08/13/2020,Sacramento Kings,L,122,136,52,19,L 1,regular season
71,1,"Tue, Aug 18, 2020",08/18/2020,Portland Trail Blazers,L,93,100,0,1,L 1,playoffs
72,2,"Thu, Aug 20, 2020",08/20/2020,Portland Trail Blazers,W,111,88,1,1,W 1,playoffs
73,3,"Sat, Aug 22, 2020",08/22/2020,Portland Trail Blazers,W,116,108,2,1,W 2,playoffs
74,4,"Mon, Aug 24, 2020",08/24/2020,Portland Trail Blazers,W,135,115,3,1,W 3,playoffs
75,5,"Sat, Aug 29, 2020",08/29/2020,Portland Trail Blazers,W,131,122,4,1,W 4,playoffs
76,6,"Fri, Sep 4, 2020",09/04/2020,Houston Rockets,L,97,112,4,2,L 1,playoffs
77,7,"Sun, Sep 6, 2020",09/06/2020,Houston Rockets,W,117,109,5,2,W 1,playoffs
78,8,"Tue, Sep 8, 2020",09/08/2020,Houston Rockets,W,112,102,6,2,W 2,playoffs
79,9,"Thu, Sep 10, 2020",09/10/2020,Houston Rockets,W,110,100,7,2,W 3,playoffs
80,10,"Sat, Sep 12, 2020",09/12/2020,Houston Rockets,W,119,96,8,2,W 4,playoffs
81,11,"Fri, Sep 18, 2020",09/18/2020,Denver Nuggets,W,126,114,9,2,W 5,playoffs
82,12,"Sun, Sep 20, 2020",09/20/2020,Denver Nuggets,W,105,103,10,2,W 6,playoffs
83,13,"Tue, Sep 22, 2020",09/22/2020,Denver Nuggets,L,106,114,10,3,L 1,playoffs
84,14,"Thu, Sep 24, 2020",09/24/2020,Denver Nuggets,W,114,108,11,3,W 1,playoffs
85,15,"Sat, Sep 26, 2020",09/26/2020,Denver Nuggets,W,117,107,12,3,W 2,playoffs
86,16,"Wed, Sep 30, 2020",09/30/2020,Miami Heat,W,116,98,13,3,W 3,playoffs
87,17,"Fri, Oct 2, 2020",10/02/2020,Miami Heat,W,124,114,14,3,W 4,playoffs
88,18,"Sun, Oct 4, 2020",10/04/2020,Miami Heat,L,104,115,14,4,L 1,playoffs
89,19,"Tue, Oct 6, 2020",10/06/2020,Miami Heat,W,102,96,15,4,W 1,playoffs
90,20,"Fri, Oct 9, 2020",10/09/2020,Miami Heat,L,108,111,15,5,L 1,playoffs
91,21,"Sun, Oct 11, 2020",10/11/2020,Miami Heat,W,106,93,16,5,W 1,playoffs
