,Unnamed: 0_x,Team,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Year,Unnamed: 0_y,Position,player_url,number,height,weight,team,GameType
43,41,Detroit Pistons,Langston Galloway,Brooklyn Nets,W,10/17/2018,33:00,2,5,0.4,0,3,0.0,2,2,1.0,0,3,3,1,0,0,0,0,6,-5.0,2019,169,SG,https://www.basketball-reference.com/players/g/gallola01.html,9,6-1,200,Detroit Pistons,regular season
44,42,Detroit Pistons,Ish Smith,Brooklyn Nets,W,10/17/2018,28:45,5,11,0.455,1,3,0.33299999999999996,0,0,,0,0,0,3,0,0,1,4,11,4.0,2019,181,PG,https://www.basketball-reference.com/players/s/smithis01.html,14,6-0,175,Detroit Pistons,regular season
45,43,Detroit Pistons,Glenn Robinson,Brooklyn Nets,W,10/17/2018,20:04,2,3,0.667,0,1,0.0,0,0,,0,0,0,0,1,1,1,0,4,0.0,2019,180,SF,https://www.basketball-reference.com/players/r/robingl02.html,22,6-6,222,Detroit Pistons,regular season
46,44,Detroit Pistons,Zaza Pachulia,Brooklyn Nets,W,10/17/2018,14:43,2,6,0.33299999999999996,0,0,,2,2,1.0,2,5,7,4,2,1,2,5,6,9.0,2019,179,C,https://www.basketball-reference.com/players/p/pachuza01.html,27,6-11,270,Detroit Pistons,regular season
47,45,Detroit Pistons,Zach Lofton,Brooklyn Nets,W,10/17/2018,3:45,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,1,0,1,0,0,0.0,2019,175,SG,https://www.basketball-reference.com/players/l/loftoza01.html,18,6-4,180,Detroit Pistons,regular season
403,345,Detroit Pistons,Ish Smith,Chicago Bulls,W,10/20/2018,27:50,6,11,0.545,3,5,0.6,0,0,,0,3,3,5,0,0,2,3,15,13.0,2019,181,PG,https://www.basketball-reference.com/players/s/smithis01.html,14,6-0,175,Detroit Pistons,regular season
404,346,Detroit Pistons,Langston Galloway,Chicago Bulls,W,10/20/2018,26:09,2,7,0.28600000000000003,2,7,0.28600000000000003,0,0,,1,0,1,3,1,0,0,0,6,-3.0,2019,169,SG,https://www.basketball-reference.com/players/g/gallola01.html,9,6-1,200,Detroit Pistons,regular season
405,347,Detroit Pistons,Zaza Pachulia,Chicago Bulls,W,10/20/2018,23:08,1,7,0.14300000000000002,0,0,,3,6,0.5,5,3,8,1,2,0,0,3,5,2.0,2019,179,C,https://www.basketball-reference.com/players/p/pachuza01.html,27,6-11,270,Detroit Pistons,regular season
406,348,Detroit Pistons,Glenn Robinson,Chicago Bulls,W,10/20/2018,13:04,2,4,0.5,1,1,1.0,0,0,,0,2,2,0,0,0,1,0,5,-5.0,2019,180,SF,https://www.basketball-reference.com/players/r/robingl02.html,22,6-6,222,Detroit Pistons,regular season
407,349,Detroit Pistons,Jose Calderon,Chicago Bulls,W,10/20/2018,4:04,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,0,1,0,1.0,2019,165,PG,https://www.basketball-reference.com/players/c/caldejo01.html,81,6-3,200,Detroit Pistons,regular season
659,565,Detroit Pistons,Ish Smith,Philadelphia 76ers,W,10/23/2018,32:46,9,12,0.75,2,3,0.667,1,1,1.0,0,1,1,3,0,1,0,1,21,0.0,2019,181,PG,https://www.basketball-reference.com/players/s/smithis01.html,14,6-0,175,Detroit Pistons,regular season
660,566,Detroit Pistons,Langston Galloway,Philadelphia 76ers,W,10/23/2018,24:43,1,3,0.33299999999999996,0,2,0.0,2,2,1.0,0,2,2,0,0,0,0,3,4,-6.0,2019,169,SG,https://www.basketball-reference.com/players/g/gallola01.html,9,6-1,200,Detroit Pistons,regular season
661,567,Detroit Pistons,Zaza Pachulia,Philadelphia 76ers,W,10/23/2018,17:15,1,2,0.5,0,0,,0,0,,2,4,6,0,1,0,1,5,2,-8.0,2019,179,C,https://www.basketball-reference.com/players/p/pachuza01.html,27,6-11,270,Detroit Pistons,regular season
