,Unnamed: 0_x,Team,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Year,Unnamed: 0_y,Position,player_url,number,height,weight,team,GameType
50,45,Indiana Pacers,Thaddeus Young,Memphis Grizzlies,W,10/17/2018,27:43,5,7,0.7140000000000001,0,1,0.0,0,1,0.0,3,5,8,3,0,1,3,2,10,23,2019,239,PF,https://www.basketball-reference.com/players/y/youngth01.html,21,6-8,235,Indiana Pacers,regular season
51,46,Indiana Pacers,Bojan Bogdanovic,Memphis Grizzlies,W,10/17/2018,27:06,7,9,0.778,3,3,1.0,2,2,1.0,0,6,6,0,0,0,3,0,19,8,2019,224,SF,https://www.basketball-reference.com/players/b/bogdabo02.html,44,6-8,226,Indiana Pacers,regular season
52,47,Indiana Pacers,Victor Oladipo,Memphis Grizzlies,W,10/17/2018,25:47,6,11,0.545,3,6,0.5,1,2,0.5,0,5,5,5,0,0,3,3,16,9,2019,234,SG,https://www.basketball-reference.com/players/o/oladivi01.html,4,6-4,213,Indiana Pacers,regular season
53,48,Indiana Pacers,Darren Collison,Memphis Grizzlies,W,10/17/2018,21:29,0,5,0.0,0,1,0.0,0,0,,0,1,1,5,0,0,3,4,0,-1,2019,225,PG,https://www.basketball-reference.com/players/c/collida01.html,2,6-0,175,Indiana Pacers,regular season
54,49,Indiana Pacers,Myles Turner,Memphis Grizzlies,W,10/17/2018,20:22,4,8,0.5,0,0,,0,0,,3,5,8,1,0,4,1,3,8,7,2019,238,C,https://www.basketball-reference.com/players/t/turnemy01.html,33,6-11,250,Indiana Pacers,regular season
261,220,Indiana Pacers,Victor Oladipo,Milwaukee Bucks,L,10/19/2018,31:41,10,23,0.435,1,2,0.5,4,6,0.667,0,5,5,1,0,1,2,4,25,-24,2019,234,SG,https://www.basketball-reference.com/players/o/oladivi01.html,4,6-4,213,Indiana Pacers,regular season
262,221,Indiana Pacers,Myles Turner,Milwaukee Bucks,L,10/19/2018,27:23,5,12,0.41700000000000004,0,4,0.0,1,1,1.0,2,2,4,0,0,1,2,2,11,-15,2019,238,C,https://www.basketball-reference.com/players/t/turnemy01.html,33,6-11,250,Indiana Pacers,regular season
263,222,Indiana Pacers,Bojan Bogdanovic,Milwaukee Bucks,L,10/19/2018,27:19,0,7,0.0,0,2,0.0,3,4,0.75,0,5,5,0,0,0,1,3,3,-11,2019,224,SF,https://www.basketball-reference.com/players/b/bogdabo02.html,44,6-8,226,Indiana Pacers,regular season
264,223,Indiana Pacers,Thaddeus Young,Milwaukee Bucks,L,10/19/2018,26:56,3,5,0.6,0,0,,1,2,0.5,0,1,1,0,1,0,2,4,7,-18,2019,239,PF,https://www.basketball-reference.com/players/y/youngth01.html,21,6-8,235,Indiana Pacers,regular season
265,224,Indiana Pacers,Darren Collison,Milwaukee Bucks,L,10/19/2018,26:48,4,6,0.667,0,0,,2,2,1.0,0,2,2,3,1,0,3,0,10,-15,2019,225,PG,https://www.basketball-reference.com/players/c/collida01.html,2,6-0,175,Indiana Pacers,regular season
