,Unnamed: 0_x,Team,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Year,Unnamed: 0_y,Position,player_url,number,height,weight,team,GameType
124,110,Denver Nuggets,Will Barton,Los Angeles Clippers,W,10/17/2018,34:46,6,12,0.5,3,5,0.6,4,4,1.0,0,5,5,2,0,2,2,2,19,10,2019,146,SF,https://www.basketball-reference.com/players/b/bartowi01.html,5,6-5,181,Denver Nuggets,regular season
125,111,Denver Nuggets,Gary Harris,Los Angeles Clippers,W,10/17/2018,34:25,6,16,0.375,0,3,0.0,8,8,1.0,3,0,3,2,0,0,0,3,20,15,2019,150,SG,https://www.basketball-reference.com/players/h/harriga01.html,14,6-4,210,Denver Nuggets,regular season
126,112,Denver Nuggets,Nikola Jokic,Los Angeles Clippers,W,10/17/2018,33:32,6,13,0.462,1,4,0.25,8,10,0.8,2,6,8,5,1,2,2,4,21,8,2019,152,C,https://www.basketball-reference.com/players/j/jokicni01.html,15,7-0,284,Denver Nuggets,regular season
127,113,Denver Nuggets,Jamal Murray,Los Angeles Clippers,W,10/17/2018,31:38,3,12,0.25,1,4,0.25,0,0,,2,3,5,3,1,0,1,2,7,18,2019,157,PG,https://www.basketball-reference.com/players/m/murraja01.html,27,6-4,215,Denver Nuggets,regular season
128,114,Denver Nuggets,Paul Millsap,Los Angeles Clippers,W,10/17/2018,30:19,1,7,0.14300000000000002,0,1,0.0,9,12,0.75,3,13,16,0,1,1,2,2,11,20,2019,155,PF,https://www.basketball-reference.com/players/m/millspa01.html,4,6-7,257,Denver Nuggets,regular season
389,325,Denver Nuggets,Jamal Murray,Phoenix Suns,W,10/20/2018,37:09,9,18,0.5,3,7,0.429,5,5,1.0,0,3,3,5,2,1,3,2,26,37,2019,157,PG,https://www.basketball-reference.com/players/m/murraja01.html,27,6-4,215,Denver Nuggets,regular season
390,326,Denver Nuggets,Gary Harris,Phoenix Suns,W,10/20/2018,35:09,7,15,0.467,1,4,0.25,3,4,0.75,0,5,5,4,2,1,1,2,18,37,2019,150,SG,https://www.basketball-reference.com/players/h/harriga01.html,14,6-4,210,Denver Nuggets,regular season
391,327,Denver Nuggets,Paul Millsap,Phoenix Suns,W,10/20/2018,32:07,5,10,0.5,0,1,0.0,4,4,1.0,4,6,10,2,1,2,3,3,14,38,2019,155,PF,https://www.basketball-reference.com/players/m/millspa01.html,4,6-7,257,Denver Nuggets,regular season
392,328,Denver Nuggets,Nikola Jokic,Phoenix Suns,W,10/20/2018,30:43,11,11,1.0,3,3,1.0,10,11,0.909,0,11,11,11,4,1,0,3,35,29,2019,152,C,https://www.basketball-reference.com/players/j/jokicni01.html,15,7-0,284,Denver Nuggets,regular season
393,329,Denver Nuggets,Will Barton,Phoenix Suns,W,10/20/2018,19:13,6,9,0.667,2,4,0.5,0,0,,0,5,5,4,1,0,1,3,14,22,2019,146,SF,https://www.basketball-reference.com/players/b/bartowi01.html,5,6-5,181,Denver Nuggets,regular season
