,Unnamed: 0_x,Team,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Year,Unnamed: 0_y,Position,player_url,number,height,weight,team,GameType
65,60,Atlanta Hawks,Trae Young,New York Knicks,L,10/17/2018,33:08,5,14,0.35700000000000004,1,5,0.2,3,4,0.75,0,6,6,5,0,0,4,4,14,-20,2019,20,PG,https://www.basketball-reference.com/players/y/youngtr01.html,11,6-1,180,Atlanta Hawks,regular season
66,61,Atlanta Hawks,Taurean Waller-Prince,New York Knicks,L,10/17/2018,32:19,7,15,0.467,3,7,0.429,4,4,1.0,0,6,6,6,0,0,6,4,21,-23,2019,19,SF,https://www.basketball-reference.com/players/p/princta02.html,12,6-7,218,Atlanta Hawks,regular season
67,62,Atlanta Hawks,Kent Bazemore,New York Knicks,L,10/17/2018,30:16,6,12,0.5,2,6,0.33299999999999996,0,0,,2,4,6,0,2,1,2,3,14,0,2019,2,SG,https://www.basketball-reference.com/players/b/bazemke01.html,24,6-4,195,Atlanta Hawks,regular season
68,63,Atlanta Hawks,Vince Carter,New York Knicks,L,10/17/2018,23:58,4,9,0.444,2,6,0.33299999999999996,2,2,1.0,0,2,2,0,0,0,2,5,12,7,2019,4,PF,https://www.basketball-reference.com/players/c/cartevi01.html,15,6-6,220,Atlanta Hawks,regular season
69,64,Atlanta Hawks,Alex Len,New York Knicks,L,10/17/2018,21:26,3,6,0.5,0,2,0.0,1,2,0.5,2,2,4,2,0,1,3,4,7,-14,2019,13,C,https://www.basketball-reference.com/players/l/lenal01.html,25,7-0,250,Atlanta Hawks,regular season
214,180,Atlanta Hawks,Trae Young,Memphis Grizzlies,L,10/19/2018,33:05,7,18,0.389,4,9,0.444,2,3,0.667,1,1,2,9,1,1,3,2,20,-11,2019,20,PG,https://www.basketball-reference.com/players/y/youngtr01.html,11,6-1,180,Atlanta Hawks,regular season
215,181,Atlanta Hawks,Alex Len,Memphis Grizzlies,L,10/19/2018,26:16,4,8,0.5,1,1,1.0,0,0,,1,3,4,2,0,0,2,2,9,2,2019,13,C,https://www.basketball-reference.com/players/l/lenal01.html,25,7-0,250,Atlanta Hawks,regular season
216,182,Atlanta Hawks,Taurean Waller-Prince,Memphis Grizzlies,L,10/19/2018,23:03,10,15,0.667,4,9,0.444,4,4,1.0,0,4,4,3,3,0,4,4,28,-8,2019,19,SF,https://www.basketball-reference.com/players/p/princta02.html,12,6-7,218,Atlanta Hawks,regular season
217,183,Atlanta Hawks,Kent Bazemore,Memphis Grizzlies,L,10/19/2018,22:01,1,3,0.33299999999999996,0,0,,1,4,0.25,1,7,8,1,2,1,2,5,3,-9,2019,2,SG,https://www.basketball-reference.com/players/b/bazemke01.html,24,6-4,195,Atlanta Hawks,regular season
218,184,Atlanta Hawks,Vince Carter,Memphis Grizzlies,L,10/19/2018,20:15,2,7,0.28600000000000003,2,5,0.4,4,4,1.0,0,2,2,1,0,1,0,2,10,-18,2019,4,PF,https://www.basketball-reference.com/players/c/cartevi01.html,15,6-6,220,Atlanta Hawks,regular season
415,350,Atlanta Hawks,Trae Young,Cleveland Cavaliers,W,10/21/2018,37:40,13,23,0.565,6,14,0.429,3,3,1.0,0,2,2,11,1,0,1,2,35,19,2019,20,PG,https://www.basketball-reference.com/players/y/youngtr01.html,11,6-1,180,Atlanta Hawks,regular season
416,351,Atlanta Hawks,Alex Len,Cleveland Cavaliers,W,10/21/2018,32:21,7,12,0.583,0,1,0.0,2,2,1.0,2,9,11,4,0,4,1,3,16,19,2019,13,C,https://www.basketball-reference.com/players/l/lenal01.html,25,7-0,250,Atlanta Hawks,regular season
417,352,Atlanta Hawks,Kent Bazemore,Cleveland Cavaliers,W,10/21/2018,32:17,7,13,0.5379999999999999,4,8,0.5,5,5,1.0,1,4,5,4,1,1,2,1,23,16,2019,2,SG,https://www.basketball-reference.com/players/b/bazemke01.html,24,6-4,195,Atlanta Hawks,regular season
418,353,Atlanta Hawks,Taurean Waller-Prince,Cleveland Cavaliers,W,10/21/2018,25:49,5,16,0.313,1,6,0.16699999999999998,3,3,1.0,1,5,6,1,2,1,2,3,14,7,2019,19,SF,https://www.basketball-reference.com/players/p/princta02.html,12,6-7,218,Atlanta Hawks,regular season
419,354,Atlanta Hawks,Vince Carter,Cleveland Cavaliers,W,10/21/2018,12:18,1,3,0.33299999999999996,1,2,0.5,0,0,,0,0,0,2,1,0,1,0,3,-8,2019,4,PF,https://www.basketball-reference.com/players/c/cartevi01.html,15,6-6,220,Atlanta Hawks,regular season
617,515,Atlanta Hawks,Taurean Waller-Prince,Dallas Mavericks,W,10/24/2018,34:14,8,15,0.5329999999999999,5,9,0.556,3,4,0.75,0,4,4,3,0,0,2,6,24,5,2019,19,SF,https://www.basketball-reference.com/players/p/princta02.html,12,6-7,218,Atlanta Hawks,regular season
618,516,Atlanta Hawks,Kent Bazemore,Dallas Mavericks,W,10/24/2018,33:27,12,22,0.545,3,11,0.273,5,6,0.833,1,2,3,7,3,0,0,4,32,17,2019,2,SG,https://www.basketball-reference.com/players/b/bazemke01.html,24,6-4,195,Atlanta Hawks,regular season
619,517,Atlanta Hawks,Alex Len,Dallas Mavericks,W,10/24/2018,27:52,3,10,0.3,1,3,0.33299999999999996,0,0,,3,4,7,3,0,3,1,4,7,1,2019,13,C,https://www.basketball-reference.com/players/l/lenal01.html,25,7-0,250,Atlanta Hawks,regular season
620,518,Atlanta Hawks,Vince Carter,Dallas Mavericks,W,10/24/2018,25:42,2,5,0.4,2,4,0.5,0,0,,0,5,5,0,1,0,0,0,6,16,2019,4,PF,https://www.basketball-reference.com/players/c/cartevi01.html,15,6-6,220,Atlanta Hawks,regular season
