,Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
64,Charlotte Hornets,,Tony Parker,Milwaukee Bucks,L,10/17/2018,19:48,4,8,.500,0,0,,0,0,,0,3,3,7,0,0,2,2,8,+5
65,Charlotte Hornets,,Miles Bridges,Milwaukee Bucks,L,10/17/2018,14:30,0,1,.000,0,1,.000,1,2,.500,0,0,0,1,0,0,1,2,1,+6
66,Charlotte Hornets,,Willy Hernangómez,Milwaukee Bucks,L,10/17/2018,12:16,3,5,.600,0,1,.000,3,5,.600,1,4,5,0,1,0,1,3,9,+2
67,Brooklyn Nets,,Joe Harris,Detroit Pistons,L,10/17/2018,37:08,6,14,.429,1,7,.143,0,0,,0,6,6,5,1,0,2,2,13,-2
68,Brooklyn Nets,,Jared Dudley,Detroit Pistons,L,10/17/2018,35:51,0,5,.000,0,4,.000,1,2,.500,2,1,3,3,3,0,0,5,1,-8
69,Brooklyn Nets,,Caris LeVert,Detroit Pistons,L,10/17/2018,33:59,10,18,.556,0,2,.000,7,8,.875,1,3,4,4,1,1,3,2,27,-10
70,Brooklyn Nets,,Jarrett Allen,Detroit Pistons,L,10/17/2018,30:09,6,10,.600,2,3,.667,3,4,.750,2,8,10,0,0,4,2,4,17,-9
71,Brooklyn Nets,,D'Angelo Russell,Detroit Pistons,L,10/17/2018,24:58,3,9,.333,1,4,.250,1,2,.500,0,2,2,5,1,0,2,1,8,-9
72,Detroit Pistons,,Reggie Jackson,Brooklyn Nets,W,10/17/2018,35:01,7,20,.350,2,9,.222,3,3,1.000,1,1,2,4,1,0,2,1,19,+3
73,Detroit Pistons,,Blake Griffin,Brooklyn Nets,W,10/17/2018,34:17,8,17,.471,1,1,1.000,9,11,.818,2,6,8,6,0,0,1,0,26,+8
74,Detroit Pistons,,Andre Drummond,Brooklyn Nets,W,10/17/2018,32:12,10,21,.476,1,3,.333,3,4,.750,9,11,20,2,0,1,4,5,24,-9
75,Detroit Pistons,,Luke Kennard,Brooklyn Nets,W,10/17/2018,19:21,3,5,.600,1,1,1.000,0,0,,0,4,4,0,0,1,1,1,7,-1
76,Detroit Pistons,,Bruce Brown,Brooklyn Nets,W,10/17/2018,18:52,0,3,.000,0,2,.000,0,0,,0,2,2,1,0,1,1,4,0,+6
77,Brooklyn Nets,,Spencer Dinwiddie,Detroit Pistons,L,10/17/2018,32:17,10,18,.556,0,3,.000,3,5,.600,0,4,4,6,1,0,4,1,23,+6
78,Brooklyn Nets,,Ed Davis,Detroit Pistons,L,10/17/2018,17:36,4,4,1.000,0,0,,0,1,.000,0,7,7,3,1,0,2,2,8,+8
79,Brooklyn Nets,,Treveon Graham,Detroit Pistons,L,10/17/2018,17:25,0,2,.000,0,2,.000,0,0,,0,2,2,1,1,0,1,4,0,+6
80,Brooklyn Nets,,Rodions Kurucs,Detroit Pistons,L,10/17/2018,10:37,1,2,.500,1,2,.500,0,0,,0,1,1,1,0,0,1,2,3,+3
81,Detroit Pistons,,Langston Galloway,Brooklyn Nets,W,10/17/2018,33:00,2,5,.400,0,3,.000,2,2,1.000,0,3,3,1,0,0,0,0,6,-5
82,Detroit Pistons,,Ish Smith,Brooklyn Nets,W,10/17/2018,28:45,5,11,.455,1,3,.333,0,0,,0,0,0,3,0,0,1,4,11,+4
83,Detroit Pistons,,Glenn Robinson,Brooklyn Nets,W,10/17/2018,20:04,2,3,.667,0,1,.000,0,0,,0,0,0,0,1,1,1,0,4,0
84,Detroit Pistons,,Zaza Pachulia,Brooklyn Nets,W,10/17/2018,14:43,2,6,.333,0,0,,2,2,1.000,2,5,7,4,2,1,2,5,6,+9
85,Detroit Pistons,,Zach Lofton,Brooklyn Nets,W,10/17/2018,3:45,0,1,.000,0,1,.000,0,0,,0,0,0,0,1,0,1,0,0,0
86,Memphis Grizzlies,,Marc Gasol,Indiana Pacers,L,10/17/2018,30:11,2,11,.182,2,3,.667,7,8,.875,1,5,6,3,3,0,0,0,13,-8
87,Memphis Grizzlies,,Mike Conley,Indiana Pacers,L,10/17/2018,28:58,3,11,.273,2,5,.400,3,3,1.000,1,1,2,3,1,0,1,1,11,-11
88,Memphis Grizzlies,,JaMychal Green,Indiana Pacers,L,10/17/2018,24:59,4,7,.571,1,2,.500,0,0,,2,5,7,2,2,0,1,2,9,-29
89,Memphis Grizzlies,,Garrett Temple,Indiana Pacers,L,10/17/2018,24:30,4,13,.308,4,8,.500,0,0,,0,0,0,2,0,1,1,4,12,-6
90,Memphis Grizzlies,,Chandler Parsons,Indiana Pacers,L,10/17/2018,22:33,3,9,.333,0,5,.000,0,0,,0,1,1,0,1,1,0,3,6,-19
91,Indiana Pacers,,Thaddeus Young,Memphis Grizzlies,W,10/17/2018,27:43,5,7,.714,0,1,.000,0,1,.000,3,5,8,3,0,1,3,2,10,+23
92,Indiana Pacers,,Bojan Bogdanović,Memphis Grizzlies,W,10/17/2018,27:06,7,9,.778,3,3,1.000,2,2,1.000,0,6,6,0,0,0,3,0,19,+8
93,Indiana Pacers,,Victor Oladipo,Memphis Grizzlies,W,10/17/2018,25:47,6,11,.545,3,6,.500,1,2,.500,0,5,5,5,0,0,3,3,16,+9
94,Indiana Pacers,,Darren Collison,Memphis Grizzlies,W,10/17/2018,21:29,0,5,.000,0,1,.000,0,0,,0,1,1,5,0,0,3,4,0,-1
95,Indiana Pacers,,Myles Turner,Memphis Grizzlies,W,10/17/2018,20:22,4,8,.500,0,0,,0,0,,3,5,8,1,0,4,1,3,8,+7
96,Memphis Grizzlies,,Shelvin Mack,Indiana Pacers,L,10/17/2018,29:55,1,8,.125,0,1,.000,1,2,.500,1,2,3,3,1,0,1,3,3,-20
97,Memphis Grizzlies,,Jaren Jackson,Indiana Pacers,L,10/17/2018,25:18,2,6,.333,0,1,.000,6,6,1.000,2,3,5,1,3,1,0,2,10,-21
98,Memphis Grizzlies,,MarShon Brooks,Indiana Pacers,L,10/17/2018,22:04,2,9,.222,0,3,.000,5,7,.714,0,2,2,1,0,0,0,0,9,-7
99,Memphis Grizzlies,,Kyle Anderson,Indiana Pacers,L,10/17/2018,19:15,2,6,.333,0,0,,1,2,.500,0,2,2,1,0,0,2,2,5,-11
100,Memphis Grizzlies,,Dillon Brooks,Indiana Pacers,L,10/17/2018,6:17,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-9
101,Memphis Grizzlies,,Wayne Selden,Indiana Pacers,L,10/17/2018,6:00,2,3,.667,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,5,+1
102,Indiana Pacers,,Domantas Sabonis,Memphis Grizzlies,W,10/17/2018,28:33,7,11,.636,0,0,,0,2,.000,6,9,15,2,0,0,3,3,14,+26
103,Indiana Pacers,,Cory Joseph,Memphis Grizzlies,W,10/17/2018,28:17,5,7,.714,1,2,.500,0,0,,0,6,6,3,1,2,2,3,11,+28
104,Indiana Pacers,,Doug McDermott,Memphis Grizzlies,W,10/17/2018,24:24,5,9,.556,1,5,.200,1,2,.500,0,1,1,1,1,0,0,2,12,+20
105,Indiana Pacers,,Tyreke Evans,Memphis Grizzlies,W,10/17/2018,23:34,6,12,.500,1,5,.200,1,2,.500,0,4,4,6,0,0,1,1,14,+23
106,Indiana Pacers,,Aaron Holiday,Memphis Grizzlies,W,10/17/2018,3:58,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,1,1,3,-1
107,Indiana Pacers,,Kyle O'Quinn,Memphis Grizzlies,W,10/17/2018,3:58,0,0,,0,0,,2,2,1.000,1,2,3,3,0,0,0,2,2,-1
108,Indiana Pacers,,Edmond Sumner,Memphis Grizzlies,W,10/17/2018,3:51,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,-1
109,Indiana Pacers,,T.J. Leaf,Memphis Grizzlies,W,10/17/2018,0:58,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
110,Miami Heat,,Josh Richardson,Orlando Magic,L,10/17/2018,37:35,8,21,.381,2,10,.200,3,3,1.000,1,4,5,3,1,1,3,3,21,-5
111,Miami Heat,,Hassan Whiteside,Orlando Magic,L,10/17/2018,33:35,6,15,.400,0,1,.000,0,1,.000,4,14,18,0,1,2,1,2,12,+4
112,Miami Heat,,Goran Dragić,Orlando Magic,L,10/17/2018,32:54,9,14,.643,3,7,.429,5,7,.714,0,4,4,4,0,1,3,5,26,+20
113,Miami Heat,,Rodney McGruder,Orlando Magic,L,10/17/2018,31:30,2,9,.222,2,5,.400,2,3,.667,0,3,3,3,0,1,1,3,8,+4
114,Miami Heat,,Derrick Jones,Orlando Magic,L,10/17/2018,17:13,2,5,.400,1,2,.500,0,0,,1,1,2,2,0,0,2,6,5,+4
115,Orlando Magic,,Aaron Gordon,Miami Heat,W,10/17/2018,38:18,9,18,.500,4,5,.800,4,6,.667,4,12,16,2,0,0,4,3,26,+9
116,Orlando Magic,,Nikola Vučević,Miami Heat,W,10/17/2018,28:06,4,12,.333,0,0,,4,5,.800,2,6,8,4,1,0,4,2,12,-17
117,Orlando Magic,,Evan Fournier,Miami Heat,W,10/17/2018,23:32,5,15,.333,0,5,.000,3,6,.500,0,2,2,5,1,0,1,4,13,-14
118,Orlando Magic,,D.J. Augustin,Miami Heat,W,10/17/2018,22:16,4,10,.400,1,2,.500,2,2,1.000,0,1,1,2,1,0,0,1,11,-8
119,Orlando Magic,,Jonathan Isaac,Miami Heat,W,10/17/2018,18:08,2,4,.500,1,1,1.000,1,2,.500,2,4,6,1,0,0,1,4,6,-7
120,Miami Heat,,Dwyane Wade,Orlando Magic,L,10/17/2018,26:02,3,13,.231,0,1,.000,3,4,.750,5,6,11,2,0,0,4,2,9,-7
121,Miami Heat,,Tyler Johnson,Orlando Magic,L,10/17/2018,23:45,3,7,.429,1,3,.333,0,0,,0,0,0,0,1,0,0,1,7,-13
122,Miami Heat,,Bam Adebayo,Orlando Magic,L,10/17/2018,21:59,4,9,.444,0,1,.000,1,2,.500,2,6,8,2,1,0,1,3,9,-6
123,Miami Heat,,Kelly Olynyk,Orlando Magic,L,10/17/2018,15:25,1,4,.250,0,3,.000,2,2,1.000,1,0,1,0,0,0,1,3,4,-16
124,Orlando Magic,,Jonathon Simmons,Miami Heat,W,10/17/2018,33:26,4,11,.364,0,4,.000,4,6,.667,2,3,5,1,0,1,0,4,12,+12
125,Orlando Magic,,Jerian Grant,Miami Heat,W,10/17/2018,25:42,3,7,.429,0,2,.000,1,2,.500,0,2,2,1,2,0,1,2,7,+11
126,Orlando Magic,,Terrence Ross,Miami Heat,W,10/17/2018,25:32,2,9,.222,0,4,.000,0,0,,0,4,4,4,2,4,1,4,4,+16
127,Orlando Magic,,Mohamed Bamba,Miami Heat,W,10/17/2018,24:58,6,8,.750,1,2,.500,0,2,.000,4,3,7,0,0,2,0,1,13,+13
128,Atlanta Hawks,,Trae Young,New York Knicks,L,10/17/2018,33:08,5,14,.357,1,5,.200,3,4,.750,0,6,6,5,0,0,4,4,14,-20
129,Atlanta Hawks,,Taurean Waller-Prince,New York Knicks,L,10/17/2018,32:19,7,15,.467,3,7,.429,4,4,1.000,0,6,6,6,0,0,6,4,21,-23
130,Atlanta Hawks,,Kent Bazemore,New York Knicks,L,10/17/2018,30:16,6,12,.500,2,6,.333,0,0,,2,4,6,0,2,1,2,3,14,0
131,Atlanta Hawks,,Vince Carter,New York Knicks,L,10/17/2018,23:58,4,9,.444,2,6,.333,2,2,1.000,0,2,2,0,0,0,2,5,12,+7
132,Atlanta Hawks,,Alex Len,New York Knicks,L,10/17/2018,21:26,3,6,.500,0,2,.000,1,2,.500,2,2,4,2,0,1,3,4,7,-14
133,New York Knicks,,Frank Ntilikina,Atlanta Hawks,W,10/17/2018,33:38,2,7,.286,1,2,.500,0,0,,0,5,5,1,3,1,1,1,5,-2
134,New York Knicks,,Tim Hardaway,Atlanta Hawks,W,10/17/2018,28:51,10,22,.455,3,9,.333,8,8,1.000,1,5,6,5,2,0,0,2,31,+14
135,New York Knicks,,Enes Kanter,Atlanta Hawks,W,10/17/2018,27:12,5,9,.556,0,0,,6,7,.857,3,8,11,3,1,1,1,2,16,+7
136,New York Knicks,,Trey Burke,Atlanta Hawks,W,10/17/2018,20:34,6,11,.545,2,3,.667,1,2,.500,1,2,3,4,0,0,2,2,15,+14
137,New York Knicks,,Lance Thomas,Atlanta Hawks,W,10/17/2018,15:30,1,2,.500,1,1,1.000,0,0,,0,0,0,0,0,1,1,4,3,+13
138,Atlanta Hawks,,DeAndre' Bembry,New York Knicks,L,10/17/2018,23:19,1,4,.250,0,0,,0,0,,0,4,4,4,2,0,2,1,2,-12
139,Atlanta Hawks,,Alex Poythress,New York Knicks,L,10/17/2018,20:43,4,8,.500,1,3,.333,0,1,.000,1,1,2,0,1,0,3,4,9,-21
140,Atlanta Hawks,,Tyler Dorsey,New York Knicks,L,10/17/2018,14:36,3,8,.375,0,2,.000,0,0,,0,3,3,0,0,0,0,2,6,-12
141,Atlanta Hawks,,Jeremy Lin,New York Knicks,L,10/17/2018,13:42,3,6,.500,0,2,.000,2,2,1.000,0,5,5,1,1,0,2,0,8,-5
142,Atlanta Hawks,,Miles Plumlee,New York Knicks,L,10/17/2018,9:22,2,2,1.000,0,0,,3,3,1.000,0,0,0,0,0,0,0,2,7,-5
143,Atlanta Hawks,,Omari Spellman,New York Knicks,L,10/17/2018,8:19,3,4,.750,1,2,.500,0,0,,1,2,3,0,1,1,0,1,7,+2
144,Atlanta Hawks,,Kevin Huerter,New York Knicks,L,10/17/2018,4:35,0,1,.000,0,0,,0,0,,1,2,3,0,0,0,0,0,0,+4
145,Atlanta Hawks,,Jaylen Adams,New York Knicks,L,10/17/2018,4:17,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,+4
146,New York Knicks,,Ron Baker,Atlanta Hawks,W,10/17/2018,27:26,0,3,.000,0,3,.000,2,2,1.000,0,4,4,4,1,0,2,4,2,+5
147,New York Knicks,,Allonzo Trier,Atlanta Hawks,W,10/17/2018,26:17,5,9,.556,1,3,.333,4,4,1.000,0,4,4,0,0,2,3,0,15,+9
148,New York Knicks,,Kevin Knox,Atlanta Hawks,W,10/17/2018,23:38,4,16,.250,1,5,.200,1,3,.333,0,0,0,0,2,1,2,2,10,+1
149,New York Knicks,,Mario Hezonja,Atlanta Hawks,W,10/17/2018,19:14,6,14,.429,3,7,.429,0,1,.000,0,3,3,1,3,0,3,5,15,+14
150,New York Knicks,,Noah Vonleh,Atlanta Hawks,W,10/17/2018,16:22,5,5,1.000,0,0,,2,4,.500,5,5,10,3,0,0,0,1,12,+22
151,New York Knicks,,Mitchell Robinson,Atlanta Hawks,W,10/17/2018,1:18,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-2
152,Cleveland Cavaliers,,Kevin Love,Toronto Raptors,L,10/17/2018,34:05,5,18,.278,1,4,.250,10,14,.714,2,5,7,2,0,0,3,5,21,-3
153,Cleveland Cavaliers,,Cedi Osman,Toronto Raptors,L,10/17/2018,33:05,5,10,.500,2,2,1.000,5,6,.833,3,7,10,4,2,0,3,1,17,-21
154,Cleveland Cavaliers,,George Hill,Toronto Raptors,L,10/17/2018,31:27,5,11,.455,2,3,.667,3,4,.750,1,1,2,7,0,0,1,3,15,-10
155,Cleveland Cavaliers,,Tristan Thompson,Toronto Raptors,L,10/17/2018,27:05,1,5,.200,0,0,,1,2,.500,5,8,13,1,0,0,4,2,3,-20
156,Cleveland Cavaliers,,Rodney Hood,Toronto Raptors,L,10/17/2018,26:19,5,13,.385,0,2,.000,2,2,1.000,1,1,2,1,1,0,0,3,12,-12
157,Toronto Raptors,,Kawhi Leonard,Cleveland Cavaliers,W,10/17/2018,37:15,9,22,.409,1,3,.333,5,6,.833,1,11,12,2,0,0,2,3,24,+13
158,Toronto Raptors,,Kyle Lowry,Cleveland Cavaliers,W,10/17/2018,35:35,10,12,.833,5,6,.833,2,3,.667,0,1,1,8,1,1,3,1,27,+12
159,Toronto Raptors,,Danny Green,Cleveland Cavaliers,W,10/17/2018,32:45,4,9,.444,3,7,.429,0,0,,1,4,5,0,2,2,0,3,11,+15
160,Toronto Raptors,,Jonas Valančiūnas,Cleveland Cavaliers,W,10/17/2018,20:24,3,8,.375,0,2,.000,0,0,,2,10,12,3,0,0,0,2,6,+13
161,Toronto Raptors,,Pascal Siakam,Cleveland Cavaliers,W,10/17/2018,19:57,6,8,.750,1,1,1.000,0,0,,0,2,2,2,0,1,0,2,13,+11
162,Cleveland Cavaliers,,Jordan Clarkson,Toronto Raptors,L,10/17/2018,23:09,7,15,.467,1,4,.250,0,0,,0,3,3,0,0,0,0,3,15,-8
