,Unnamed: 0_x,Team,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Year,Unnamed: 0_y,Position,player_url,number,height,weight,team,GameType
35,30,Brooklyn Nets,D'Angelo Russell,Indiana Pacers,L,10/18/2017,30:28,12,22,0.545,4,8,0.5,2,2,1.0,1,2,3,5,1,0,2,4,30,-5,2018,57,PG,https://www.basketball-reference.com/players/r/russeda01.html,1,6-4,193,Brooklyn Nets,regular season
36,31,Brooklyn Nets,Rondae Hollis-Jefferson,Indiana Pacers,L,10/18/2017,27:34,3,4,0.75,0,0,,8,8,1.0,0,4,4,2,1,0,1,3,14,-10,2018,51,SF,https://www.basketball-reference.com/players/h/holliro01.html,24,6-6,217,Brooklyn Nets,regular season
37,32,Brooklyn Nets,DeMarre Carroll,Indiana Pacers,L,10/18/2017,27:31,4,12,0.33299999999999996,1,5,0.2,1,2,0.5,2,7,9,2,1,0,2,2,10,-10,2018,45,PF,https://www.basketball-reference.com/players/c/carrode01.html,9,6-6,215,Brooklyn Nets,regular season
38,33,Brooklyn Nets,Jeremy Lin,Indiana Pacers,L,10/18/2017,25:11,5,12,0.41700000000000004,1,2,0.5,7,7,1.0,0,0,0,4,0,0,3,3,18,-6,2018,54,PG,https://www.basketball-reference.com/players/l/linje01.html,7,6-3,200,Brooklyn Nets,regular season
39,34,Brooklyn Nets,Timofey Mozgov,Indiana Pacers,L,10/18/2017,14:24,2,4,0.5,0,1,0.0,0,0,,1,2,3,0,0,0,2,1,4,-11,2018,55,C,https://www.basketball-reference.com/players/m/mozgoti01.html,20,7-1,275,Brooklyn Nets,regular season
236,215,Brooklyn Nets,DeMarre Carroll,Orlando Magic,W,10/20/2017,27:33,6,9,0.667,3,4,0.75,2,2,1.0,1,7,8,2,2,0,1,2,17,-5,2018,45,PF,https://www.basketball-reference.com/players/c/carrode01.html,9,6-6,215,Brooklyn Nets,regular season
237,216,Brooklyn Nets,D'Angelo Russell,Orlando Magic,W,10/20/2017,25:26,8,16,0.5,0,3,0.0,1,2,0.5,1,2,3,6,3,0,8,3,17,-7,2018,57,PG,https://www.basketball-reference.com/players/r/russeda01.html,1,6-4,193,Brooklyn Nets,regular season
238,217,Brooklyn Nets,Rondae Hollis-Jefferson,Orlando Magic,W,10/20/2017,24:57,5,10,0.5,0,1,0.0,5,7,0.7140000000000001,1,3,4,1,3,3,0,0,15,1,2018,51,SF,https://www.basketball-reference.com/players/h/holliro01.html,24,6-6,217,Brooklyn Nets,regular season
239,218,Brooklyn Nets,Allen Crabbe,Orlando Magic,W,10/20/2017,22:52,1,5,0.2,1,4,0.25,6,6,1.0,0,1,1,2,0,1,1,0,9,-7,2018,46,SG,https://www.basketball-reference.com/players/c/crabbal01.html,33,6-5,212,Brooklyn Nets,regular season
240,219,Brooklyn Nets,Timofey Mozgov,Orlando Magic,W,10/20/2017,15:44,2,5,0.4,0,1,0.0,0,0,,3,3,6,0,0,0,1,0,4,-1,2018,55,C,https://www.basketball-reference.com/players/m/mozgoti01.html,20,7-1,275,Brooklyn Nets,regular season
412,375,Brooklyn Nets,Caris LeVert,Atlanta Hawks,W,10/22/2017,30:03,5,9,0.556,0,2,0.0,6,9,0.667,0,6,6,4,3,0,4,5,16,6,2018,53,SF,https://www.basketball-reference.com/players/l/leverca01.html,22,6-6,205,Brooklyn Nets,regular season
413,376,Brooklyn Nets,D'Angelo Russell,Atlanta Hawks,W,10/22/2017,29:07,6,13,0.462,1,3,0.33299999999999996,3,4,0.75,1,6,7,10,1,0,4,3,16,12,2018,57,PG,https://www.basketball-reference.com/players/r/russeda01.html,1,6-4,193,Brooklyn Nets,regular season
