,Unnamed: 0_x,Team,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Year,Unnamed: 0_y,Position,player_url,number,height,weight,team,GameType
30,30,Brooklyn Nets,Trevor Booker,Indiana Pacers,L,10/18/2017,27:54,7,10,0.7,0,1,0.0,6,7,0.857,6,4,10,0,0,0,2,2,20,1.0,2018,44,PF,https://www.basketball-reference.com/players/b/booketr01.html,35,6-8,228,Brooklyn Nets,regular season
31,30,Brooklyn Nets,Trevor Booker,Indiana Pacers,L,10/18/2017,27:54,7,10,0.7,0,1,0.0,6,7,0.857,6,4,10,0,0,0,2,2,20,1.0,2018,230,PF,https://www.basketball-reference.com/players/b/booketr01.html,20,6-8,228,Indiana Pacers,regular season
32,30,Brooklyn Nets,Trevor Booker,Indiana Pacers,L,10/18/2017,27:54,7,10,0.7,0,1,0.0,6,7,0.857,6,4,10,0,0,0,2,2,20,1.0,2018,458,PF,https://www.basketball-reference.com/players/b/booketr01.html,35,6-8,228,Philadelphia 76ers,regular season
33,31,Brooklyn Nets,Caris LeVert,Indiana Pacers,L,10/18/2017,27:45,5,15,0.33299999999999996,1,4,0.25,1,1,1.0,0,2,2,4,2,1,1,3,12,-2.0,2018,53,SF,https://www.basketball-reference.com/players/l/leverca01.html,22,6-6,205,Brooklyn Nets,regular season
34,32,Brooklyn Nets,Allen Crabbe,Indiana Pacers,L,10/18/2017,26:47,3,5,0.6,2,3,0.667,4,5,0.8,0,7,7,1,2,1,2,2,12,4.0,2018,46,SG,https://www.basketball-reference.com/players/c/crabbal01.html,33,6-5,212,Brooklyn Nets,regular season
35,33,Brooklyn Nets,Spencer Dinwiddie,Indiana Pacers,L,10/18/2017,16:32,1,5,0.2,0,1,0.0,0,0,,1,2,3,4,0,0,2,2,2,-6.0,2018,48,PG,https://www.basketball-reference.com/players/d/dinwisp01.html,8,6-5,215,Brooklyn Nets,regular season
36,34,Brooklyn Nets,Quincy Acy,Indiana Pacers,L,10/18/2017,15:54,3,5,0.6,3,5,0.6,0,0,,0,2,2,0,0,0,3,3,9,0.0,2018,42,PF,https://www.basketball-reference.com/players/a/acyqu01.html,13,6-7,240,Brooklyn Nets,regular season
285,254,Brooklyn Nets,Caris LeVert,Orlando Magic,W,10/20/2017,27:18,4,11,0.364,0,4,0.0,1,3,0.33299999999999996,0,1,1,2,2,1,3,2,9,12.0,2018,53,SF,https://www.basketball-reference.com/players/l/leverca01.html,22,6-6,205,Brooklyn Nets,regular season
286,255,Brooklyn Nets,Spencer Dinwiddie,Orlando Magic,W,10/20/2017,24:42,6,15,0.4,2,5,0.4,2,3,0.667,3,2,5,5,2,0,1,1,16,12.0,2018,48,PG,https://www.basketball-reference.com/players/d/dinwisp01.html,8,6-5,215,Brooklyn Nets,regular season
287,256,Brooklyn Nets,Trevor Booker,Orlando Magic,W,10/20/2017,21:40,6,11,0.545,0,0,,5,8,0.625,5,6,11,2,0,0,2,3,17,0.0,2018,44,PF,https://www.basketball-reference.com/players/b/booketr01.html,35,6-8,228,Brooklyn Nets,regular season
