,Unnamed: 0_x,Team,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Year,Unnamed: 0_y,Position,player_url,number,height,weight,team,GameType
80,74,Memphis Grizzlies,Dillon Brooks,New Orleans Pelicans,W,10/18/2017,29:25,7,13,0.5379999999999999,0,2,0.0,5,7,0.7140000000000001,2,3,5,2,4,2,2,2,19,17.0,2018,292,SF,https://www.basketball-reference.com/players/b/brookdi01.html,24,6-7,225,Memphis Grizzlies,regular season
81,75,Memphis Grizzlies,Brandan Wright,New Orleans Pelicans,W,10/18/2017,26:45,5,7,0.7140000000000001,0,0,,0,2,0.0,3,1,4,0,2,1,0,2,10,5.0,2018,227,PF,https://www.basketball-reference.com/players/w/wrighbr03.html,32,6-10,210,Houston Rockets,regular season
82,75,Memphis Grizzlies,Brandan Wright,New Orleans Pelicans,W,10/18/2017,26:45,5,7,0.7140000000000001,0,0,,0,2,0.0,3,1,4,0,2,1,0,2,10,5.0,2018,315,PF,https://www.basketball-reference.com/players/w/wrighbr03.html,34,6-10,210,Memphis Grizzlies,regular season
83,76,Memphis Grizzlies,Mario Chalmers,New Orleans Pelicans,W,10/18/2017,25:34,1,9,0.111,0,4,0.0,3,5,0.6,0,2,2,4,0,0,0,3,5,11.0,2018,294,PG,https://www.basketball-reference.com/players/c/chalmma01.html,6,6-2,190,Memphis Grizzlies,regular season
84,77,Memphis Grizzlies,Tyreke Evans,New Orleans Pelicans,W,10/18/2017,20:04,4,12,0.33299999999999996,1,4,0.25,2,2,1.0,1,4,5,2,0,0,1,3,11,8.0,2018,298,PG,https://www.basketball-reference.com/players/e/evansty01.html,12,6-6,220,Memphis Grizzlies,regular season
85,78,Memphis Grizzlies,Jarell Martin,New Orleans Pelicans,W,10/18/2017,19:16,1,6,0.16699999999999998,0,3,0.0,0,0,,3,2,5,0,0,1,4,5,2,4.0,2018,306,PF,https://www.basketball-reference.com/players/m/martija01.html,1,6-10,239,Memphis Grizzlies,regular season
86,79,Memphis Grizzlies,Chandler Parsons,New Orleans Pelicans,W,10/18/2017,15:16,2,2,1.0,1,1,1.0,1,5,0.2,2,2,4,0,1,0,0,2,6,6.0,2018,308,SF,https://www.basketball-reference.com/players/p/parsoch01.html,25,6-9,230,Memphis Grizzlies,regular season
409,365,Memphis Grizzlies,Dillon Brooks,Golden State Warriors,W,10/21/2017,32:05,4,7,0.5710000000000001,1,2,0.5,0,1,0.0,0,2,2,2,1,1,2,5,9,0.0,2018,292,SF,https://www.basketball-reference.com/players/b/brookdi01.html,24,6-7,225,Memphis Grizzlies,regular season
410,366,Memphis Grizzlies,Tyreke Evans,Golden State Warriors,W,10/21/2017,22:58,5,12,0.41700000000000004,2,5,0.4,0,1,0.0,2,5,7,2,1,0,2,0,12,-2.0,2018,298,PG,https://www.basketball-reference.com/players/e/evansty01.html,12,6-6,220,Memphis Grizzlies,regular season
411,367,Memphis Grizzlies,Mario Chalmers,Golden State Warriors,W,10/21/2017,21:31,2,4,0.5,1,2,0.5,5,8,0.625,0,1,1,3,1,1,1,5,10,9.0,2018,294,PG,https://www.basketball-reference.com/players/c/chalmma01.html,6,6-2,190,Memphis Grizzlies,regular season
412,368,Memphis Grizzlies,Chandler Parsons,Golden State Warriors,W,10/21/2017,15:14,3,6,0.5,2,4,0.5,0,0,,0,1,1,1,0,0,0,2,8,8.0,2018,308,SF,https://www.basketball-reference.com/players/p/parsoch01.html,25,6-9,230,Memphis Grizzlies,regular season
413,369,Memphis Grizzlies,Brandan Wright,Golden State Warriors,W,10/21/2017,11:15,1,1,1.0,0,0,,0,0,,0,4,4,0,1,0,1,1,2,2.0,2018,227,PF,https://www.basketball-reference.com/players/w/wrighbr03.html,32,6-10,210,Houston Rockets,regular season
414,369,Memphis Grizzlies,Brandan Wright,Golden State Warriors,W,10/21/2017,11:15,1,1,1.0,0,0,,0,0,,0,4,4,0,1,0,1,1,2,2.0,2018,315,PF,https://www.basketball-reference.com/players/w/wrighbr03.html,34,6-10,210,Memphis Grizzlies,regular season
563,496,Memphis Grizzlies,Mario Chalmers,Houston Rockets,W,10/23/2017,25:43,3,7,0.429,1,2,0.5,4,4,1.0,0,1,1,4,2,0,1,3,11,19.0,2018,294,PG,https://www.basketball-reference.com/players/c/chalmma01.html,6,6-2,190,Memphis Grizzlies,regular season
564,497,Memphis Grizzlies,Tyreke Evans,Houston Rockets,W,10/23/2017,23:15,2,7,0.28600000000000003,1,2,0.5,0,1,0.0,0,5,5,2,1,0,0,1,5,11.0,2018,298,PG,https://www.basketball-reference.com/players/e/evansty01.html,12,6-6,220,Memphis Grizzlies,regular season
