,Unnamed: 0_x,Team,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Year,Unnamed: 0_y,Position,player_url,number,height,weight,team,GameType
117,104,Minnesota Timberwolves,Jamal Crawford,San Antonio Spurs,L,10/18/2017,24:05,3,5,0.6,0,1,0.0,4,4,1.0,1,2,3,5,0,1,2,1,10,5.0,2018,364,SG,https://www.basketball-reference.com/players/c/crawfja01.html,11,6-5,185,Minnesota Timberwolves,regular season
118,105,Minnesota Timberwolves,Tyus Jones,San Antonio Spurs,L,10/18/2017,23:06,1,3,0.33299999999999996,0,0,,1,1,1.0,0,2,2,1,1,0,0,1,3,9.0,2018,368,PG,https://www.basketball-reference.com/players/j/jonesty01.html,1,6-0,196,Minnesota Timberwolves,regular season
119,106,Minnesota Timberwolves,Shabazz Muhammad,San Antonio Spurs,L,10/18/2017,14:09,1,6,0.16699999999999998,0,1,0.0,0,0,,1,1,2,0,0,1,0,2,2,11.0,2018,348,SG,https://www.basketball-reference.com/players/m/muhamsh01.html,15,6-6,223,Milwaukee Bucks,regular season
120,106,Minnesota Timberwolves,Shabazz Muhammad,San Antonio Spurs,L,10/18/2017,14:09,1,6,0.16699999999999998,0,1,0.0,0,0,,1,1,2,0,0,1,0,2,2,11.0,2018,369,SF,https://www.basketball-reference.com/players/m/muhamsh01.html,15,6-6,223,Minnesota Timberwolves,regular season
121,107,Minnesota Timberwolves,Gorgui Dieng,San Antonio Spurs,L,10/18/2017,13:30,1,5,0.2,0,1,0.0,0,0,,3,1,4,2,1,0,2,1,2,-8.0,2018,365,C,https://www.basketball-reference.com/players/d/dienggo01.html,5,6-10,252,Minnesota Timberwolves,regular season
122,108,Minnesota Timberwolves,Nemanja Bjelica,San Antonio Spurs,L,10/18/2017,12:46,3,8,0.375,1,2,0.5,2,2,1.0,1,2,3,1,0,0,0,0,9,15.0,2018,360,PF,https://www.basketball-reference.com/players/b/bjeline01.html,8,6-10,234,Minnesota Timberwolves,regular season
299,265,Minnesota Timberwolves,Jamal Crawford,Utah Jazz,W,10/20/2017,19:11,6,10,0.6,3,5,0.6,2,2,1.0,0,0,0,1,1,0,1,2,17,-7.0,2018,364,SG,https://www.basketball-reference.com/players/c/crawfja01.html,11,6-5,185,Minnesota Timberwolves,regular season
300,266,Minnesota Timberwolves,Gorgui Dieng,Utah Jazz,W,10/20/2017,15:31,1,2,0.5,0,0,,1,3,0.33299999999999996,2,2,4,1,0,0,1,2,3,11.0,2018,365,C,https://www.basketball-reference.com/players/d/dienggo01.html,5,6-10,252,Minnesota Timberwolves,regular season
301,267,Minnesota Timberwolves,Tyus Jones,Utah Jazz,W,10/20/2017,15:08,0,2,0.0,0,2,0.0,0,0,,0,1,1,5,0,0,1,0,0,2.0,2018,368,PG,https://www.basketball-reference.com/players/j/jonesty01.html,1,6-0,196,Minnesota Timberwolves,regular season
302,268,Minnesota Timberwolves,Nemanja Bjelica,Utah Jazz,W,10/20/2017,13:22,4,5,0.8,2,2,1.0,0,0,,1,4,5,0,0,0,1,3,10,14.0,2018,360,PF,https://www.basketball-reference.com/players/b/bjeline01.html,8,6-10,234,Minnesota Timberwolves,regular season
303,269,Minnesota Timberwolves,Shabazz Muhammad,Utah Jazz,W,10/20/2017,11:56,1,2,0.5,0,0,,0,0,,1,1,2,1,0,0,0,2,2,-3.0,2018,348,SG,https://www.basketball-reference.com/players/m/muhamsh01.html,15,6-6,223,Milwaukee Bucks,regular season
304,269,Minnesota Timberwolves,Shabazz Muhammad,Utah Jazz,W,10/20/2017,11:56,1,2,0.5,0,0,,0,0,,1,1,2,1,0,0,0,2,2,-3.0,2018,369,SF,https://www.basketball-reference.com/players/m/muhamsh01.html,15,6-6,223,Minnesota Timberwolves,regular season
517,456,Minnesota Timberwolves,Jamal Crawford,Oklahoma City Thunder,W,10/22/2017,15:41,1,6,0.16699999999999998,1,2,0.5,0,0,,0,0,0,2,0,0,1,2,3,-19.0,2018,364,SG,https://www.basketball-reference.com/players/c/crawfja01.html,11,6-5,185,Minnesota Timberwolves,regular season
518,457,Minnesota Timberwolves,Gorgui Dieng,Oklahoma City Thunder,W,10/22/2017,12:25,2,6,0.33299999999999996,1,2,0.5,2,2,1.0,2,1,3,1,0,0,1,2,7,0.0,2018,365,C,https://www.basketball-reference.com/players/d/dienggo01.html,5,6-10,252,Minnesota Timberwolves,regular season
519,458,Minnesota Timberwolves,Nemanja Bjelica,Oklahoma City Thunder,W,10/22/2017,8:51,1,1,1.0,1,1,1.0,0,0,,0,1,1,0,0,0,1,0,3,-8.0,2018,360,PF,https://www.basketball-reference.com/players/b/bjeline01.html,8,6-10,234,Minnesota Timberwolves,regular season
520,459,Minnesota Timberwolves,Tyus Jones,Oklahoma City Thunder,W,10/22/2017,8:48,0,0,,0,0,,1,2,0.5,0,0,0,0,1,0,1,2,1,-12.0,2018,368,PG,https://www.basketball-reference.com/players/j/jonesty01.html,1,6-0,196,Minnesota Timberwolves,regular season
521,460,Minnesota Timberwolves,Shabazz Muhammad,Oklahoma City Thunder,W,10/22/2017,7:44,1,2,0.5,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-13.0,2018,348,SG,https://www.basketball-reference.com/players/m/muhamsh01.html,15,6-6,223,Milwaukee Bucks,regular season
522,460,Minnesota Timberwolves,Shabazz Muhammad,Oklahoma City Thunder,W,10/22/2017,7:44,1,2,0.5,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-13.0,2018,369,SF,https://www.basketball-reference.com/players/m/muhamsh01.html,15,6-6,223,Minnesota Timberwolves,regular season
687,606,Minnesota Timberwolves,Jamal Crawford,Indiana Pacers,L,10/24/2017,29:30,5,15,0.33299999999999996,4,8,0.5,4,5,0.8,0,0,0,9,2,0,2,0,18,-1.0,2018,364,SG,https://www.basketball-reference.com/players/c/crawfja01.html,11,6-5,185,Minnesota Timberwolves,regular season
688,607,Minnesota Timberwolves,Nemanja Bjelica,Indiana Pacers,L,10/24/2017,25:55,6,10,0.6,4,8,0.5,2,2,1.0,0,1,1,2,1,1,2,0,18,-6.0,2018,360,PF,https://www.basketball-reference.com/players/b/bjeline01.html,8,6-10,234,Minnesota Timberwolves,regular season
689,608,Minnesota Timberwolves,Tyus Jones,Indiana Pacers,L,10/24/2017,17:38,0,1,0.0,0,1,0.0,3,3,1.0,1,2,3,2,0,0,1,1,3,-1.0,2018,368,PG,https://www.basketball-reference.com/players/j/jonesty01.html,1,6-0,196,Minnesota Timberwolves,regular season
