,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
25,26,"Sun, Dec 10, 2017",12/10/2017,Boston Celtics,L,81,91,14,12,L 6,regular season
26,27,"Tue, Dec 12, 2017",12/12/2017,Denver Nuggets,L,84,103,14,13,L 7,regular season
27,28,"Thu, Dec 14, 2017",12/14/2017,Atlanta Hawks,W,105,91,15,13,W 1,regular season
28,29,"Fri, Dec 15, 2017",12/15/2017,Indiana Pacers,W,104,98,16,13,W 2,regular season
29,30,"Sun, Dec 17, 2017",12/17/2017,Orlando Magic,W,114,110,17,13,W 3,regular season
30,31,"Wed, Dec 20, 2017",12/20/2017,Dallas Mavericks,L,93,110,17,14,L 1,regular season
31,32,"Fri, Dec 22, 2017",12/22/2017,New York Knicks,W,104,101,18,14,W 1,regular season
32,33,"Tue, Dec 26, 2017",12/26/2017,Indiana Pacers,W,107,83,19,14,W 2,regular season
33,34,"Thu, Dec 28, 2017",12/28/2017,Orlando Magic,L,89,102,19,15,L 1,regular season
34,35,"Sat, Dec 30, 2017",12/30/2017,San Antonio Spurs,W,93,79,20,15,W 1,regular season
35,36,"Wed, Jan 3, 2018",01/03/2018,Miami Heat,L,104,111,20,16,L 1,regular season
36,37,"Fri, Jan 5, 2018",01/05/2018,Philadelphia 76ers,L,78,114,20,17,L 2,regular season
37,38,"Sat, Jan 6, 2018",01/06/2018,Houston Rockets,W,108,101,21,17,W 1,regular season
38,39,"Mon, Jan 8, 2018",01/08/2018,New Orleans Pelicans,L,109,112,21,18,L 1,regular season
39,40,"Wed, Jan 10, 2018",01/10/2018,Brooklyn Nets,W,114,80,22,18,W 1,regular season
40,41,"Sat, Jan 13, 2018",01/13/2018,Chicago Bulls,L,105,107,22,19,L 1,regular season
41,42,"Mon, Jan 15, 2018",01/15/2018,Charlotte Hornets,L,107,118,22,20,L 2,regular season
42,43,"Wed, Jan 17, 2018",01/17/2018,Toronto Raptors,L,91,96,22,21,L 3,regular season
43,44,"Fri, Jan 19, 2018",01/19/2018,Washington Wizards,L,112,122,22,22,L 4,regular season
44,45,"Sun, Jan 21, 2018",01/21/2018,Brooklyn Nets,L,100,101,22,23,L 5,regular season
45,46,"Wed, Jan 24, 2018",01/24/2018,Utah Jazz,L,95,98,22,24,L 6,regular season
46,47,"Sat, Jan 27, 2018",01/27/2018,Oklahoma City Thunder,L,108,121,22,25,L 7,regular season
47,48,"Sun, Jan 28, 2018",01/28/2018,Cleveland Cavaliers,L,104,121,22,26,L 8,regular season
48,49,"Tue, Jan 30, 2018",01/30/2018,Cleveland Cavaliers,W,125,114,23,26,W 1,regular season
49,50,"Thu, Feb 1, 2018",02/01/2018,Memphis Grizzlies,W,104,102,24,26,W 2,regular season
50,51,"Sat, Feb 3, 2018",02/03/2018,Miami Heat,W,111,107,25,26,W 3,regular season
51,52,"Mon, Feb 5, 2018",02/05/2018,Portland Trail Blazers,W,111,91,26,26,W 4,regular season
52,53,"Wed, Feb 7, 2018",02/07/2018,Brooklyn Nets,W,115,106,27,26,W 5,regular season
53,54,"Fri, Feb 9, 2018",02/09/2018,Los Angeles Clippers,L,95,108,27,27,L 1,regular season
54,55,"Sun, Feb 11, 2018",02/11/2018,Atlanta Hawks,L,115,118,27,28,L 2,regular season
55,56,"Mon, Feb 12, 2018",02/12/2018,New Orleans Pelicans,L,103,118,27,29,L 3,regular season
56,57,"Wed, Feb 14, 2018",02/14/2018,Atlanta Hawks,W,104,98,28,29,W 1,regular season
57,58,"Fri, Feb 23, 2018",02/23/2018,Boston Celtics,L,98,110,28,30,L 1,regular season
58,59,"Sun, Feb 25, 2018",02/25/2018,Charlotte Hornets,L,98,114,28,31,L 2,regular season
59,60,"Mon, Feb 26, 2018",02/26/2018,Toronto Raptors,L,94,123,28,32,L 3,regular season
60,61,"Wed, Feb 28, 2018",02/28/2018,Milwaukee Bucks,W,110,87,29,32,W 1,regular season
61,62,"Fri, Mar 2, 2018",03/02/2018,Orlando Magic,L,106,115,29,33,L 1,regular season
62,63,"Sat, Mar 3, 2018",03/03/2018,Miami Heat,L,96,105,29,34,L 2,regular season
63,64,"Mon, Mar 5, 2018",03/05/2018,Cleveland Cavaliers,L,90,112,29,35,L 3,regular season
64,65,"Wed, Mar 7, 2018",03/07/2018,Toronto Raptors,L,119,121,29,36,L 4,regular season
65,66,"Fri, Mar 9, 2018",03/09/2018,Chicago Bulls,W,99,83,30,36,W 1,regular season
66,67,"Tue, Mar 13, 2018",03/13/2018,Utah Jazz,L,79,110,30,37,L 1,regular season
67,68,"Thu, Mar 15, 2018",03/15/2018,Denver Nuggets,L,113,120,30,38,L 2,regular season
68,69,"Sat, Mar 17, 2018",03/17/2018,Portland Trail Blazers,L,87,100,30,39,L 3,regular season
69,70,"Mon, Mar 19, 2018",03/19/2018,Sacramento Kings,W,106,90,31,39,W 1,regular season
70,71,"Tue, Mar 20, 2018",03/20/2018,Phoenix Suns,W,115,88,32,39,W 2,regular season
71,72,"Thu, Mar 22, 2018",03/22/2018,Houston Rockets,L,96,100,32,40,L 1,regular season
72,73,"Sat, Mar 24, 2018",03/24/2018,Chicago Bulls,W,117,95,33,40,W 1,regular season
73,74,"Mon, Mar 26, 2018",03/26/2018,Los Angeles Lakers,W,112,106,34,40,W 2,regular season
74,75,"Thu, Mar 29, 2018",03/29/2018,Washington Wizards,W,103,92,35,40,W 3,regular season
75,76,"Sat, Mar 31, 2018",03/31/2018,New York Knicks,W,115,109,36,40,W 4,regular season
76,77,"Sun, Apr 1, 2018",04/01/2018,Brooklyn Nets,W,108,96,37,40,W 5,regular season
77,78,"Wed, Apr 4, 2018",04/04/2018,Philadelphia 76ers,L,108,115,37,41,L 1,regular season
78,79,"Fri, Apr 6, 2018",04/06/2018,Dallas Mavericks,W,113,106,38,41,W 1,regular season
79,80,"Sun, Apr 8, 2018",04/08/2018,Memphis Grizzlies,L,117,130,38,42,L 1,regular season
80,81,"Mon, Apr 9, 2018",04/09/2018,Toronto Raptors,L,98,108,38,43,L 2,regular season
81,82,"Wed, Apr 11, 2018",04/11/2018,Chicago Bulls,W,119,87,39,43,W 1,regular season
