,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
0,1,"Wed, Oct 18, 2017",10/18/2017,Philadelphia 76ers,W,120,115,1,0,W 1,regular season
1,2,"Fri, Oct 20, 2017",10/20/2017,Detroit Pistons,W,115,111,2,0,W 2,regular season
2,3,"Mon, Oct 23, 2017",10/23/2017,Denver Nuggets,W,109,104,3,0,W 3,regular season
3,4,"Wed, Oct 25, 2017",10/25/2017,Los Angeles Lakers,L,99,102,3,1,L 1,regular season
4,5,"Fri, Oct 27, 2017",10/27/2017,Golden State Warriors,L,117,120,3,2,L 2,regular season
5,6,"Sun, Oct 29, 2017",10/29/2017,Sacramento Kings,W,110,83,4,2,W 1,regular season
6,7,"Wed, Nov 1, 2017",11/01/2017,Phoenix Suns,L,116,122,4,3,L 1,regular season
7,8,"Fri, Nov 3, 2017",11/03/2017,Cleveland Cavaliers,L,122,130,4,4,L 2,regular season
8,9,"Sun, Nov 5, 2017",11/05/2017,Toronto Raptors,W,107,96,5,4,W 1,regular season
9,10,"Tue, Nov 7, 2017",11/07/2017,Dallas Mavericks,L,99,113,5,5,L 1,regular season
10,11,"Thu, Nov 9, 2017",11/09/2017,Los Angeles Lakers,W,111,95,6,5,W 1,regular season
11,12,"Sat, Nov 11, 2017",11/11/2017,Atlanta Hawks,W,113,94,7,5,W 2,regular season
12,13,"Mon, Nov 13, 2017",11/13/2017,Sacramento Kings,W,110,92,8,5,W 3,regular season
13,14,"Wed, Nov 15, 2017",11/15/2017,Miami Heat,W,102,93,9,5,W 4,regular season
14,15,"Fri, Nov 17, 2017",11/17/2017,Miami Heat,L,88,91,9,6,L 1,regular season
15,16,"Sun, Nov 19, 2017",11/19/2017,Toronto Raptors,L,91,100,9,7,L 2,regular season
16,17,"Mon, Nov 20, 2017",11/20/2017,Milwaukee Bucks,W,99,88,10,7,W 1,regular season
17,18,"Wed, Nov 22, 2017",11/22/2017,Charlotte Hornets,L,124,129,10,8,L 1,regular season
18,19,"Sat, Nov 25, 2017",11/25/2017,Portland Trail Blazers,L,105,108,10,9,L 2,regular season
19,20,"Tue, Nov 28, 2017",11/28/2017,Minnesota Timberwolves,W,92,89,11,9,W 1,regular season
20,21,"Wed, Nov 29, 2017",11/29/2017,Philadelphia 76ers,L,113,118,11,10,L 1,regular season
21,22,"Fri, Dec 1, 2017",12/01/2017,Detroit Pistons,W,109,91,12,10,W 1,regular season
22,23,"Mon, Dec 4, 2017",12/04/2017,Utah Jazz,L,69,116,12,11,L 1,regular season
23,24,"Tue, Dec 5, 2017",12/05/2017,Portland Trail Blazers,W,106,92,13,11,W 1,regular season
24,25,"Thu, Dec 7, 2017",12/07/2017,Phoenix Suns,W,109,99,14,11,W 2,regular season
25,26,"Sat, Dec 9, 2017",12/09/2017,Los Angeles Clippers,L,112,113,14,12,L 1,regular season
26,27,"Tue, Dec 12, 2017",12/12/2017,Brooklyn Nets,L,98,103,14,13,L 2,regular season
27,28,"Wed, Dec 13, 2017",12/13/2017,Memphis Grizzlies,W,93,87,15,13,W 1,regular season
28,29,"Fri, Dec 15, 2017",12/15/2017,Los Angeles Clippers,W,100,91,16,13,W 2,regular season
29,30,"Sun, Dec 17, 2017",12/17/2017,Cleveland Cavaliers,L,99,106,16,14,L 1,regular season
30,31,"Tue, Dec 19, 2017",12/19/2017,New Orleans Pelicans,W,116,106,17,14,W 1,regular season
