,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
21,22,"Sun, Dec 3, 2017",12/03/2017,Los Angeles Lakers,W,118,95,18,4,W 7,regular season
22,23,"Thu, Dec 7, 2017",12/07/2017,Utah Jazz,W,112,101,19,4,W 8,regular season
23,24,"Sat, Dec 9, 2017",12/09/2017,Portland Trail Blazers,W,124,117,20,4,W 9,regular season
24,25,"Mon, Dec 11, 2017",12/11/2017,New Orleans Pelicans,W,130,123,21,4,W 10,regular season
25,26,"Wed, Dec 13, 2017",12/13/2017,Charlotte Hornets,W,108,96,22,4,W 11,regular season
26,27,"Fri, Dec 15, 2017",12/15/2017,San Antonio Spurs,W,124,109,23,4,W 12,regular season
27,28,"Sat, Dec 16, 2017",12/16/2017,Milwaukee Bucks,W,115,111,24,4,W 13,regular season
28,29,"Mon, Dec 18, 2017",12/18/2017,Utah Jazz,W,120,99,25,4,W 14,regular season
29,30,"Wed, Dec 20, 2017",12/20/2017,Los Angeles Lakers,L,116,122,25,5,L 1,regular season
30,31,"Fri, Dec 22, 2017",12/22/2017,Los Angeles Clippers,L,118,128,25,6,L 2,regular season
31,32,"Mon, Dec 25, 2017",12/25/2017,Oklahoma City Thunder,L,107,112,25,7,L 3,regular season
32,33,"Thu, Dec 28, 2017",12/28/2017,Boston Celtics,L,98,99,25,8,L 4,regular season
33,34,"Fri, Dec 29, 2017",12/29/2017,Washington Wizards,L,103,121,25,9,L 5,regular season
34,35,"Sun, Dec 31, 2017",12/31/2017,Los Angeles Lakers,W,148,142,26,9,W 1,regular season
35,36,"Wed, Jan 3, 2018",01/03/2018,Orlando Magic,W,116,98,27,9,W 2,regular season
36,37,"Thu, Jan 4, 2018",01/04/2018,Golden State Warriors,L,114,124,27,10,L 1,regular season
37,38,"Sat, Jan 6, 2018",01/06/2018,Detroit Pistons,L,101,108,27,11,L 2,regular season
38,39,"Mon, Jan 8, 2018",01/08/2018,Chicago Bulls,W,116,107,28,11,W 1,regular season
39,40,"Wed, Jan 10, 2018",01/10/2018,Portland Trail Blazers,W,121,112,29,11,W 2,regular season
40,41,"Fri, Jan 12, 2018",01/12/2018,Phoenix Suns,W,112,95,30,11,W 3,regular season
41,42,"Mon, Jan 15, 2018",01/15/2018,Los Angeles Clippers,L,102,113,30,12,L 1,regular season
42,43,"Thu, Jan 18, 2018",01/18/2018,Minnesota Timberwolves,W,116,98,31,12,W 1,regular season
43,44,"Sat, Jan 20, 2018",01/20/2018,Golden State Warriors,W,116,108,32,12,W 2,regular season
44,45,"Mon, Jan 22, 2018",01/22/2018,Miami Heat,W,99,90,33,12,W 3,regular season
45,46,"Wed, Jan 24, 2018",01/24/2018,Dallas Mavericks,W,104,97,34,12,W 4,regular season
46,47,"Fri, Jan 26, 2018",01/26/2018,New Orleans Pelicans,L,113,115,34,13,L 1,regular season
47,48,"Sun, Jan 28, 2018",01/28/2018,Phoenix Suns,W,113,102,35,13,W 1,regular season
48,49,"Tue, Jan 30, 2018",01/30/2018,Orlando Magic,W,114,107,36,13,W 2,regular season
49,50,"Thu, Feb 1, 2018",02/01/2018,San Antonio Spurs,W,102,91,37,13,W 3,regular season
50,51,"Sat, Feb 3, 2018",02/03/2018,Cleveland Cavaliers,W,120,88,38,13,W 4,regular season
51,52,"Tue, Feb 6, 2018",02/06/2018,Brooklyn Nets,W,123,113,39,13,W 5,regular season
52,53,"Wed, Feb 7, 2018",02/07/2018,Miami Heat,W,109,101,40,13,W 6,regular season
53,54,"Fri, Feb 9, 2018",02/09/2018,Denver Nuggets,W,130,104,41,13,W 7,regular season
54,55,"Sun, Feb 11, 2018",02/11/2018,Dallas Mavericks,W,104,97,42,13,W 8,regular season
55,56,"Tue, Feb 13, 2018",02/13/2018,Minnesota Timberwolves,W,126,108,43,13,W 9,regular season
56,57,"Wed, Feb 14, 2018",02/14/2018,Sacramento Kings,W,100,91,44,13,W 10,regular season
57,58,"Fri, Feb 23, 2018",02/23/2018,Minnesota Timberwolves,W,120,102,45,13,W 11,regular season
58,59,"Sun, Feb 25, 2018",02/25/2018,Denver Nuggets,W,119,114,46,13,W 12,regular season
59,60,"Mon, Feb 26, 2018",02/26/2018,Utah Jazz,W,96,85,47,13,W 13,regular season
60,61,"Wed, Feb 28, 2018",02/28/2018,Los Angeles Clippers,W,105,92,48,13,W 14,regular season
61,62,"Sat, Mar 3, 2018",03/03/2018,Boston Celtics,W,123,120,49,13,W 15,regular season
62,63,"Tue, Mar 6, 2018",03/06/2018,Oklahoma City Thunder,W,122,112,50,13,W 16,regular season
63,64,"Wed, Mar 7, 2018",03/07/2018,Milwaukee Bucks,W,110,99,51,13,W 17,regular season
64,65,"Fri, Mar 9, 2018",03/09/2018,Toronto Raptors,L,105,108,51,14,L 1,regular season
65,66,"Sun, Mar 11, 2018",03/11/2018,Dallas Mavericks,W,105,82,52,14,W 1,regular season
66,67,"Mon, Mar 12, 2018",03/12/2018,San Antonio Spurs,W,109,93,53,14,W 2,regular season
67,68,"Thu, Mar 15, 2018",03/15/2018,Los Angeles Clippers,W,101,96,54,14,W 3,regular season
68,69,"Sat, Mar 17, 2018",03/17/2018,New Orleans Pelicans,W,107,101,55,14,W 4,regular season
69,70,"Sun, Mar 18, 2018",03/18/2018,Minnesota Timberwolves,W,129,120,56,14,W 5,regular season
70,71,"Tue, Mar 20, 2018",03/20/2018,Portland Trail Blazers,W,115,111,57,14,W 6,regular season
71,72,"Thu, Mar 22, 2018",03/22/2018,Detroit Pistons,W,100,96,58,14,W 7,regular season
72,73,"Sat, Mar 24, 2018",03/24/2018,New Orleans Pelicans,W,114,91,59,14,W 8,regular season
73,74,"Sun, Mar 25, 2018",03/25/2018,Atlanta Hawks,W,118,99,60,14,W 9,regular season
74,75,"Tue, Mar 27, 2018",03/27/2018,Chicago Bulls,W,118,86,61,14,W 10,regular season
75,76,"Fri, Mar 30, 2018",03/30/2018,Phoenix Suns,W,104,103,62,14,W 11,regular season
76,77,"Sun, Apr 1, 2018",04/01/2018,San Antonio Spurs,L,83,100,62,15,L 1,regular season
77,78,"Tue, Apr 3, 2018",04/03/2018,Washington Wizards,W,120,104,63,15,W 1,regular season
78,79,"Thu, Apr 5, 2018",04/05/2018,Portland Trail Blazers,W,96,94,64,15,W 2,regular season
79,80,"Sat, Apr 7, 2018",04/07/2018,Oklahoma City Thunder,L,102,108,64,16,L 1,regular season
80,81,"Tue, Apr 10, 2018",04/10/2018,Los Angeles Lakers,W,105,99,65,16,W 1,regular season
81,82,"Wed, Apr 11, 2018",04/11/2018,Sacramento Kings,L,83,96,65,17,L 1,regular season
82,1,"Sun, Apr 15, 2018",04/15/2018,Minnesota Timberwolves,W,104,101,1,0,W 1,playoffs
83,2,"Wed, Apr 18, 2018",04/18/2018,Minnesota Timberwolves,W,102,82,2,0,W 2,playoffs
84,3,"Sat, Apr 21, 2018",04/21/2018,Minnesota Timberwolves,L,105,121,2,1,L 1,playoffs
85,4,"Mon, Apr 23, 2018",04/23/2018,Minnesota Timberwolves,W,119,100,3,1,W 1,playoffs
86,5,"Wed, Apr 25, 2018",04/25/2018,Minnesota Timberwolves,W,122,104,4,1,W 2,playoffs
87,6,"Sun, Apr 29, 2018",04/29/2018,Utah Jazz,W,110,96,5,1,W 3,playoffs
88,7,"Wed, May 2, 2018",05/02/2018,Utah Jazz,L,108,116,5,2,L 1,playoffs
89,8,"Fri, May 4, 2018",05/04/2018,Utah Jazz,W,113,92,6,2,W 1,playoffs
90,9,"Sun, May 6, 2018",05/06/2018,Utah Jazz,W,100,87,7,2,W 2,playoffs
91,10,"Tue, May 8, 2018",05/08/2018,Utah Jazz,W,112,102,8,2,W 3,playoffs
92,11,"Mon, May 14, 2018",05/14/2018,Golden State Warriors,L,106,119,8,3,L 1,playoffs
93,12,"Wed, May 16, 2018",05/16/2018,Golden State Warriors,W,127,105,9,3,W 1,playoffs
94,13,"Sun, May 20, 2018",05/20/2018,Golden State Warriors,L,85,126,9,4,L 1,playoffs
95,14,"Tue, May 22, 2018",05/22/2018,Golden State Warriors,W,95,92,10,4,W 1,playoffs
96,15,"Thu, May 24, 2018",05/24/2018,Golden State Warriors,W,98,94,11,4,W 2,playoffs
97,16,"Sat, May 26, 2018",05/26/2018,Golden State Warriors,L,86,115,11,5,L 1,playoffs
98,17,"Mon, May 28, 2018",05/28/2018,Golden State Warriors,L,92,101,11,6,L 2,playoffs
