,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
29,30,"Mon, Dec 18, 2017",12/18/2017,Miami Heat,W,110,104,7,23,W 1,regular season
30,31,"Wed, Dec 20, 2017",12/20/2017,Indiana Pacers,L,95,105,7,24,L 1,regular season
31,32,"Fri, Dec 22, 2017",12/22/2017,Oklahoma City Thunder,L,117,120,7,25,L 2,regular season
32,33,"Sat, Dec 23, 2017",12/23/2017,Dallas Mavericks,W,112,107,8,25,W 1,regular season
33,34,"Wed, Dec 27, 2017",12/27/2017,Washington Wizards,W,113,99,9,25,W 2,regular season
34,35,"Fri, Dec 29, 2017",12/29/2017,Toronto Raptors,L,98,111,9,26,L 1,regular season
35,36,"Sat, Dec 30, 2017",12/30/2017,Portland Trail Blazers,W,104,89,10,26,W 1,regular season
36,37,"Tue, Jan 2, 2018",01/02/2018,Phoenix Suns,L,103,104,10,27,L 1,regular season
37,38,"Fri, Jan 5, 2018",01/05/2018,Portland Trail Blazers,L,89,110,10,28,L 2,regular season
38,39,"Sun, Jan 7, 2018",01/07/2018,Los Angeles Lakers,L,113,132,10,29,L 3,regular season
39,40,"Mon, Jan 8, 2018",01/08/2018,Los Angeles Clippers,L,107,108,10,30,L 4,regular season
40,41,"Wed, Jan 10, 2018",01/10/2018,Denver Nuggets,W,110,97,11,30,W 1,regular season
41,42,"Fri, Jan 12, 2018",01/12/2018,Brooklyn Nets,L,105,110,11,31,L 1,regular season
42,43,"Mon, Jan 15, 2018",01/15/2018,San Antonio Spurs,W,102,99,12,31,W 1,regular season
43,44,"Wed, Jan 17, 2018",01/17/2018,New Orleans Pelicans,W,94,93,13,31,W 2,regular season
44,45,"Sat, Jan 20, 2018",01/20/2018,Chicago Bulls,L,97,113,13,32,L 1,regular season
45,46,"Mon, Jan 22, 2018",01/22/2018,Utah Jazz,W,104,90,14,32,W 1,regular season
46,47,"Wed, Jan 24, 2018",01/24/2018,Toronto Raptors,L,93,108,14,33,L 1,regular season
47,48,"Fri, Jan 26, 2018",01/26/2018,Charlotte Hornets,L,110,121,14,34,L 2,regular season
48,49,"Sat, Jan 27, 2018",01/27/2018,Washington Wizards,L,104,129,14,35,L 3,regular season
49,50,"Mon, Jan 29, 2018",01/29/2018,Minnesota Timberwolves,W,105,100,15,35,W 1,regular season
50,51,"Wed, Jan 31, 2018",01/31/2018,Charlotte Hornets,L,110,123,15,36,L 1,regular season
51,52,"Fri, Feb 2, 2018",02/02/2018,Boston Celtics,L,110,119,15,37,L 2,regular season
52,53,"Sun, Feb 4, 2018",02/04/2018,New York Knicks,W,99,96,16,37,W 1,regular season
53,54,"Tue, Feb 6, 2018",02/06/2018,Memphis Grizzlies,W,108,82,17,37,W 2,regular season
54,55,"Thu, Feb 8, 2018",02/08/2018,Orlando Magic,L,98,100,17,38,L 1,regular season
55,56,"Fri, Feb 9, 2018",02/09/2018,Cleveland Cavaliers,L,107,123,17,39,L 2,regular season
56,57,"Sun, Feb 11, 2018",02/11/2018,Detroit Pistons,W,118,115,18,39,W 1,regular season
57,58,"Tue, Feb 13, 2018",02/13/2018,Milwaukee Bucks,L,92,97,18,40,L 1,regular season
58,59,"Wed, Feb 14, 2018",02/14/2018,Detroit Pistons,L,98,104,18,41,L 2,regular season
59,60,"Fri, Feb 23, 2018",02/23/2018,Indiana Pacers,L,93,116,18,42,L 3,regular season
60,61,"Mon, Feb 26, 2018",02/26/2018,Los Angeles Lakers,L,104,123,18,43,L 4,regular season
61,62,"Wed, Feb 28, 2018",02/28/2018,Indiana Pacers,W,107,102,19,43,W 1,regular season
62,63,"Fri, Mar 2, 2018",03/02/2018,Golden State Warriors,L,109,114,19,44,L 1,regular season
63,64,"Sun, Mar 4, 2018",03/04/2018,Phoenix Suns,W,113,112,20,44,W 1,regular season
64,65,"Tue, Mar 6, 2018",03/06/2018,Toronto Raptors,L,90,106,20,45,L 1,regular season
65,66,"Fri, Mar 9, 2018",03/09/2018,Indiana Pacers,L,87,112,20,46,L 2,regular season
66,67,"Sun, Mar 11, 2018",03/11/2018,Chicago Bulls,L,122,129,20,47,L 3,regular season
67,68,"Tue, Mar 13, 2018",03/13/2018,Oklahoma City Thunder,L,107,119,20,48,L 4,regular season
68,69,"Thu, Mar 15, 2018",03/15/2018,Charlotte Hornets,L,117,129,20,49,L 5,regular season
69,70,"Sat, Mar 17, 2018",03/17/2018,Milwaukee Bucks,L,117,122,20,50,L 6,regular season
70,71,"Tue, Mar 20, 2018",03/20/2018,Utah Jazz,W,99,94,21,50,W 1,regular season
71,72,"Thu, Mar 22, 2018",03/22/2018,Sacramento Kings,L,90,105,21,51,L 1,regular season
72,73,"Fri, Mar 23, 2018",03/23/2018,Golden State Warriors,L,94,106,21,52,L 2,regular season
73,74,"Sun, Mar 25, 2018",03/25/2018,Houston Rockets,L,99,118,21,53,L 3,regular season
74,75,"Wed, Mar 28, 2018",03/28/2018,Minnesota Timberwolves,L,114,126,21,54,L 4,regular season
75,76,"Fri, Mar 30, 2018",03/30/2018,Philadelphia 76ers,L,91,101,21,55,L 5,regular season
76,77,"Sun, Apr 1, 2018",04/01/2018,Orlando Magic,W,94,88,22,55,W 1,regular season
77,78,"Tue, Apr 3, 2018",04/03/2018,Miami Heat,L,98,101,22,56,L 1,regular season
78,79,"Wed, Apr 4, 2018",04/04/2018,Miami Heat,L,86,115,22,57,L 2,regular season
79,80,"Fri, Apr 6, 2018",04/06/2018,Washington Wizards,W,103,97,23,57,W 1,regular season
80,81,"Sun, Apr 8, 2018",04/08/2018,Boston Celtics,W,112,106,24,57,W 2,regular season
81,82,"Tue, Apr 10, 2018",04/10/2018,Philadelphia 76ers,L,113,121,24,58,L 1,regular season
