,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
0,1,"Tue, Oct 17, 2017",10/17/2017,Boston Celtics,W,102,99,1,0,W 1,regular season
1,2,"Fri, Oct 20, 2017",10/20/2017,Milwaukee Bucks,W,116,97,2,0,W 2,regular season
2,3,"Sat, Oct 21, 2017",10/21/2017,Orlando Magic,L,93,114,2,1,L 1,regular season
3,4,"Tue, Oct 24, 2017",10/24/2017,Chicago Bulls,W,119,112,3,1,W 1,regular season
4,5,"Wed, Oct 25, 2017",10/25/2017,Brooklyn Nets,L,107,112,3,2,L 1,regular season
5,6,"Sat, Oct 28, 2017",10/28/2017,New Orleans Pelicans,L,101,123,3,3,L 2,regular season
6,7,"Sun, Oct 29, 2017",10/29/2017,New York Knicks,L,95,114,3,4,L 3,regular season
7,8,"Wed, Nov 1, 2017",11/01/2017,Indiana Pacers,L,107,124,3,5,L 4,regular season
8,9,"Fri, Nov 3, 2017",11/03/2017,Washington Wizards,W,130,122,4,5,W 1,regular season
9,10,"Sun, Nov 5, 2017",11/05/2017,Atlanta Hawks,L,115,117,4,6,L 1,regular season
10,11,"Tue, Nov 7, 2017",11/07/2017,Milwaukee Bucks,W,124,119,5,6,W 1,regular season
11,12,"Thu, Nov 9, 2017",11/09/2017,Houston Rockets,L,113,117,5,7,L 1,regular season
12,13,"Sat, Nov 11, 2017",11/11/2017,Dallas Mavericks,W,111,104,6,7,W 1,regular season
13,14,"Mon, Nov 13, 2017",11/13/2017,New York Knicks,W,104,101,7,7,W 2,regular season
14,15,"Wed, Nov 15, 2017",11/15/2017,Charlotte Hornets,W,115,107,8,7,W 3,regular season
15,16,"Fri, Nov 17, 2017",11/17/2017,Los Angeles Clippers,W,118,113,9,7,W 4,regular season
16,17,"Mon, Nov 20, 2017",11/20/2017,Detroit Pistons,W,116,88,10,7,W 5,regular season
17,18,"Wed, Nov 22, 2017",11/22/2017,Brooklyn Nets,W,119,109,11,7,W 6,regular season
18,19,"Fri, Nov 24, 2017",11/24/2017,Charlotte Hornets,W,100,99,12,7,W 7,regular season
19,20,"Mon, Nov 27, 2017",11/27/2017,Philadelphia 76ers,W,113,91,13,7,W 8,regular season
20,21,"Tue, Nov 28, 2017",11/28/2017,Miami Heat,W,108,97,14,7,W 9,regular season
21,22,"Thu, Nov 30, 2017",11/30/2017,Atlanta Hawks,W,121,114,15,7,W 10,regular season
22,23,"Sat, Dec 2, 2017",12/02/2017,Memphis Grizzlies,W,116,111,16,7,W 11,regular season
23,24,"Mon, Dec 4, 2017",12/04/2017,Chicago Bulls,W,113,91,17,7,W 12,regular season
24,25,"Wed, Dec 6, 2017",12/06/2017,Sacramento Kings,W,101,95,18,7,W 13,regular season
25,26,"Fri, Dec 8, 2017",12/08/2017,Indiana Pacers,L,102,106,18,8,L 1,regular season
26,27,"Sat, Dec 9, 2017",12/09/2017,Philadelphia 76ers,W,105,98,19,8,W 1,regular season
27,28,"Tue, Dec 12, 2017",12/12/2017,Atlanta Hawks,W,123,114,20,8,W 2,regular season
28,29,"Thu, Dec 14, 2017",12/14/2017,Los Angeles Lakers,W,121,112,21,8,W 3,regular season
29,30,"Sat, Dec 16, 2017",12/16/2017,Utah Jazz,W,109,100,22,8,W 4,regular season
30,31,"Sun, Dec 17, 2017",12/17/2017,Washington Wizards,W,106,99,23,8,W 5,regular season
31,32,"Tue, Dec 19, 2017",12/19/2017,Milwaukee Bucks,L,116,119,23,9,L 1,regular season
32,33,"Thu, Dec 21, 2017",12/21/2017,Chicago Bulls,W,115,112,24,9,W 1,regular season
33,34,"Mon, Dec 25, 2017",12/25/2017,Golden State Warriors,L,92,99,24,10,L 1,regular season
34,35,"Wed, Dec 27, 2017",12/27/2017,Sacramento Kings,L,95,109,24,11,L 2,regular season
35,36,"Sat, Dec 30, 2017",12/30/2017,Utah Jazz,L,101,104,24,12,L 3,regular season
36,37,"Tue, Jan 2, 2018",01/02/2018,Portland Trail Blazers,W,127,110,25,12,W 1,regular season
37,38,"Wed, Jan 3, 2018",01/03/2018,Boston Celtics,L,88,102,25,13,L 1,regular season
38,39,"Sat, Jan 6, 2018",01/06/2018,Orlando Magic,W,131,127,26,13,W 1,regular season
39,40,"Mon, Jan 8, 2018",01/08/2018,Minnesota Timberwolves,L,99,127,26,14,L 1,regular season
40,41,"Thu, Jan 11, 2018",01/11/2018,Toronto Raptors,L,99,133,26,15,L 2,regular season
