,Unnamed: 0_x,Team,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Year,Unnamed: 0_y,Position,player_url,number,height,weight,team,GameType
20,20,Chicago Bulls,Lauri Markkanen,Charlotte Hornets,L,10/23/2019,34:22,13,25,0.52,1,7,0.14300000000000002,8,10,0.8,5,12,17,2,1,0,1,1,35,-8,2020,75.0,PF,https://www.basketball-reference.com/players/m/markkla01.html,24,7-0,240.0,Chicago Bulls,regular season
21,21,Chicago Bulls,Zach LaVine,Charlotte Hornets,L,10/23/2019,30:00,7,17,0.41200000000000003,1,4,0.25,1,1,1.0,3,3,6,7,2,1,5,3,16,-8,2020,72.0,SG,https://www.basketball-reference.com/players/l/lavinza01.html,8,6-6,200.0,Chicago Bulls,regular season
22,22,Chicago Bulls,Wendell Carter,Charlotte Hornets,L,10/23/2019,29:25,5,11,0.455,0,0,,2,2,1.0,5,4,9,0,0,1,1,4,12,2,2020,,,,,,,,regular season
23,23,Chicago Bulls,Otto Porter,Charlotte Hornets,L,10/23/2019,27:43,3,10,0.3,1,5,0.2,2,2,1.0,0,2,2,1,2,1,0,2,9,14,2020,83.0,SF,https://www.basketball-reference.com/players/p/porteot01.html,22,6-8,198.0,Chicago Bulls,regular season
24,24,Chicago Bulls,Tomas Satoransky,Charlotte Hornets,L,10/23/2019,24:22,1,5,0.2,0,0,,0,0,,0,0,0,3,0,1,0,2,2,4,2020,70.0,PG,https://www.basketball-reference.com/players/s/satorto01.html,31,6-7,210.0,Chicago Bulls,regular season
190,190,Chicago Bulls,Zach LaVine,Memphis Grizzlies,W,10/25/2019,33:22,13,23,0.565,4,8,0.5,7,10,0.7,1,5,6,4,3,1,2,4,37,12,2020,72.0,SG,https://www.basketball-reference.com/players/l/lavinza01.html,8,6-6,200.0,Chicago Bulls,regular season
191,191,Chicago Bulls,Lauri Markkanen,Memphis Grizzlies,W,10/25/2019,31:45,4,15,0.267,1,10,0.1,0,0,,2,9,11,3,0,1,5,1,9,7,2020,75.0,PF,https://www.basketball-reference.com/players/m/markkla01.html,24,7-0,240.0,Chicago Bulls,regular season
192,192,Chicago Bulls,Wendell Carter,Memphis Grizzlies,W,10/25/2019,26:41,2,4,0.5,0,1,0.0,3,4,0.75,2,5,7,0,2,1,1,6,7,16,2020,,,,,,,,regular season
193,193,Chicago Bulls,Tomas Satoransky,Memphis Grizzlies,W,10/25/2019,21:57,2,7,0.28600000000000003,0,2,0.0,5,5,1.0,3,0,3,2,4,1,1,2,9,8,2020,70.0,PG,https://www.basketball-reference.com/players/s/satorto01.html,31,6-7,210.0,Chicago Bulls,regular season
194,194,Chicago Bulls,Otto Porter,Memphis Grizzlies,W,10/25/2019,21:09,1,6,0.16699999999999998,1,4,0.25,1,1,1.0,1,2,3,0,1,0,1,2,4,-12,2020,83.0,SF,https://www.basketball-reference.com/players/p/porteot01.html,22,6-8,198.0,Chicago Bulls,regular season
295,295,Chicago Bulls,Lauri Markkanen,Toronto Raptors,L,10/26/2019,30:18,3,10,0.3,1,4,0.25,2,4,0.5,1,6,7,1,3,0,4,1,9,-21,2020,75.0,PF,https://www.basketball-reference.com/players/m/markkla01.html,24,7-0,240.0,Chicago Bulls,regular season
