,Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
7243,Chicago Bulls,,Luke Kornet,Brooklyn Nets,L,01/31/2020,28:13,7,11,.636,2,4,.500,3,4,.750,2,2,4,2,1,1,0,2,19,-17
7244,Chicago Bulls,,Kris Dunn,Brooklyn Nets,L,01/31/2020,0:13,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
7245,Brooklyn Nets,,Kyrie Irving,Chicago Bulls,W,01/31/2020,31:53,19,23,.826,7,9,.778,9,10,.900,0,5,5,5,1,0,4,3,54,+20
7246,Brooklyn Nets,,Taurean Waller-Prince,Chicago Bulls,W,01/31/2020,30:08,6,12,.500,2,6,.333,2,2,1.000,1,7,8,3,0,0,2,4,16,+16
7247,Brooklyn Nets,,Jarrett Allen,Chicago Bulls,W,01/31/2020,29:13,5,5,1.000,0,0,,2,3,.667,2,3,5,5,1,2,1,2,12,+14
7248,Brooklyn Nets,,Joe Harris,Chicago Bulls,W,01/31/2020,27:49,2,3,.667,1,2,.500,0,0,,0,2,2,4,1,0,1,2,5,+18
7249,Brooklyn Nets,,Garrett Temple,Chicago Bulls,W,01/31/2020,26:02,5,10,.500,1,5,.200,0,1,.000,0,2,2,0,1,0,1,3,11,+3
7250,Dallas Mavericks,,Kristaps Porziņģis,Houston Rockets,L,01/31/2020,35:33,12,20,.600,1,4,.250,10,13,.769,3,9,12,0,2,1,4,3,35,-11
7251,Dallas Mavericks,,Dorian Finney-Smith,Houston Rockets,L,01/31/2020,34:57,4,6,.667,2,4,.500,2,2,1.000,3,5,8,3,0,1,1,4,12,-13
7252,Dallas Mavericks,,Tim Hardaway,Houston Rockets,L,01/31/2020,31:44,5,12,.417,4,9,.444,1,1,1.000,0,3,3,4,0,0,2,2,15,-11
7253,Dallas Mavericks,,J.J. Barea,Houston Rockets,L,01/31/2020,20:41,4,10,.400,0,1,.000,3,3,1.000,2,3,5,9,0,0,2,0,11,-7
7254,Dallas Mavericks,,Ryan Broekhoff,Houston Rockets,L,01/31/2020,20:08,3,8,.375,3,7,.429,0,0,,0,5,5,0,0,1,1,2,9,-4
7255,Houston Rockets,,Russell Westbrook,Dallas Mavericks,W,01/31/2020,39:42,13,28,.464,0,1,.000,6,7,.857,2,4,6,9,3,0,1,5,32,+6
7256,Houston Rockets,,Danuel House,Dallas Mavericks,W,01/31/2020,38:27,5,10,.500,4,6,.667,0,0,,0,3,3,0,2,2,0,2,14,+11
7257,Houston Rockets,,James Harden,Dallas Mavericks,W,01/31/2020,37:25,10,25,.400,6,14,.429,9,10,.900,2,14,16,6,4,0,3,4,35,+9
7258,Houston Rockets,,P.J. Tucker,Dallas Mavericks,W,01/31/2020,36:15,2,6,.333,2,5,.400,0,0,,0,1,1,1,1,1,0,2,6,+6
7259,Houston Rockets,,Eric Gordon,Dallas Mavericks,W,01/31/2020,30:55,6,13,.462,3,8,.375,2,2,1.000,0,1,1,4,0,1,0,2,17,+10
7260,Memphis Grizzlies,,Jae Crowder,New Orleans Pelicans,L,01/31/2020,27:46,4,11,.364,0,4,.000,7,8,.875,2,3,5,1,2,0,1,2,15,-32
7261,Memphis Grizzlies,,Dillon Brooks,New Orleans Pelicans,L,01/31/2020,26:50,3,14,.214,1,5,.200,3,3,1.000,1,2,3,2,1,2,1,0,10,-17
7262,Memphis Grizzlies,,Ja Morant,New Orleans Pelicans,L,01/31/2020,26:45,7,12,.583,1,3,.333,1,2,.500,0,1,1,3,0,0,2,1,16,-25
7263,Memphis Grizzlies,,Jonas Valančiūnas,New Orleans Pelicans,L,01/31/2020,26:44,8,13,.615,1,3,.333,1,1,1.000,4,4,8,0,1,4,1,6,18,-12
7264,Memphis Grizzlies,,Solomon Hill,New Orleans Pelicans,L,01/31/2020,25:42,2,5,.400,1,4,.250,1,2,.500,1,2,3,1,0,0,2,4,6,-21
7265,New Orleans Pelicans,,Lonzo Ball,Memphis Grizzlies,W,01/31/2020,33:09,7,10,.700,5,7,.714,0,0,,2,4,6,8,1,0,6,1,19,+19
7266,New Orleans Pelicans,,Zion Williamson,Memphis Grizzlies,W,01/31/2020,28:43,9,15,.600,0,0,,6,8,.750,4,2,6,3,0,0,1,2,24,+25
7267,New Orleans Pelicans,,Jrue Holiday,Memphis Grizzlies,W,01/31/2020,25:44,7,15,.467,2,5,.400,2,3,.667,1,3,4,6,3,2,1,2,18,+24
7268,New Orleans Pelicans,,Brandon Ingram,Memphis Grizzlies,W,01/31/2020,24:04,6,13,.462,1,5,.200,7,7,1.000,2,5,7,4,1,0,1,0,20,+19
7269,New Orleans Pelicans,,Derrick Favors,Memphis Grizzlies,W,01/31/2020,19:34,3,3,1.000,0,0,,1,2,.500,4,6,10,1,1,0,1,0,7,+9
7270,Denver Nuggets,,Will Barton,Milwaukee Bucks,W,01/31/2020,33:40,9,16,.563,6,9,.667,0,0,,2,5,7,8,1,0,3,1,24,+1
7271,Denver Nuggets,,Nikola Jokić,Milwaukee Bucks,W,01/31/2020,33:16,7,17,.412,1,3,.333,0,0,,0,10,10,9,1,0,3,4,15,-9
7272,Denver Nuggets,,Jerami Grant,Milwaukee Bucks,W,01/31/2020,32:26,4,12,.333,2,7,.286,0,0,,1,3,4,2,2,7,2,3,10,+21
7273,Denver Nuggets,,Monte Morris,Milwaukee Bucks,W,01/31/2020,29:24,5,9,.556,1,2,.500,3,3,1.000,0,1,1,1,0,0,0,1,14,+3
7274,Denver Nuggets,,Torrey Craig,Milwaukee Bucks,W,01/31/2020,21:56,4,7,.571,3,5,.600,0,0,,2,3,5,2,0,0,0,2,11,-6
7275,Milwaukee Bucks,,Khris Middleton,Denver Nuggets,L,01/31/2020,36:30,7,11,.636,4,6,.667,6,7,.857,0,2,2,9,0,0,3,4,24,-9
7276,Milwaukee Bucks,,Wesley Matthews,Denver Nuggets,L,01/31/2020,32:09,4,8,.500,1,5,.200,0,0,,0,2,2,1,0,0,1,0,9,-5
7277,Milwaukee Bucks,,Giannis Antetokounmpo,Denver Nuggets,L,01/31/2020,31:54,11,27,.407,1,5,.200,8,12,.667,5,11,16,9,1,2,2,1,31,-7
7278,Milwaukee Bucks,,Eric Bledsoe,Denver Nuggets,L,01/31/2020,31:33,6,11,.545,1,5,.200,2,5,.400,0,3,3,7,2,0,4,3,15,-12
7279,Milwaukee Bucks,,Thanasis Antetokounmpo,Denver Nuggets,L,01/31/2020,5:14,2,3,.667,0,1,.000,0,1,.000,0,0,0,0,1,0,0,2,4,+6
7280,Oklahoma City Thunder,,Chris Paul,Phoenix Suns,W,01/31/2020,34:22,7,16,.438,2,6,.333,4,4,1.000,1,5,6,10,3,0,2,1,20,+10
7281,Oklahoma City Thunder,,Shai Gilgeous-Alexander,Phoenix Suns,W,01/31/2020,34:00,5,16,.313,0,5,.000,2,2,1.000,3,6,9,4,0,1,1,2,12,+19
7282,Oklahoma City Thunder,,Danilo Gallinari,Phoenix Suns,W,01/31/2020,32:17,9,17,.529,1,6,.167,8,9,.889,0,4,4,0,0,0,1,0,27,+7
7283,Oklahoma City Thunder,,Luguentz Dort,Phoenix Suns,W,01/31/2020,26:49,3,8,.375,1,3,.333,1,2,.500,1,1,2,0,3,0,0,5,8,-4
7284,Oklahoma City Thunder,,Steven Adams,Phoenix Suns,W,01/31/2020,22:51,4,6,.667,0,0,,0,0,,4,1,5,2,2,1,4,5,8,-11
7285,Phoenix Suns,,Deandre Ayton,Oklahoma City Thunder,L,01/31/2020,39:37,8,15,.533,0,0,,0,0,,2,4,6,1,0,3,2,0,16,-6
7286,Phoenix Suns,,Devin Booker,Oklahoma City Thunder,L,01/31/2020,39:28,9,18,.500,1,5,.200,8,8,1.000,0,3,3,5,0,0,7,6,27,-15
7287,Phoenix Suns,,Kelly Oubre,Oklahoma City Thunder,L,01/31/2020,39:07,8,15,.533,4,8,.500,7,9,.778,2,9,11,0,2,0,3,3,27,-8
7288,Phoenix Suns,,Mikal Bridges,Oklahoma City Thunder,L,01/31/2020,34:25,0,5,.000,0,3,.000,2,2,1.000,3,3,6,1,0,1,2,5,2,-21
7289,Phoenix Suns,,Ricky Rubio,Oklahoma City Thunder,L,01/31/2020,29:35,2,8,.250,1,3,.333,3,4,.750,0,2,2,7,2,0,3,4,8,-24
7290,Portland Trail Blazers,,Damian Lillard,Los Angeles Lakers,W,01/31/2020,40:16,17,30,.567,7,12,.583,7,8,.875,1,8,9,10,2,0,1,1,48,+12
7291,Portland Trail Blazers,,CJ McCollum,Los Angeles Lakers,W,01/31/2020,40:03,8,22,.364,2,9,.222,1,2,.500,1,5,6,5,0,0,0,0,19,+1
7292,Portland Trail Blazers,,Trevor Ariza,Los Angeles Lakers,W,01/31/2020,39:04,1,5,.200,0,2,.000,0,0,,0,3,3,3,6,1,0,3,2,-5
7293,Portland Trail Blazers,,Hassan Whiteside,Los Angeles Lakers,W,01/31/2020,33:44,13,14,.929,0,0,,4,6,.667,3,10,13,2,2,5,0,1,30,+8
7294,Portland Trail Blazers,,Wenyen Gabriel,Los Angeles Lakers,W,01/31/2020,12:40,0,3,.000,0,1,.000,0,0,,1,0,1,1,0,1,0,6,0,+5
7295,Los Angeles Lakers,,Anthony Davis,Portland Trail Blazers,L,01/31/2020,38:46,14,22,.636,3,5,.600,6,8,.750,4,12,16,6,1,5,4,1,37,-13
7296,Los Angeles Lakers,,LeBron James,Portland Trail Blazers,L,01/31/2020,37:59,9,22,.409,3,8,.375,1,4,.250,2,6,8,10,0,1,5,2,22,+7
7297,Los Angeles Lakers,,Avery Bradley,Portland Trail Blazers,L,01/31/2020,25:25,3,6,.500,2,3,.667,2,2,1.000,1,4,5,2,0,0,0,2,10,-5
7298,Los Angeles Lakers,,Danny Green,Portland Trail Blazers,L,01/31/2020,21:47,1,8,.125,1,6,.167,2,3,.667,1,2,3,1,0,1,0,1,5,+1
7299,Los Angeles Lakers,,JaVale McGee,Portland Trail Blazers,L,01/31/2020,14:23,3,4,.750,0,0,,0,0,,1,2,3,0,0,2,1,1,6,-2
7300,Minnesota Timberwolves,,Karl-Anthony Towns,Los Angeles Clippers,L,02/01/2020,36:18,11,22,.500,2,9,.222,8,11,.727,1,11,12,3,0,1,0,1,32,-10
7301,Minnesota Timberwolves,,Robert Covington,Los Angeles Clippers,L,02/01/2020,35:04,3,7,.429,1,4,.250,5,6,.833,0,5,5,0,3,2,2,4,12,-10
7302,Minnesota Timberwolves,,Shabazz Napier,Los Angeles Clippers,L,02/01/2020,34:44,4,11,.364,1,4,.250,2,2,1.000,1,3,4,10,2,0,4,2,11,-9
7303,Minnesota Timberwolves,,Andrew Wiggins,Los Angeles Clippers,L,02/01/2020,26:32,4,11,.364,1,3,.333,4,5,.800,0,5,5,3,0,0,2,3,13,-16
7304,Minnesota Timberwolves,,Jarrett Culver,Los Angeles Clippers,L,02/01/2020,22:10,2,5,.400,0,3,.000,1,2,.500,1,2,3,1,0,0,1,1,5,+10
7305,Los Angeles Clippers,,Patrick Beverley,Minnesota Timberwolves,W,02/01/2020,27:21,5,10,.500,2,6,.333,0,0,,1,4,5,4,1,1,2,2,12,+7
7306,Los Angeles Clippers,,Paul George,Minnesota Timberwolves,W,02/01/2020,25:10,9,18,.500,3,6,.500,0,0,,1,6,7,2,2,1,1,3,21,+12
7307,Los Angeles Clippers,,Kawhi Leonard,Minnesota Timberwolves,W,02/01/2020,23:34,9,21,.429,4,9,.444,9,10,.900,0,6,6,4,0,0,1,2,31,+9
7308,Los Angeles Clippers,,Ivica Zubac,Minnesota Timberwolves,W,02/01/2020,19:25,2,4,.500,0,0,,2,2,1.000,6,4,10,1,0,2,1,5,6,-2
7309,Los Angeles Clippers,,Maurice Harkless,Minnesota Timberwolves,W,02/01/2020,15:55,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,1,3,2,-9
7310,New York Knicks,,Julius Randle,Indiana Pacers,W,02/01/2020,34:49,5,14,.357,0,3,.000,6,8,.750,4,14,18,3,2,0,3,2,16,+10
7311,New York Knicks,,Marcus Morris,Indiana Pacers,W,02/01/2020,34:34,10,21,.476,3,7,.429,5,6,.833,2,4,6,0,1,0,2,4,28,+14
7312,New York Knicks,,Dennis Smith,Indiana Pacers,W,02/01/2020,27:02,2,9,.222,0,2,.000,2,4,.500,2,1,3,6,0,0,2,2,6,-3
7313,New York Knicks,,Reggie Bullock,Indiana Pacers,W,02/01/2020,24:48,2,7,.286,1,3,.333,2,2,1.000,0,4,4,2,0,0,2,4,7,+7
7314,New York Knicks,,Taj Gibson,Indiana Pacers,W,02/01/2020,15:34,5,6,.833,0,0,,0,0,,2,5,7,1,0,0,0,2,10,+5
7315,Indiana Pacers,,Domantas Sabonis,New York Knicks,L,02/01/2020,34:42,10,15,.667,0,1,.000,5,8,.625,1,7,8,2,0,0,3,5,25,-10
7316,Indiana Pacers,,Myles Turner,New York Knicks,L,02/01/2020,33:38,4,5,.800,4,5,.800,0,0,,0,6,6,1,1,0,2,3,12,-11
7317,Indiana Pacers,,Malcolm Brogdon,New York Knicks,L,02/01/2020,33:15,4,13,.308,0,5,.000,0,1,.000,1,6,7,12,0,0,3,2,8,-11
7318,Indiana Pacers,,Jeremy Lamb,New York Knicks,L,02/01/2020,25:45,3,7,.429,1,1,1.000,2,2,1.000,0,2,2,0,0,0,0,1,9,-2
7319,Indiana Pacers,,T.J. Warren,New York Knicks,L,02/01/2020,23:16,2,5,.400,0,1,.000,1,2,.500,0,1,1,0,2,0,0,3,5,-5
7320,Miami Heat,,Bam Adebayo,Orlando Magic,W,02/01/2020,38:10,1,8,.125,0,0,,2,4,.500,3,11,14,5,3,4,2,1,4,+14
7321,Miami Heat,,Jimmy Butler,Orlando Magic,W,02/01/2020,34:07,8,15,.533,0,1,.000,8,9,.889,0,3,3,3,1,1,3,3,24,+13
7322,Miami Heat,,Meyers Leonard,Orlando Magic,W,02/01/2020,28:50,7,14,.500,4,9,.444,0,0,,1,13,14,1,0,0,2,5,18,+6
7323,Miami Heat,,Duncan Robinson,Orlando Magic,W,02/01/2020,22:00,3,7,.429,3,7,.429,0,0,,0,1,1,3,0,0,1,0,9,+6
7324,Miami Heat,,Kendrick Nunn,Orlando Magic,W,02/01/2020,16:31,2,5,.400,1,2,.500,1,2,.500,0,0,0,1,0,0,1,0,6,+2
7325,Orlando Magic,,Aaron Gordon,Miami Heat,L,02/01/2020,34:10,9,20,.450,4,7,.571,2,3,.667,0,5,5,1,2,0,0,0,24,-6
7326,Orlando Magic,,Nikola Vučević,Miami Heat,L,02/01/2020,34:10,10,16,.625,1,4,.250,0,0,,1,8,9,4,0,2,1,3,21,-6
7327,Orlando Magic,,Evan Fournier,Miami Heat,L,02/01/2020,33:44,3,13,.231,2,7,.286,4,4,1.000,1,0,1,4,2,0,3,2,12,-7
7328,Orlando Magic,,Markelle Fultz,Miami Heat,L,02/01/2020,30:55,4,8,.500,0,1,.000,3,3,1.000,0,4,4,6,1,0,4,5,11,-10
7329,Orlando Magic,,Khem Birch,Miami Heat,L,02/01/2020,16:32,0,1,.000,0,0,,0,0,,0,4,4,1,0,0,0,2,0,-5
7330,Golden State Warriors,,D'Angelo Russell,Cleveland Cavaliers,W,02/01/2020,28:55,6,14,.429,6,11,.545,1,2,.500,1,6,7,8,0,0,2,1,19,+18
7331,Golden State Warriors,,Damion Lee,Cleveland Cavaliers,W,02/01/2020,27:04,8,11,.727,2,4,.500,0,0,,1,3,4,2,1,0,0,4,18,+15
7332,Golden State Warriors,,Glenn Robinson,Cleveland Cavaliers,W,02/01/2020,25:50,9,13,.692,3,5,.600,1,2,.500,0,1,1,1,3,1,0,0,22,+26
7333,Golden State Warriors,,Draymond Green,Cleveland Cavaliers,W,02/01/2020,25:50,3,6,.500,2,5,.400,0,0,,1,6,7,16,2,2,2,3,8,+26
7334,Golden State Warriors,,Marquese Chriss,Cleveland Cavaliers,W,02/01/2020,24:55,5,11,.455,0,0,,0,0,,3,4,7,3,1,4,1,1,10,+13
7335,Cleveland Cavaliers,,Collin Sexton,Golden State Warriors,L,02/01/2020,33:00,9,16,.563,3,5,.600,2,2,1.000,1,1,2,4,3,0,1,2,23,+1
7336,Cleveland Cavaliers,,Darius Garland,Golden State Warriors,L,02/01/2020,32:03,5,15,.333,3,7,.429,2,2,1.000,1,2,3,4,0,0,6,3,15,-13
7337,Cleveland Cavaliers,,Kevin Love,Golden State Warriors,L,02/01/2020,29:12,5,13,.385,2,9,.222,2,2,1.000,3,8,11,5,1,0,1,0,14,-9
7338,Cleveland Cavaliers,,Tristan Thompson,Golden State Warriors,L,02/01/2020,26:19,3,9,.333,0,0,,0,0,,4,7,11,3,1,1,2,1,6,-3
7339,Cleveland Cavaliers,,Cedi Osman,Golden State Warriors,L,02/01/2020,21:43,4,7,.571,2,3,.667,0,0,,0,0,0,3,2,0,2,3,10,+4
7340,Brooklyn Nets,,Garrett Temple,Washington Wizards,L,02/01/2020,36:30,6,14,.429,4,10,.400,1,1,1.000,1,4,5,1,1,1,1,3,17,-9
7341,Brooklyn Nets,,Joe Harris,Washington Wizards,L,02/01/2020,30:20,8,16,.500,6,11,.545,0,0,,0,3,3,3,0,0,0,3,22,-11
7342,Brooklyn Nets,,Kyrie Irving,Washington Wizards,L,02/01/2020,28:38,5,12,.417,1,5,.200,0,0,,2,2,4,4,1,1,6,4,11,-5
7343,Brooklyn Nets,,Taurean Waller-Prince,Washington Wizards,L,02/01/2020,27:26,1,9,.111,0,8,.000,0,0,,0,5,5,2,1,1,2,0,2,-8
7344,Brooklyn Nets,,Jarrett Allen,Washington Wizards,L,02/01/2020,26:58,5,6,.833,0,0,,3,7,.429,3,12,15,5,0,2,0,3,13,-10
7345,Washington Wizards,,Bradley Beal,Brooklyn Nets,W,02/01/2020,35:53,11,23,.478,2,7,.286,10,15,.667,1,5,6,2,3,3,2,2,34,+7
7346,Washington Wizards,,Isaac Bonga,Brooklyn Nets,W,02/01/2020,30:29,3,4,.750,0,0,,2,2,1.000,5,2,7,3,1,1,1,4,8,-5
7347,Washington Wizards,,Isaiah Thomas,Brooklyn Nets,W,02/01/2020,22:36,5,16,.313,2,8,.250,0,0,,0,2,2,3,0,0,2,1,12,+3
7348,Washington Wizards,,Ian Mahinmi,Brooklyn Nets,W,02/01/2020,22:09,4,9,.444,0,2,.000,0,0,,3,3,6,1,1,2,1,3,8,+3
7349,Washington Wizards,,Gary Payton,Brooklyn Nets,W,02/01/2020,21:37,2,7,.286,0,2,.000,0,1,.000,2,3,5,3,3,0,0,2,4,+4
7350,Philadelphia 76ers,,Ben Simmons,Boston Celtics,L,02/01/2020,37:26,9,14,.643,0,0,,5,9,.556,2,7,9,5,1,0,4,2,23,-16
7351,Philadelphia 76ers,,Tobias Harris,Boston Celtics,L,02/01/2020,32:22,4,12,.333,1,2,.500,1,1,1.000,0,6,6,1,1,0,2,2,10,-19
7352,Philadelphia 76ers,,Shake Milton,Boston Celtics,L,02/01/2020,29:05,3,8,.375,1,4,.250,4,4,1.000,0,4,4,0,3,0,0,5,11,-22
7353,Philadelphia 76ers,,Al Horford,Boston Celtics,L,02/01/2020,28:51,4,11,.364,1,6,.167,0,0,,3,6,9,4,0,0,1,4,9,-8
7354,Philadelphia 76ers,,Joel Embiid,Boston Celtics,L,02/01/2020,23:26,1,11,.091,0,4,.000,9,9,1.000,4,1,5,1,0,2,4,3,11,-25
7355,Boston Celtics,,Jaylen Brown,Philadelphia 76ers,W,02/01/2020,36:21,13,23,.565,1,10,.100,5,7,.714,1,8,9,1,2,0,4,1,32,+29
7356,Boston Celtics,,Gordon Hayward,Philadelphia 76ers,W,02/01/2020,35:29,1,11,.091,0,3,.000,2,2,1.000,1,8,9,2,1,0,1,1,4,+22
7357,Boston Celtics,,Marcus Smart,Philadelphia 76ers,W,02/01/2020,34:12,5,8,.625,1,2,.500,5,6,.833,0,4,4,4,2,0,4,2,16,+26
7358,Boston Celtics,,Jayson Tatum,Philadelphia 76ers,W,02/01/2020,28:36,7,19,.368,3,6,.500,8,10,.800,1,2,3,4,1,1,0,2,25,+21
7359,Boston Celtics,,Daniel Theis,Philadelphia 76ers,W,02/01/2020,26:16,2,3,.667,0,1,.000,1,2,.500,2,5,7,0,0,0,1,1,5,+18
7360,Atlanta Hawks,,Kevin Huerter,Dallas Mavericks,L,02/01/2020,40:10,7,12,.583,6,10,.600,0,0,,0,1,1,3,1,0,2,0,20,-22
7361,Atlanta Hawks,,John Collins,Dallas Mavericks,L,02/01/2020,33:03,11,20,.550,1,2,.500,3,5,.600,5,6,11,0,0,0,2,1,26,-10
7362,Atlanta Hawks,,Damian Jones,Dallas Mavericks,L,02/01/2020,30:39,3,6,.500,0,0,,2,2,1.000,1,11,12,1,2,1,0,2,8,-15
7363,Atlanta Hawks,,Trae Young,Dallas Mavericks,L,02/01/2020,26:18,4,13,.308,1,6,.167,3,4,.750,1,5,6,1,0,0,4,2,12,-13
7364,Atlanta Hawks,,Cam Reddish,Dallas Mavericks,L,02/01/2020,7:10,0,3,.000,0,2,.000,0,0,,0,0,0,1,0,2,0,1,0,-4
7365,Dallas Mavericks,,Maxi Kleber,Atlanta Hawks,W,02/01/2020,30:12,6,9,.667,4,7,.571,2,2,1.000,2,4,6,1,1,4,0,3,18,+24
7366,Dallas Mavericks,,Dorian Finney-Smith,Atlanta Hawks,W,02/01/2020,28:32,7,13,.538,4,7,.571,4,4,1.000,2,5,7,4,2,1,0,0,22,+18
7367,Dallas Mavericks,,Jalen Brunson,Atlanta Hawks,W,02/01/2020,27:17,12,22,.545,2,4,.500,1,1,1.000,1,3,4,8,0,0,1,1,27,+4
7368,Dallas Mavericks,,Tim Hardaway,Atlanta Hawks,W,02/01/2020,26:55,3,12,.250,1,5,.200,0,0,,0,1,1,1,1,0,3,2,7,+14
7369,Dallas Mavericks,,Willie Cauley-Stein,Atlanta Hawks,W,02/01/2020,25:54,3,8,.375,0,0,,1,2,.500,3,7,10,1,1,2,1,0,7,+1
7370,Charlotte Hornets,,Devonte' Graham,San Antonio Spurs,L,02/01/2020,37:10,3,11,.273,2,8,.250,0,0,,0,1,1,9,2,0,5,2,8,-9
7371,Charlotte Hornets,,Miles Bridges,San Antonio Spurs,L,02/01/2020,36:45,10,19,.526,4,9,.444,1,2,.500,0,6,6,2,0,2,2,2,25,-16
7372,Charlotte Hornets,,Terry Rozier,San Antonio Spurs,L,02/01/2020,34:58,3,12,.250,2,7,.286,2,2,1.000,1,4,5,3,0,0,3,2,10,-20
7373,Charlotte Hornets,,Cody Zeller,San Antonio Spurs,L,02/01/2020,29:58,7,10,.700,0,0,,0,0,,3,9,12,8,2,1,1,2,14,-10
7374,Charlotte Hornets,,Marvin Williams,San Antonio Spurs,L,02/01/2020,23:37,2,5,.400,0,2,.000,0,0,,0,4,4,1,0,2,1,1,4,-8
7375,San Antonio Spurs,,DeMar DeRozan,Charlotte Hornets,W,02/01/2020,32:45,10,15,.667,0,0,,4,5,.800,0,2,2,6,2,0,2,2,24,+17
7376,San Antonio Spurs,,LaMarcus Aldridge,Charlotte Hornets,W,02/01/2020,27:49,4,10,.400,0,1,.000,0,1,.000,2,5,7,2,0,1,0,0,8,0
7377,San Antonio Spurs,,Trey Lyles,Charlotte Hornets,W,02/01/2020,27:34,4,6,.667,2,3,.667,1,2,.500,1,4,5,0,1,0,1,1,11,+3
7378,San Antonio Spurs,,Dejounte Murray,Charlotte Hornets,W,02/01/2020,27:26,4,8,.500,1,2,.500,0,0,,1,9,10,2,4,0,2,3,9,+16
7379,San Antonio Spurs,,Bryn Forbes,Charlotte Hornets,W,02/01/2020,16:25,2,8,.250,2,5,.400,0,0,,0,1,1,2,0,0,0,0,6,-3
7380,Los Angeles Lakers,,LeBron James,Sacramento Kings,W,02/01/2020,33:34,6,15,.400,1,4,.250,2,3,.667,0,10,10,11,2,0,2,3,15,+33
7381,Los Angeles Lakers,,Anthony Davis,Sacramento Kings,W,02/01/2020,29:40,5,9,.556,1,2,.500,10,10,1.000,1,3,4,6,2,1,2,1,21,+20
7382,Los Angeles Lakers,,Danny Green,Sacramento Kings,W,02/01/2020,21:51,3,8,.375,3,8,.375,0,0,,2,2,4,3,2,1,2,1,9,+14
7383,Los Angeles Lakers,,Avery Bradley,Sacramento Kings,W,02/01/2020,20:05,7,13,.538,5,9,.556,0,0,,0,2,2,0,0,0,0,3,19,+21
7384,Los Angeles Lakers,,JaVale McGee,Sacramento Kings,W,02/01/2020,15:07,2,2,1.000,0,0,,3,4,.750,3,5,8,1,0,0,1,1,7,+12
7385,Sacramento Kings,,De'Aaron Fox,Los Angeles Lakers,L,02/01/2020,32:57,7,17,.412,0,2,.000,10,13,.769,1,5,6,5,0,1,7,1,24,-15
7386,Sacramento Kings,,Nemanja Bjelica,Los Angeles Lakers,L,02/01/2020,30:05,3,8,.375,3,8,.375,0,0,,2,1,3,3,0,1,1,5,9,-24
7387,Sacramento Kings,,Harrison Barnes,Los Angeles Lakers,L,02/01/2020,29:02,1,8,.125,0,2,.000,0,0,,1,5,6,0,0,1,0,3,2,-19
7388,Sacramento Kings,,Bogdan Bogdanović,Los Angeles Lakers,L,02/01/2020,27:49,3,8,.375,1,6,.167,1,1,1.000,0,2,2,1,1,0,1,3,8,-16
7389,Sacramento Kings,,Harry Giles,Los Angeles Lakers,L,02/01/2020,16:41,7,8,.875,0,0,,2,2,1.000,3,5,8,1,0,0,1,1,16,-13
7390,Utah Jazz,,Donovan Mitchell,Portland Trail Blazers,L,02/01/2020,32:24,11,21,.524,3,6,.500,0,0,,0,2,2,4,1,0,2,2,25,-9
7391,Utah Jazz,,Rudy Gobert,Portland Trail Blazers,L,02/01/2020,32:04,1,4,.250,0,0,,4,4,1.000,4,7,11,2,1,3,1,4,6,-14
7392,Utah Jazz,,Mike Conley,Portland Trail Blazers,L,02/01/2020,30:01,9,20,.450,4,6,.667,0,0,,1,3,4,4,0,0,1,0,22,-4
7393,Utah Jazz,,Bojan Bogdanović,Portland Trail Blazers,L,02/01/2020,28:57,6,11,.545,5,9,.556,5,5,1.000,1,1,2,1,1,0,1,3,22,-10
7394,Utah Jazz,,Joe Ingles,Portland Trail Blazers,L,02/01/2020,28:02,1,2,.500,1,2,.500,0,0,,0,1,1,5,1,0,1,2,3,-6
7395,Portland Trail Blazers,,Damian Lillard,Utah Jazz,W,02/01/2020,36:19,17,29,.586,9,15,.600,8,8,1.000,0,2,2,12,1,0,2,2,51,+17
7396,Portland Trail Blazers,,Hassan Whiteside,Utah Jazz,W,02/01/2020,34:47,7,10,.700,0,0,,3,6,.500,6,15,21,0,1,3,2,2,17,+20
7397,Portland Trail Blazers,,CJ McCollum,Utah Jazz,W,02/01/2020,34:00,6,14,.429,2,4,.500,0,0,,0,3,3,2,1,1,3,4,14,+14
7398,Portland Trail Blazers,,Carmelo Anthony,Utah Jazz,W,02/01/2020,32:01,5,15,.333,1,3,.333,4,4,1.000,3,2,5,1,0,0,0,1,15,+9
7399,Portland Trail Blazers,,Trevor Ariza,Utah Jazz,W,02/01/2020,26:17,3,6,.500,0,1,.000,0,0,,2,5,7,2,0,0,1,4,6,+20
7400,Denver Nuggets,,Jerami Grant,Detroit Pistons,L,02/02/2020,45:05,5,11,.455,2,6,.333,2,2,1.000,2,2,4,0,1,3,1,3,14,-3
7401,Denver Nuggets,,Nikola Jokić,Detroit Pistons,L,02/02/2020,39:45,16,23,.696,1,3,.333,6,7,.857,0,10,10,11,3,2,2,4,39,+13
7402,Denver Nuggets,,Monte Morris,Detroit Pistons,L,02/02/2020,39:05,8,15,.533,2,7,.286,1,1,1.000,3,4,7,7,1,0,0,2,19,+2
