,Unnamed: 0_x,Team,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Year,Unnamed: 0_y,Position,player_url,number,height,weight,team,GameType
50,50,Minnesota Timberwolves,Karl-Anthony Towns,Brooklyn Nets,W,10/23/2019,38:41,11,22,0.5,7,11,0.636,7,8,0.875,1,13,14,3,3,3,3,5,36,-1,2020,290.0,C,https://www.basketball-reference.com/players/t/townska01.html,32,6-11,248.0,Minnesota Timberwolves,regular season
51,51,Minnesota Timberwolves,Andrew Wiggins,Brooklyn Nets,W,10/23/2019,36:13,10,27,0.37,0,4,0.0,1,2,0.5,5,3,8,0,0,0,1,4,21,-26,2020,163.0,SG,https://www.basketball-reference.com/players/w/wiggian01.html,22,6-7,197.0,Golden State Warriors,regular season
52,52,Minnesota Timberwolves,Treveon Graham,Brooklyn Nets,W,10/23/2019,34:35,4,13,0.308,0,3,0.0,1,1,1.0,2,4,6,4,1,0,0,2,9,-5,2020,11.0,SG,https://www.basketball-reference.com/players/g/grahatr01.html,2,6-5,219.0,Atlanta Hawks,regular season
53,53,Minnesota Timberwolves,Jeff Teague,Brooklyn Nets,W,10/23/2019,34:34,5,8,0.625,0,1,0.0,4,4,1.0,0,3,3,4,1,0,3,4,14,-7,2020,10.0,PG,https://www.basketball-reference.com/players/t/teaguje01.html,00,6-3,195.0,Atlanta Hawks,regular season
54,54,Minnesota Timberwolves,Robert Covington,Brooklyn Nets,W,10/23/2019,32:42,6,11,0.545,3,6,0.5,0,0,,2,7,9,0,0,0,2,4,15,-11,2020,177.0,C,https://www.basketball-reference.com/players/c/covinro01.html,33,6-7,209.0,Houston Rockets,regular season
170,170,Minnesota Timberwolves,Andrew Wiggins,Charlotte Hornets,W,10/25/2019,32:40,6,13,0.462,0,3,0.0,4,5,0.8,2,2,4,2,1,1,1,1,16,19,2020,163.0,SG,https://www.basketball-reference.com/players/w/wiggian01.html,22,6-7,197.0,Golden State Warriors,regular season
171,171,Minnesota Timberwolves,Karl-Anthony Towns,Charlotte Hornets,W,10/25/2019,27:43,13,18,0.722,4,7,0.5710000000000001,7,13,0.5379999999999999,4,11,15,8,4,2,2,3,37,25,2020,290.0,C,https://www.basketball-reference.com/players/t/townska01.html,32,6-11,248.0,Minnesota Timberwolves,regular season
172,172,Minnesota Timberwolves,Treveon Graham,Charlotte Hornets,W,10/25/2019,22:59,4,8,0.5,2,3,0.667,2,2,1.0,1,1,2,0,0,0,1,1,12,-7,2020,11.0,SG,https://www.basketball-reference.com/players/g/grahatr01.html,2,6-5,219.0,Atlanta Hawks,regular season
173,173,Minnesota Timberwolves,Jeff Teague,Charlotte Hornets,W,10/25/2019,22:19,1,4,0.25,0,2,0.0,2,3,0.667,0,2,2,5,2,0,1,1,4,7,2020,10.0,PG,https://www.basketball-reference.com/players/t/teaguje01.html,00,6-3,195.0,Atlanta Hawks,regular season
174,174,Minnesota Timberwolves,Robert Covington,Charlotte Hornets,W,10/25/2019,18:08,4,10,0.4,0,4,0.0,0,0,,1,3,4,1,1,0,0,3,8,4,2020,177.0,C,https://www.basketball-reference.com/players/c/covinro01.html,33,6-7,209.0,Houston Rockets,regular season
