,Unnamed: 0_x,Team,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Year,Unnamed: 0_y,Position,player_url,number,height,weight,team,GameType
140,140,Milwaukee Bucks,Khris Middleton,Houston Rockets,W,10/24/2019,33:20,4,16,0.25,3,9,0.33299999999999996,0,0,,1,7,8,3,1,1,2,2,11,2,2020,278.0,SF,https://www.basketball-reference.com/players/m/middlkh01.html,22,6-7,222.0,Milwaukee Bucks,regular season
141,141,Milwaukee Bucks,Wesley Matthews,Houston Rockets,W,10/24/2019,30:23,6,12,0.5,2,8,0.25,0,0,,0,4,4,1,2,1,1,0,14,4,2020,272.0,SG,https://www.basketball-reference.com/players/m/matthwe02.html,9,6-4,220.0,Milwaukee Bucks,regular season
142,142,Milwaukee Bucks,Giannis Antetokounmpo,Houston Rockets,W,10/24/2019,28:10,11,17,0.647,2,5,0.4,6,11,0.545,0,13,13,11,1,1,3,6,30,8,2020,276.0,PF,https://www.basketball-reference.com/players/a/antetgi01.html,34,6-11,242.0,Milwaukee Bucks,regular season
143,143,Milwaukee Bucks,Brook Lopez,Houston Rockets,W,10/24/2019,26:53,4,9,0.444,1,3,0.33299999999999996,2,2,1.0,0,2,2,3,0,5,0,2,11,5,2020,271.0,C,https://www.basketball-reference.com/players/l/lopezbr01.html,11,7-0,282.0,Milwaukee Bucks,regular season
144,144,Milwaukee Bucks,Eric Bledsoe,Houston Rockets,W,10/24/2019,16:05,4,12,0.33299999999999996,2,4,0.5,1,1,1.0,0,1,1,2,0,0,1,3,11,-6,2020,279.0,PG,https://www.basketball-reference.com/players/b/bledser01.html,6,6-1,214.0,Milwaukee Bucks,regular season
255,255,Milwaukee Bucks,Khris Middleton,Miami Heat,L,10/26/2019,37:23,7,16,0.43799999999999994,4,11,0.364,7,9,0.778,0,4,4,3,1,0,2,5,25,4,2020,278.0,SF,https://www.basketball-reference.com/players/m/middlkh01.html,22,6-7,222.0,Milwaukee Bucks,regular season
256,256,Milwaukee Bucks,Giannis Antetokounmpo,Miami Heat,L,10/26/2019,36:38,12,21,0.5710000000000001,0,5,0.0,5,9,0.556,3,14,17,9,3,2,8,6,29,0,2020,276.0,PF,https://www.basketball-reference.com/players/a/antetgi01.html,34,6-11,242.0,Milwaukee Bucks,regular season
257,257,Milwaukee Bucks,Brook Lopez,Miami Heat,L,10/26/2019,34:39,2,9,0.222,2,8,0.25,6,6,1.0,0,7,7,1,0,1,2,1,12,4,2020,271.0,C,https://www.basketball-reference.com/players/l/lopezbr01.html,11,7-0,282.0,Milwaukee Bucks,regular season
258,258,Milwaukee Bucks,Eric Bledsoe,Miami Heat,L,10/26/2019,33:14,3,8,0.375,0,2,0.0,4,6,0.667,0,7,7,2,1,0,3,5,10,4,2020,279.0,PG,https://www.basketball-reference.com/players/b/bledser01.html,6,6-1,214.0,Milwaukee Bucks,regular season
259,259,Milwaukee Bucks,Wesley Matthews,Miami Heat,L,10/26/2019,30:07,5,9,0.556,4,7,0.5710000000000001,0,0,,0,1,1,1,1,0,0,3,14,-6,2020,272.0,SG,https://www.basketball-reference.com/players/m/matthwe02.html,9,6-4,220.0,Milwaukee Bucks,regular season
445,445,Milwaukee Bucks,Giannis Antetokounmpo,Cleveland Cavaliers,W,10/28/2019,29:12,5,15,0.33299999999999996,0,2,0.0,4,8,0.5,1,9,10,7,0,2,2,2,14,10,2020,276.0,PF,https://www.basketball-reference.com/players/a/antetgi01.html,34,6-11,242.0,Milwaukee Bucks,regular season
446,446,Milwaukee Bucks,Khris Middleton,Cleveland Cavaliers,W,10/28/2019,28:41,9,14,0.643,3,5,0.6,0,0,,2,6,8,2,1,0,4,1,21,17,2020,278.0,SF,https://www.basketball-reference.com/players/m/middlkh01.html,22,6-7,222.0,Milwaukee Bucks,regular season
447,447,Milwaukee Bucks,Wesley Matthews,Cleveland Cavaliers,W,10/28/2019,28:27,5,9,0.556,2,6,0.33299999999999996,2,2,1.0,0,3,3,2,1,0,0,1,14,21,2020,272.0,SG,https://www.basketball-reference.com/players/m/matthwe02.html,9,6-4,220.0,Milwaukee Bucks,regular season
448,448,Milwaukee Bucks,Brook Lopez,Cleveland Cavaliers,W,10/28/2019,27:36,5,9,0.556,3,7,0.429,3,3,1.0,0,5,5,1,3,2,1,2,16,6,2020,271.0,C,https://www.basketball-reference.com/players/l/lopezbr01.html,11,7-0,282.0,Milwaukee Bucks,regular season
449,449,Milwaukee Bucks,Eric Bledsoe,Cleveland Cavaliers,W,10/28/2019,26:24,6,16,0.375,0,4,0.0,2,3,0.667,2,2,4,8,1,0,1,2,14,9,2020,279.0,PG,https://www.basketball-reference.com/players/b/bledser01.html,6,6-1,214.0,Milwaukee Bucks,regular season
